"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"11",0.135880560190918,0.145661221180917,0.146439412680172,0.22766260079508,0.130992726656802,0.0675135818779366,0.0729034235417134,0.0776786504589857,0.0701640108350297,0.212447807847779,0,0.0552411420847,0.229688662709336,0.18017074521925,0.276619949258719,0.162319566352968,0.145228860785797,0.150068335221151,0.317003347272828,0.345060980599608,0.370088947870624,0.365063934056852,0.329969719783073
"12",0.133581235725613,0.141958522478484,0.145263510701951,0.216444334294631,0.101997551885697,0.0738381237612279,0.0713547653858147,0.0753650728932315,0.0624715580180432,0.226373571587659,0.0552411420847,0,0.243212489393471,0.188503988715436,0.286573535601587,0.173028887437035,0.144803723815749,0.159830098421958,0.321859504902842,0.336432784282733,0.353843307483428,0.35313147799215,0.327644900551697
"13",0.300655016290938,0.303357510984809,0.300186844611116,0.289546103333381,0.301463154445242,0.268089258517478,0.256797063880382,0.264442251324189,0.241669528257018,0.346814669986085,0.229688662709336,0.243212489393471,0,0.0609266898745226,0.125849454092386,0.153453707897813,0.199795432673526,0.178604906553654,0.301239368648308,0.413589106039658,0.371805319214851,0.433037862834123,0.377526153713807
"14",0.261706222608169,0.264359273729632,0.262430071775141,0.282413536508369,0.275567563045832,0.22450625208421,0.214657838295907,0.221333704118275,0.209644278438447,0.307588700202386,0.18017074521925,0.188503988715436,0.0609266898745226,0,0.0800877771508599,0.0962272421014323,0.149169188737238,0.139308151456844,0.25195284499143,0.388832482092821,0.366010616754199,0.409126102940316,0.349897526789545
"15",0.356551729934238,0.353809732744981,0.351323243896138,0.384916997623058,0.369136776049332,0.318962751607273,0.314941707446359,0.315794025943711,0.307187669520894,0.411779179932699,0.276619949258719,0.286573535601587,0.125849454092386,0.0800877771508599,0,0.197799684822989,0.244019164535104,0.22626816045186,0.32477687849318,0.465282660106924,0.444655459633385,0.485247752078874,0.4197288344826
"16",0.272392829729778,0.280991886304622,0.279405097917154,0.263273697926567,0.229917890174518,0.189684247262059,0.185944338628618,0.193274176455958,0.185191006285021,0.310665359343718,0.162319566352968,0.173028887437035,0.153453707897813,0.0962272421014323,0.197799684822989,0,0.137572551295507,0.135044584769584,0.234698999541621,0.363818093317665,0.359921537863,0.383661676332848,0.320047573886314
"17",0.222229977632889,0.229032640367322,0.230102872147925,0.222150655420638,0.208234471495708,0.166456503166612,0.165615549414908,0.170366970765057,0.158607064745239,0.291771539140505,0.145228860785797,0.144803723815749,0.199795432673526,0.149169188737238,0.244019164535104,0.137572551295507,0,0.0398544287870832,0.279059839624063,0.391179840705622,0.357740713573488,0.414538382880012,0.341089449309859
"18",0.22167747353641,0.228747404329021,0.228274017096633,0.241494149565321,0.220146888218261,0.168195856912745,0.166797447823021,0.172544010445528,0.169416946578381,0.294812260459388,0.150068335221151,0.159830098421958,0.178604906553654,0.139308151456844,0.22626816045186,0.135044584769584,0.0398544287870832,0,0.276502013685759,0.371928972745223,0.342496863218484,0.397655769279343,0.313533784634558
"19",0.401311649035753,0.396452613065309,0.398056837916481,0.401482721741586,0.378137405470671,0.338873610653728,0.337319321328282,0.332063023519793,0.346549379080901,0.471559293183444,0.317003347272828,0.321859504902842,0.301239368648308,0.25195284499143,0.32477687849318,0.234698999541621,0.279059839624063,0.276502013685759,0,0.514596612491875,0.497647570294103,0.53866059465463,0.471683037152382
"20",0.420751189179627,0.420459683657888,0.423743373507396,0.453491777438574,0.396146008827887,0.368707913961964,0.360456854445039,0.365684674863863,0.377041863351937,0.482306114221589,0.345060980599608,0.336432784282733,0.413589106039658,0.388832482092821,0.465282660106924,0.363818093317665,0.391179840705622,0.371928972745223,0.514596612491875,0,0.500194866704894,0.0299401997340743,0.348878263685479
"21",0.441132512416457,0.445014407581548,0.44342565721242,0.335200702818495,0.394338424893745,0.371887406732865,0.361527766020332,0.371022962314914,0.35120106078029,0.516141060692195,0.370088947870624,0.353843307483428,0.371805319214851,0.366010616754199,0.444655459633385,0.359921537863,0.357740713573488,0.342496863218484,0.497647570294103,0.500194866704894,0,0.529139549525409,0.392922998482451
"22",0.439688116668614,0.440593742435433,0.442810661256579,0.471778400679741,0.413863989825516,0.389484218606874,0.378162838637458,0.385521674963104,0.394252584001227,0.48736462796466,0.365063934056852,0.35313147799215,0.433037862834123,0.409126102940316,0.485247752078874,0.383661676332848,0.414538382880012,0.397655769279343,0.53866059465463,0.0299401997340743,0.529139549525409,0,0.373154284090563
"23",0.401030583305082,0.410082331963017,0.407642595188296,0.381910568864422,0.36181553774935,0.341692363581299,0.332273161181538,0.343393216280744,0.329555892491116,0.460483936042307,0.329969719783073,0.327644900551697,0.377526153713807,0.349897526789545,0.4197288344826,0.320047573886314,0.341089449309859,0.313533784634558,0.471683037152382,0.348878263685479,0.392922998482451,0.373154284090563,0
