[tmax_summer]=	21.3544998	20.4519005	20.1182003	22.0058002	22.6378002	21.3745995	23.1490002	20.6573009	21.0830994	22.4796009	20.5699005	21.184	20.1746998	20.1849003	21.8125992	22.1993999	20.7584	21.0678005	20.7595005	21.8022003	22.7914009	23.4043007	24.9244003
[SUM_MEAN_FLOW]=	11.3175001	6.71911	3.0838699	3.02495	7.9197001	3.6347599	4.1841202	4.8355098	7.51545	8.6442299	11.8843002	6.0524001	3.90049	5.4270501	7.5555	6.8282499	20.7185993	23.1835995	7.0894899	3.3684399	2.0827799	9.8968201	4.4521198
[critical habitat KM]=	14.4929829	150.1254883	47.7843094	44.0343666	53.3269157	50.617363	88.210434	125.6128616	48.0267258	47.5840454	57.9984207	137.7348022	69.2812729	22.675848	115.1393738	59.4377861	222.1720123	79.8463364	14.0224943	46.3366013	43.5940247	42.9197502	99.015419
[Stream complexity]=	0.069089546	0.193572936	0.319531311	0.158421506	0.024811063	0.136031242	0.164707213	0.325637048	0.363219691	0.146300362	0.196742198	0.150193502	0.203060125	0.154669921	0.191280792	0.210040129	0.203390903	0.144434344	0.245194366	0.343868312	0.428404599	0.181157902	0.368318465
[VB_KM]=	2.1192129	128.8117218	17.8379631	18.5599651	36.4791908	14.2475643	33.2910805	88.6676331	27.6712799	3.8406925	19.6286945	17.0470848	19.5067406	11.3498402	37.4839172	10.2544813	90.773262	44.7443581	5.0173264	23.9298477	10.9044399	0.4107646	19.4715214
[win95_crit]=	0.347297	0.595562	0.971	0.372629	0.215209	0.26383	0.931395	0.473913	0.400913	1.9212101	0.411745	0.59957	1.0182199	0.168142	0.0257143	0.077027	0.446851	0.305132	0.365672	3.1615601	3.7897301	0.599524	0.6345
[winprcp]=	284.2250977	271.9776001	245.6452026	113.9760056	66.4477386	114.3068466	145.5053101	342.2447815	426.5587463	291.8540649	383.3889771	135.0852509	222.2461548	277.5596924	221.2383881	259.9591064	383.9438782	321.1661072	370.1485596	429.5380554	334.9209595	189.2091675	175.3580627
[Stream Dist]=	278.83	302.92	304.25	228.94	245.20	325.40	243.18	255.02	239.49	470.15	212.66	175.22	215.33	181.84	198.04	201.80	217.55	215.76	229.21	281.18	276.11	265.76	289.74
