iter	Likelihood	Pr(X|S;M,F,p)	Pr(M|m)	f(m|psi)	f(p|theta,ptild)	f(theta)
1003900	-5892.03	-8228.32	-63.9558	7.16704	2419.08	-26.0011
1004000	-5909.11	-8232.16	-54.6113	7.16704	2395.04	-24.5503
1004100	-5939.92	-8222.88	-63.0728	7.16704	2362.1	-23.225
1004200	-5968.09	-8248.87	-61.7524	7.16704	2358.49	-23.1233
1004300	-5920.78	-8223.9	-48.5328	7.16704	2369.32	-24.8276
1004400	-5911.95	-8224.35	-62.006	7.16704	2392.49	-25.2533
1004500	-5891.91	-8248.42	-56.4886	7.16704	2431.49	-25.6529
1004600	-5861.03	-8248.39	-50.8664	7.16704	2456.2	-25.1448
1004700	-5876.83	-8268.84	-51.1433	7.16704	2462.73	-26.7455
1004800	-5873.08	-8245.98	-46.0942	7.16704	2439.29	-27.4625
1004900	-5871.05	-8248.06	-57.6462	7.16704	2455.73	-28.2431
1005000	-5799.82	-8237.77	-52.2032	7.16704	2514.03	-31.0521
1005100	-5781.82	-8242.27	-59.1114	7.16704	2543.27	-30.8757
1005200	-5747.03	-8235.08	-59.2046	7.16704	2572.13	-32.0418
1005300	-5759.38	-8225.73	-52.9975	7.16704	2545.32	-33.1343
1005400	-5799.75	-8249.89	-57.2295	7.16704	2531.62	-31.4206
1005500	-5803.05	-8232.39	-63.8027	7.16704	2517.6	-31.6201
1005600	-5827.61	-8236.87	-57.5339	7.16704	2489.59	-29.9559
1005700	-5784.48	-8230.57	-59.3664	7.16704	2529.72	-31.4278
1005800	-5809.2	-8247.49	-58.5439	7.16704	2520.1	-30.432
1005900	-5809.75	-8241.09	-59.6208	7.16704	2514.83	-31.0385
1006000	-5824.58	-8232.97	-62.7872	7.16704	2491.79	-27.7827
1006100	-5873.08	-8269.49	-62.5298	7.16704	2478.74	-26.9718
1006200	-5896.34	-8306.51	-59.6352	7.16704	2492.17	-29.5354
1006300	-5807.57	-8236.98	-68.0041	7.16704	2518.33	-28.0852
1006400	-5777.06	-8215.3	-57.5826	7.16704	2517.48	-28.826
1006500	-5807.66	-8220.39	-57.5668	7.16704	2491.48	-28.3445
1006600	-5812.68	-8231.52	-53.942	7.16704	2489.78	-24.1615
1006700	-5820.67	-8246.06	-63.3392	7.16704	2507.81	-26.2403
1006800	-5845.38	-8251.42	-53.5433	7.16704	2478.65	-26.232
1006900	-5847.28	-8236.45	-66.0919	7.16704	2475.59	-27.5014
1007000	-5842	-8243.94	-68.3003	7.16704	2490.9	-27.8238
1007100	-5856.53	-8256.57	-66.5744	7.16704	2485.68	-26.2392
1007200	-5800.44	-8199.16	-67.0199	7.16704	2485.66	-27.0897
1007300	-5806.47	-8241.71	-60.1932	7.16704	2515.58	-27.3106
1007400	-5819.78	-8206.59	-61.8193	7.16704	2466.85	-25.39
1007500	-5817.14	-8208.32	-69.4736	7.16704	2478.19	-24.7048
1007600	-5801.64	-8245.55	-66.8117	7.16704	2529.56	-26.0005
1007700	-5797.8	-8223.41	-62.9916	7.16704	2506.93	-25.5004
1007800	-5811.47	-8224.71	-54.1138	7.16704	2484.48	-24.2869
1007900	-5835.76	-8213.42	-64.751	7.16704	2461	-25.7509
1008000	-5868.27	-8228.68	-61.1047	7.16704	2438.45	-24.0927
1008100	-5930.56	-8245.87	-67.7845	7.16704	2398.27	-22.3492
1008200	-5925.9	-8239.55	-66.7848	7.16704	2397.15	-23.8902
1008300	-5892.83	-8216.97	-59.541	7.16704	2399.14	-22.6328
1008400	-5883.63	-8204.55	-70.8165	7.16704	2408.08	-23.5146
1008500	-5929.27	-8243.81	-76.7504	7.16704	2410.82	-26.7016
1008600	-5895.34	-8227.36	-60.7169	7.16704	2412.2	-26.6313
1008700	-5918.84	-8225.38	-56.3256	7.16704	2379.83	-24.1215
1008800	-5870.19	-8187.26	-55.8	7.16704	2389.08	-23.3756
1008900	-5854.56	-8212.81	-54.9216	7.16704	2431.24	-25.2326
1009000	-5883.15	-8247.38	-53.7832	7.16704	2435.49	-24.644
1009100	-5823.94	-8221.83	-50.5184	7.16704	2466.29	-25.0551
1009200	-5792.59	-8205.85	-63.0462	7.16704	2494.4	-25.2602
1009300	-5844.54	-8217.11	-63.0077	7.16704	2453.63	-25.2155
1009400	-5847.89	-8238.42	-50.2778	7.16704	2458.31	-24.6692
1009500	-5888.55	-8228.09	-62.8634	7.16704	2419.91	-24.6771
1009600	-5875.07	-8242.91	-54.9475	7.16704	2441.93	-26.3036
1009700	-5860.2	-8253.75	-60.7303	7.16704	2473.74	-26.6257
1009800	-5871.85	-8242.98	-77.0789	7.16704	2467.5	-26.4603
1009900	-5880.12	-8225.55	-72.8554	7.16704	2436.25	-25.1327
1010000	-5871.97	-8227.53	-62.2396	7.16704	2435.82	-25.1825
1010100	-5848.97	-8238.48	-52.6236	7.16704	2460.55	-25.5732
1010200	-5907.73	-8243.67	-63.6355	7.16704	2417.76	-25.3481
1010300	-5898.45	-8246.29	-61.4973	7.16704	2427.57	-25.4063
1010400	-5900.34	-8286.5	-56.7822	7.16704	2462.75	-26.9736
1010500	-5865.02	-8211.17	-55.4855	7.16704	2420.13	-25.6623
1010600	-5894.49	-8254.3	-53.3944	7.16704	2431.96	-25.9115
1010700	-5899.1	-8219.74	-60.1086	7.16704	2398.99	-25.4062
1010800	-5910.23	-8250.84	-65.3997	7.16704	2426.4	-27.5532
1010900	-5927.56	-8268.67	-66.3906	7.16704	2425.16	-24.8312
1011000	-5855.44	-8229.8	-46.6171	7.16704	2439.09	-25.2728
1011100	-5859.19	-8232.21	-58.9883	7.16704	2451.52	-26.6806
1011200	-5878.99	-8253.56	-57.334	7.16704	2451.57	-26.8383
1011300	-5911.22	-8261.47	-68.6834	7.16704	2438.99	-27.227
1011400	-5881.57	-8227.35	-57.0687	7.16704	2420.03	-24.3477
1011500	-5890.19	-8217.04	-58.1515	7.16704	2401.57	-23.7309
1011600	-5821.57	-8185.16	-65.2299	7.16704	2444.89	-23.2347
1011700	-5882.43	-8244.16	-61.3776	7.16704	2441.88	-25.9376
1011800	-5897.22	-8274.4	-61.6043	7.16704	2459.12	-27.4979
1011900	-5848.26	-8273.84	-51.5023	7.16704	2497.29	-27.3735
1012000	-5814.97	-8236.02	-56.7432	7.16704	2496.38	-25.7571
1012100	-5814	-8211.79	-54.045	7.16704	2471.43	-26.7523
1012200	-5821.28	-8225.11	-59.1309	7.16704	2480.09	-24.2915
1012300	-5791.12	-8217.73	-55.4886	7.16704	2499.1	-24.1681
1012400	-5822.33	-8225.5	-59.8732	7.16704	2479.7	-23.8271
1012500	-5835.51	-8248.88	-54.0225	7.16704	2483.27	-23.0397
1012600	-5868.18	-8208.34	-68.2444	7.16704	2424.66	-23.4191
1012700	-5821.52	-8218.57	-61.6672	7.16704	2475.66	-24.1036
1012800	-5853.19	-8238.77	-69.46	7.16704	2471.4	-23.5241
1012900	-5831.31	-8188.92	-61.143	7.16704	2432.83	-21.239
1013000	-5849.23	-8205.93	-57.6388	7.16704	2427.49	-20.3128
1013100	-5914.07	-8224.02	-70.9633	7.16704	2396.8	-23.0457
1013200	-5880.54	-8198.71	-68.0408	7.16704	2402.03	-22.9835
1013300	-5890.72	-8214.98	-59.3345	7.16704	2398.99	-22.5602
1013400	-5922.46	-8221.81	-63.9968	7.16704	2380.43	-24.2408
1013500	-5889.31	-8206.45	-58.8598	7.16704	2391.68	-22.8495
1013600	-5910.32	-8205.23	-65.1267	7.16704	2375.92	-23.0501
1013700	-5868.43	-8187.36	-63.958	7.16704	2399.63	-23.9136
1013800	-5891.2	-8232.46	-65.6512	7.16704	2424.26	-24.5222
1013900	-5883.73	-8263.17	-68.1434	7.16704	2463.69	-23.28
1014000	-5876.95	-8240.95	-58.6641	7.16704	2440.82	-25.321
1014100	-5879.23	-8254.74	-56.7178	7.16704	2450.07	-25.0096
1014200	-5921.79	-8275.81	-70.4558	7.16704	2442.36	-25.0631
1014300	-5844.69	-8241.66	-65.2004	7.16704	2479.14	-24.1362
1014400	-5849.83	-8226.72	-59.2487	7.16704	2452.5	-23.5289
1014500	-5831.32	-8211.14	-60.4148	7.16704	2455.63	-22.5655
1014600	-5841.84	-8214.02	-64.9216	7.16704	2453.2	-23.2732
1014700	-5932.79	-8263.23	-58.5324	7.16704	2403.86	-22.0642
1014800	-5903.03	-8258.17	-69.0467	7.16704	2439.07	-22.05
1014900	-5870.51	-8222.59	-62.324	7.16704	2429.69	-22.4547
1015000	-5865.62	-8242.35	-58.579	7.16704	2450.81	-22.6679
1015100	-5888.92	-8258.31	-49.5688	7.16704	2436.5	-24.703
1015200	-5895.17	-8259.6	-65.1728	7.16704	2446.35	-23.9139
1015300	-5867.91	-8230.23	-67.3272	7.16704	2445.42	-22.9412
1015400	-5850.84	-8233.03	-60.4769	7.16704	2459.23	-23.7202
1015500	-5848.35	-8262.13	-64.9009	7.16704	2496.5	-24.9831
1015600	-5824.75	-8241.36	-67.8111	7.16704	2501.25	-24.0008
1015700	-5809.64	-8219.15	-53.7381	7.16704	2481.13	-25.0479
1015800	-5844.96	-8268.59	-58.5153	7.16704	2501.57	-26.5946
1015900	-5851.38	-8269.74	-60.2394	7.16704	2496.94	-25.5008
1016000	-5790.06	-8218.19	-51.9392	7.16704	2497.75	-24.8539
1016100	-5870.97	-8247.83	-61.8312	7.16704	2455.84	-24.3155
1016200	-5832.48	-8225.8	-61.4929	7.16704	2472.55	-24.8931
1016300	-5820.29	-8217.99	-60.1357	7.16704	2475.15	-24.4759
1016400	-5865.84	-8249.17	-64.7434	7.16704	2465.6	-24.6987
1016500	-5899.22	-8262.26	-64.3386	7.16704	2446.17	-25.9536
1016600	-5877.12	-8233.98	-52.5266	7.16704	2426.07	-23.8525
1016700	-5870.71	-8217.63	-58.6092	7.16704	2424.06	-25.6982
1016800	-5837.97	-8230.91	-57.4379	7.16704	2468.64	-25.4306
1016900	-5892.31	-8225.39	-53.536	7.16704	2403.89	-24.4444
1017000	-5844.68	-8224.63	-55.226	7.16704	2452.66	-24.6479
1017100	-5882.32	-8209.9	-65.6196	7.16704	2409.88	-23.8373
1017200	-5917.9	-8242.86	-69.5569	7.16704	2409.77	-22.4239
1017300	-5856.26	-8215.89	-60.3982	7.16704	2437.22	-24.3649
1017400	-5851.1	-8210.04	-62.0749	7.16704	2439.52	-25.6712
1017500	-5856.62	-8229.19	-56.3301	7.16704	2447.93	-26.1909
1017600	-5870.33	-8231.48	-71.1823	7.16704	2450.72	-25.5479
1017700	-5844.75	-8248.08	-55.452	7.16704	2479.56	-27.9492
1017800	-5880.76	-8269	-61.8791	7.16704	2469.12	-26.1707
1017900	-5826.99	-8221.66	-69.1889	7.16704	2482.46	-25.7717
1018000	-5834.57	-8223.22	-57.7741	7.16704	2465.45	-26.1879
1018100	-5838.98	-8260.37	-59.3903	7.16704	2502.16	-28.5495
1018200	-5843.67	-8266.24	-51.8354	7.16704	2497.84	-30.5991
1018300	-5820.51	-8232.63	-54.108	7.16704	2488.83	-29.7808
1018400	-5865.73	-8274.74	-60.5417	7.16704	2490.04	-27.6457
1018500	-5837.77	-8269.91	-65.6199	7.16704	2518.05	-27.4598
1018600	-5853.57	-8287.82	-60.0349	7.16704	2516.94	-29.8288
1018700	-5744.69	-8211.7	-56.295	7.16704	2548.26	-32.1195
1018800	-5793.94	-8236.82	-59.0512	7.16704	2523.67	-28.902
1018900	-5822.57	-8215.97	-71.477	7.16704	2484.37	-26.6485
1019000	-5805.71	-8230.67	-59.5267	7.16704	2503.99	-26.6671
1019100	-5868.78	-8280.85	-53.069	7.16704	2484.95	-26.9888
1019200	-5808.8	-8221.09	-66.1612	7.16704	2499.14	-27.851
1019300	-5831.91	-8239.91	-59.3475	7.16704	2488.13	-27.9542
1019400	-5785.76	-8214.47	-59.3175	7.16704	2509.7	-28.8422
1019500	-5789.15	-8219.8	-64.0605	7.16704	2518.02	-30.4769
1019600	-5769.27	-8210.5	-59.6852	7.16704	2522.63	-28.8886
1019700	-5796.91	-8208.14	-54.2628	7.16704	2487.18	-28.8521
1019800	-5810.88	-8228.09	-57.9966	7.16704	2497.15	-29.1062
1019900	-5888.26	-8256.79	-59.1354	7.16704	2444.99	-24.5022
1020000	-5837.65	-8246.44	-58.8401	7.16704	2488.52	-28.0622
1020100	-5847.9	-8244.39	-56.4738	7.16704	2475.63	-29.8295
1020200	-5823.83	-8237.01	-53.9443	7.16704	2487.22	-27.2663
1020300	-5843.91	-8239.1	-65.432	7.16704	2479.78	-26.3202
1020400	-5856.13	-8243.2	-67.8064	7.16704	2476.27	-28.5562
1020500	-5797.38	-8214.85	-52.2921	7.16704	2493.89	-31.2917
1020600	-5822.55	-8215.57	-60.2068	7.16704	2474.3	-28.2352
1020700	-5835.37	-8260.27	-53.2254	7.16704	2500.36	-29.395
1020800	-5834.41	-8237.43	-61.6723	7.16704	2484.75	-27.2345
1020900	-5813.19	-8209.14	-57.1682	7.16704	2472.03	-26.091
1021000	-5810.86	-8188.71	-60.6994	7.16704	2457.03	-25.6468
1021100	-5809.81	-8229.18	-60.6603	7.16704	2499.18	-26.3156
1021200	-5820.45	-8224.19	-58.7647	7.16704	2480.23	-24.8906
1021300	-5834.97	-8210.05	-60.8928	7.16704	2453.99	-25.1735
1021400	-5818.08	-8225.06	-61.9092	7.16704	2487.88	-26.1516
1021500	-5807.22	-8198.42	-58.7362	7.16704	2469.5	-26.731
1021600	-5788.04	-8184.42	-58.6271	7.16704	2472.5	-24.6549
1021700	-5855.8	-8236.02	-72.5554	7.16704	2471.85	-26.2453
1021800	-5801.05	-8184.1	-58.9751	7.16704	2461.29	-26.433
1021900	-5813.54	-8185.29	-59.4735	7.16704	2448.56	-24.4975
1022000	-5852.25	-8229.88	-68.6956	7.16704	2463.36	-24.2081
1022100	-5876.16	-8209.71	-68.7549	7.16704	2418.81	-23.6705
1022200	-5880.7	-8229.88	-73.6277	7.16704	2440.7	-25.0611
1022300	-5902.91	-8269.92	-68.3715	7.16704	2452.49	-24.2807
1022400	-5862.44	-8248.51	-58.0217	7.16704	2461.98	-25.0596
1022500	-5824.29	-8195.64	-55.8802	7.16704	2445.23	-25.1748
1022600	-5893.97	-8220.83	-59.2225	7.16704	2403.21	-24.2936
1022700	-5864.71	-8197.19	-56.6032	7.16704	2406.11	-24.1987
1022800	-5902.64	-8220.43	-61.6738	7.16704	2396.58	-24.2849
1022900	-5886.62	-8216.1	-66.4895	7.16704	2414.31	-25.5074
1023000	-5873.16	-8211.47	-68.425	7.16704	2422.27	-22.7093
1023100	-5855.07	-8196.47	-61.1573	7.16704	2418.23	-22.8383
1023200	-5872.92	-8217.94	-53.5846	7.16704	2414.81	-23.3734
1023300	-5979	-8299.89	-62.3324	7.16704	2400	-23.951
1023400	-5923.11	-8232.72	-67.8886	7.16704	2395.26	-24.928
1023500	-5919.62	-8233.19	-64.3491	7.16704	2393.97	-23.2097
1023600	-5892.18	-8220.83	-77.7153	7.16704	2423.91	-24.7113
1023700	-5895.67	-8186.14	-67.5972	7.16704	2376.2	-25.2961
1023800	-5936.87	-8221.56	-73.803	7.16704	2377.09	-25.769
1023900	-5944.25	-8224.33	-73.5821	7.16704	2371.57	-25.0706
1024000	-5922.54	-8225.05	-67.17	7.16704	2387.19	-24.674
1024100	-5869.09	-8199.46	-65.7306	7.16704	2414.29	-25.3466
1024200	-5897.22	-8243.33	-70.4849	7.16704	2436.29	-26.8497
1024300	-5859.74	-8236.71	-73.7753	7.16704	2472.5	-28.9187
1024400	-5897.72	-8260.66	-71.716	7.16704	2455.19	-27.7
1024500	-5854	-8247.81	-57.3702	7.16704	2472.83	-28.8231
1024600	-5833.1	-8237.78	-60.0861	7.16704	2485.13	-27.5408
1024700	-5864.47	-8234.38	-68.737	7.16704	2458.52	-27.0374
1024800	-5871.88	-8234	-75.0307	7.16704	2455.37	-25.3857
1024900	-5888.76	-8204.63	-82.7419	7.16704	2417.12	-25.6803
1025000	-5839.01	-8203.43	-59.1482	7.16704	2441.81	-25.3989
1025100	-5876.66	-8254.68	-54.7199	7.16704	2450.45	-24.8822
1025200	-5901.88	-8244.86	-67.721	7.16704	2430.5	-26.9684
1025300	-5904.58	-8247.71	-58.8369	7.16704	2420.58	-25.7772
1025400	-5911.82	-8281.3	-66.2656	7.16704	2453.99	-25.4117
1025500	-5890.13	-8251.42	-66.5413	7.16704	2445.88	-25.2172
1025600	-5917.39	-8248.64	-77.3082	7.16704	2425.47	-24.0716
1025700	-5903.38	-8243.8	-64.3976	7.16704	2422.31	-24.6566
1025800	-5954.15	-8268.85	-72.9645	7.16704	2407.41	-26.9107
1025900	-5938.76	-8285.4	-68.8633	7.16704	2433.73	-25.3979
1026000	-5866.32	-8190.24	-57.4191	7.16704	2396.88	-22.7057
1026100	-5931.68	-8266.79	-63.5056	7.16704	2417.01	-25.5592
1026200	-5891.75	-8237.75	-56.1493	7.16704	2421.19	-26.219
1026300	-5911.12	-8239	-61.6978	7.16704	2409.36	-26.9523
1026400	-5982.75	-8273.22	-66.9076	7.16704	2375.09	-24.8857
1026500	-5957.77	-8254.97	-67.5197	7.16704	2384.22	-26.6625
1026600	-5928.97	-8245.51	-63.1872	7.16704	2398.79	-26.2304
1026700	-5947.84	-8282.67	-67.9377	7.16704	2422.89	-27.2857
1026800	-5952.33	-8260.86	-66.6674	7.16704	2396.36	-28.3318
1026900	-5966.58	-8266.72	-63.3287	7.16704	2383.28	-26.98
1027000	-5940.21	-8232.08	-59.2117	7.16704	2370.95	-27.0452
1027100	-5960.57	-8251.77	-58.3791	7.16704	2368.85	-26.4425
1027200	-5969.89	-8272.08	-59.3317	7.16704	2381.73	-27.3752
1027300	-5938.67	-8269.04	-57.3096	7.16704	2408.71	-28.1969
1027400	-5930.57	-8232.26	-67.8381	7.16704	2387.54	-25.1717
1027500	-5891.18	-8200.39	-62.203	7.16704	2390.65	-26.4049
1027600	-5902.94	-8226.56	-65.8291	7.16704	2408.53	-26.2462
1027700	-5908.62	-8223.23	-68.5542	7.16704	2400.47	-24.4778
1027800	-5890	-8230.4	-62.9394	7.16704	2420.22	-24.0516
1027900	-5914.04	-8232.12	-67.7209	7.16704	2404.66	-26.0263
1028000	-5903.69	-8250.12	-60.3061	7.16704	2424.98	-25.4077
1028100	-5885.05	-8216.4	-60.1922	7.16704	2409.41	-25.0415
1028200	-5907	-8259.97	-59.8866	7.16704	2433.16	-27.4634
1028300	-5856.83	-8211.81	-61.2473	7.16704	2434.12	-25.0645
1028400	-5905.42	-8272.24	-71.9437	7.16704	2459.04	-27.4333
1028500	-5930.17	-8283.11	-67.4838	7.16704	2440.44	-27.1753
1028600	-5930.36	-8250.84	-69.7925	7.16704	2408.05	-24.9383
1028700	-5943.7	-8232.65	-68.3111	7.16704	2375.79	-25.6938
1028800	-5947.23	-8278.91	-58.4909	7.16704	2409.74	-26.7392
1028900	-5932.41	-8271.13	-57.2681	7.16704	2416.58	-27.7575
1029000	-5923.6	-8243.65	-64.3527	7.16704	2405.22	-27.977
1029100	-5970.44	-8268.6	-63.4456	7.16704	2381.22	-26.7876
1029200	-6004.13	-8283.52	-74.5359	7.16704	2372.4	-25.6465
1029300	-6005.42	-8327.74	-64.1946	7.16704	2407.12	-27.7676
1029400	-6007.96	-8295.11	-57.6822	7.16704	2364.56	-26.9005
1029500	-5981.3	-8266.89	-59.5801	7.16704	2365.17	-27.161
1029600	-6011.39	-8299	-56.7128	7.16704	2361.85	-24.6985
1029700	-6033.82	-8291.03	-55.7567	7.16704	2330.23	-24.4329
1029800	-6007.34	-8257.32	-63.742	7.16704	2331.03	-24.4683
1029900	-5929.66	-8226.54	-56.587	7.16704	2371.8	-25.4895
1030000	-5959.91	-8233.14	-58.6528	7.16704	2349.11	-24.3983
1030100	-6024.7	-8263.56	-58.8031	7.16704	2316	-25.5097
1030200	-6051.66	-8274.91	-78.3453	7.16704	2317.82	-23.3989
1030300	-6018.91	-8267.48	-71.37	7.16704	2336.68	-23.917
1030400	-5982.6	-8240.28	-68.259	7.16704	2344.31	-25.5411
1030500	-6007.96	-8270.13	-60.3485	7.16704	2338.49	-23.1355
1030600	-5984	-8259.26	-63.9849	7.16704	2356.09	-24.02
1030700	-5972.85	-8253.44	-67.2325	7.16704	2364.97	-24.3145
1030800	-5989.22	-8240.34	-58.1044	7.16704	2324.95	-22.8965
1030900	-5962.7	-8214.44	-61.7684	7.16704	2328.23	-21.8914
1031000	-5928.18	-8223.93	-57.7784	7.16704	2368.58	-22.2226
1031100	-5928.48	-8229.36	-64.5936	7.16704	2380.19	-21.8878
1031200	-5935.62	-8224.99	-71.6803	7.16704	2378.46	-24.5723
1031300	-5947.24	-8256.76	-66.5122	7.16704	2393.91	-25.0436
1031400	-5965.8	-8248.47	-77.9792	7.16704	2378.55	-25.0687
1031500	-5972.22	-8264.4	-69.0975	7.16704	2378.92	-24.8176
1031600	-5931.15	-8242.42	-62.8074	7.16704	2392.6	-25.6979
1031700	-5906.88	-8214.23	-55.2428	7.16704	2379.44	-24.0164
1031800	-5957.06	-8237.73	-65.2589	7.16704	2364	-25.2431
1031900	-5944.42	-8240.23	-59.8442	7.16704	2374.13	-25.6365
1032000	-5904.84	-8216.95	-67.4665	7.16704	2397.61	-25.2049
1032100	-5893.73	-8246.17	-64.2145	7.16704	2436.69	-27.1997
1032200	-5908.41	-8262.43	-68.2258	7.16704	2440	-24.9202
1032300	-5853.96	-8231.47	-53.7033	7.16704	2451	-26.9544
1032400	-5900.43	-8257.96	-74.6193	7.16704	2452.73	-27.7517
1032500	-5879.21	-8217.64	-65.5587	7.16704	2422.09	-25.2641
1032600	-5886.79	-8226.97	-72.3718	7.16704	2432.71	-27.3306
1032700	-5904	-8256.94	-61.3688	7.16704	2433.19	-26.0443
1032800	-5876.31	-8217.84	-57.932	7.16704	2416.51	-24.2079
1032900	-5954.8	-8267.34	-73.2197	7.16704	2405.05	-26.4667
1033000	-5973.35	-8278.79	-60.5062	7.16704	2384.62	-25.836
1033100	-5935.31	-8246.76	-62.0597	7.16704	2392.4	-26.0646
1033200	-5937.91	-8268.65	-60.3745	7.16704	2411.6	-27.649
1033300	-5907.54	-8217.78	-53.1458	7.16704	2379.9	-23.6843
1033400	-5907.41	-8216.52	-55.3276	7.16704	2382.61	-25.349
1033500	-5900.67	-8241.86	-61.3174	7.16704	2421.08	-25.7407
1033600	-5860.66	-8204.61	-61.5894	7.16704	2423.21	-24.8345
1033700	-5890.52	-8212.19	-63.8969	7.16704	2401.67	-23.2686
1033800	-5817.38	-8176.63	-54.1856	7.16704	2431.09	-24.8212
1033900	-5896.83	-8249.41	-55.5923	7.16704	2424.63	-23.6172
1034000	-5874.89	-8211.3	-65.7266	7.16704	2418.36	-23.3843
1034100	-5846.7	-8220.8	-63.3609	7.16704	2456.1	-25.7954
1034200	-5824.92	-8233.41	-54.2416	7.16704	2481.25	-25.6861
1034300	-5821.11	-8222.9	-58.7345	7.16704	2478.76	-25.3962
1034400	-5801.1	-8191.55	-61.4928	7.16704	2470.77	-25.9924
1034500	-5817.25	-8228.12	-57.6736	7.16704	2486.4	-25.0174
1034600	-5845.9	-8232.37	-55.4205	7.16704	2460.97	-26.2406
1034700	-5904.39	-8283.92	-56.3385	7.16704	2455.38	-26.6737
1034800	-5927.67	-8276.06	-72.0144	7.16704	2438.89	-25.6579
1034900	-5899.3	-8251.45	-64.2094	7.16704	2435.97	-26.7774
1035000	-5888.8	-8230.1	-69.0556	7.16704	2430.16	-26.9628
1035100	-5890.65	-8251.58	-70.9347	7.16704	2452.31	-27.6158
1035200	-5911.02	-8276.85	-63.5606	7.16704	2451.66	-29.4383
1035300	-5963.66	-8310.71	-70.2425	7.16704	2438.76	-28.6364
1035400	-5892.02	-8239.58	-64.1103	7.16704	2430.98	-26.4759
1035500	-5912.02	-8232.9	-67.8439	7.16704	2409.03	-27.475
1035600	-5920.33	-8248.05	-58.968	7.16704	2405.42	-25.8983
1035700	-5929.11	-8261.34	-60.1001	7.16704	2408.99	-23.8354
1035800	-5950.79	-8260.72	-59.2779	7.16704	2384.64	-22.5997
1035900	-5921.31	-8229.64	-67.4014	7.16704	2392.51	-23.9472
1036000	-5920.96	-8232.43	-68.2252	7.16704	2397.49	-24.953
1036100	-5862.77	-8191.91	-55.4645	7.16704	2401.51	-24.0761
1036200	-5868.16	-8227.7	-58.6588	7.16704	2436.05	-25.0171
1036300	-5895.78	-8203.48	-57.0598	7.16704	2382.09	-24.4922
1036400	-5956.38	-8215.92	-58.8772	7.16704	2334.38	-23.1359
1036500	-5933.5	-8242.19	-56.7051	7.16704	2384.61	-26.3879
1036600	-5953.14	-8234.81	-66.4689	7.16704	2366.63	-25.6506
1036700	-5960.21	-8234.94	-68.8865	7.16704	2361.78	-25.3351
1036800	-5919.89	-8212.39	-57.3869	7.16704	2367.06	-24.3338
