iter	Likelihood	Pr(X|S;M,F,p)	Pr(M|m)	f(m|psi)	f(p|theta,ptild)	f(theta)
1006200	-6225.28	-8275.91	-56.5618	7.16704	2126.2	-26.1781
1006300	-6220.44	-8259.4	-59.811	7.16704	2117.57	-25.9698
1006400	-6239.65	-8247.8	-63.5813	7.16704	2090.82	-26.2494
1006500	-6183.19	-8238.86	-71.0906	7.16704	2144.33	-24.7432
1006600	-6210.57	-8252.96	-63.7014	7.16704	2123.27	-24.346
1006700	-6219.52	-8241.06	-73.6733	7.16704	2111.77	-23.7299
1006800	-6258.39	-8254.96	-56.7703	7.16704	2071.45	-25.2688
1006900	-6287.78	-8255.44	-62.4225	7.16704	2048.09	-25.169
1007000	-6295.66	-8241.24	-67.4168	7.16704	2031.21	-25.3829
1007100	-6292.47	-8267.1	-70.301	7.16704	2064.92	-27.1654
1007200	-6273.53	-8248.03	-63.9574	7.16704	2055.77	-24.4775
1007300	-6236.79	-8273.42	-52.3124	7.16704	2108.75	-26.977
1007400	-6319.17	-8299.28	-64.3172	7.16704	2063.84	-26.5802
1007500	-6294.03	-8297.96	-62.5542	7.16704	2086.53	-27.2133
1007600	-6283.76	-8263.32	-68.3745	7.16704	2067.75	-26.9798
1007700	-6229.53	-8269.94	-58.9958	7.16704	2120.93	-28.6931
1007800	-6241.73	-8300.65	-54.7013	7.16704	2134.62	-28.1632
1007900	-6309.53	-8331.12	-65.2927	7.16704	2107.05	-27.3365
1008000	-6281.05	-8293.11	-61.6005	7.16704	2094.76	-28.2743
1008100	-6217.24	-8280.78	-54.1095	7.16704	2138.09	-27.6099
1008200	-6251.19	-8272.65	-69.5319	7.16704	2108.04	-24.2096
1008300	-6246.91	-8265.59	-66.9638	7.16704	2102.02	-23.551
1008400	-6201.86	-8231.83	-55.7401	7.16704	2102.28	-23.7419
1008500	-6271.13	-8275.83	-63.2061	7.16704	2085.01	-24.2601
1008600	-6244.26	-8249.4	-59.1486	7.16704	2082.75	-25.629
1008700	-6264.37	-8270.36	-63.9505	7.16704	2089.1	-26.321
1008800	-6305.84	-8294.1	-64.407	7.16704	2071.02	-25.5218
1008900	-6275.52	-8272.71	-69.0953	7.16704	2087.44	-28.3239
1009000	-6235.27	-8247.2	-72.5794	7.16704	2105.77	-28.4329
1009100	-6287.46	-8294.79	-58.1598	7.16704	2086.39	-28.0673
1009200	-6220.19	-8242.36	-58.9845	7.16704	2101.78	-27.7937
1009300	-6227.01	-8262.91	-64.9311	7.16704	2119.63	-25.9672
1009400	-6190.7	-8250.82	-49.5357	7.16704	2130.32	-27.8366
1009500	-6209.35	-8236.83	-65.6084	7.16704	2111.83	-25.9095
1009600	-6244.47	-8250.75	-68.5155	7.16704	2093.44	-25.8168
1009700	-6160.74	-8201.82	-63.7352	7.16704	2122.95	-25.2916
1009800	-6214.94	-8192.77	-76.0026	7.16704	2070.09	-23.4237
1009900	-6128.23	-8167.66	-61.0972	7.16704	2118.28	-24.925
1010000	-6187.54	-8234.98	-69.6002	7.16704	2135.45	-25.574
1010100	-6174.48	-8218.07	-62.0392	7.16704	2123.9	-25.4412
1010200	-6194.83	-8199.32	-67.7152	7.16704	2089.17	-24.1339
1010300	-6209.28	-8258.06	-59.7314	7.16704	2129.39	-28.0468
1010400	-6219.11	-8247.35	-60.4062	7.16704	2107.55	-26.0799
1010500	-6193.99	-8213.46	-61.5413	7.16704	2100.36	-26.5133
1010600	-6154.84	-8236.43	-73.1716	7.16704	2176.04	-28.4538
1010700	-6111.81	-8205.39	-66.5695	7.16704	2180.9	-27.9219
1010800	-6129.38	-8236.33	-75.8616	7.16704	2201.84	-26.2021
1010900	-6103.07	-8209.62	-69.8885	7.16704	2196.14	-26.8666
1011000	-6164.41	-8215.64	-77.3795	7.16704	2146.01	-24.5676
1011100	-6176.08	-8206.91	-69.7449	7.16704	2116.92	-23.5124
1011200	-6134.77	-8169.37	-76.861	7.16704	2128.04	-23.7386
1011300	-6180.94	-8223.43	-75.4485	7.16704	2134.14	-23.3723
1011400	-6176.72	-8227.81	-73.901	7.16704	2143.01	-25.1816
1011500	-6151.5	-8227.08	-61.727	7.16704	2155.26	-25.1147
1011600	-6272.92	-8291.93	-67.4665	7.16704	2104.52	-25.2169
1011700	-6213.41	-8237.07	-64.9094	7.16704	2105.88	-24.471
1011800	-6187.84	-8239.67	-64.8692	7.16704	2133.08	-23.5416
1011900	-6256.01	-8294.84	-64.9955	7.16704	2123.63	-26.9709
1012000	-6197.63	-8268.13	-66.4062	7.16704	2154.99	-25.253
1012100	-6192.67	-8234.81	-61.7872	7.16704	2122.23	-25.4647
1012200	-6173.4	-8241.02	-69.592	7.16704	2158.35	-28.3011
1012300	-6186.54	-8272.58	-65.5053	7.16704	2169.71	-25.3389
1012400	-6143.96	-8223.23	-63.9368	7.16704	2160.56	-24.5233
1012500	-6214.29	-8268.36	-68.344	7.16704	2142.14	-26.8869
1012600	-6243.54	-8282.78	-61.4293	7.16704	2120.12	-26.6182
1012700	-6198.71	-8249.05	-63.0431	7.16704	2132.96	-26.7479
1012800	-6217.2	-8249.88	-59.789	7.16704	2111.91	-26.6023
1012900	-6163.05	-8212.64	-63.5806	7.16704	2130.48	-24.4745
1013000	-6196.79	-8215.25	-63.0418	7.16704	2097.92	-23.5883
1013100	-6193.02	-8202.26	-64.3837	7.16704	2089.28	-22.8215
1013200	-6243.14	-8236.7	-73.5841	7.16704	2081.42	-21.4454
1013300	-6276.33	-8261.36	-59.5062	7.16704	2058.26	-20.8868
1013400	-6212.53	-8268.93	-50.7282	7.16704	2122.77	-22.8098
1013500	-6229.11	-8232.76	-69.5228	7.16704	2090.11	-24.106
1013600	-6234.79	-8221.93	-61.0173	7.16704	2064.89	-23.8983
1013700	-6236.35	-8221.32	-67.915	7.16704	2069.06	-23.3442
1013800	-6286.91	-8263.02	-62.8944	7.16704	2056.26	-24.4175
1013900	-6241.14	-8249.91	-65.4024	7.16704	2092.41	-25.3999
1014000	-6214.41	-8249.82	-61.2505	7.16704	2114.65	-25.1553
1014100	-6192.86	-8244.51	-59.8195	7.16704	2129.85	-25.5535
1014200	-6179.34	-8241.14	-54.275	7.16704	2134.57	-25.6586
1014300	-6213.66	-8256.5	-52.5489	7.16704	2113.84	-25.62
1014400	-6200.25	-8234.64	-55.2449	7.16704	2108.52	-26.0461
1014500	-6196.86	-8237.7	-65.2188	7.16704	2124.73	-25.8411
1014600	-6153.48	-8243.88	-63.4501	7.16704	2172.55	-25.8643
1014700	-6259.92	-8318.69	-56.0056	7.16704	2133.92	-26.309
1014800	-6179.01	-8262.09	-57.2035	7.16704	2158.98	-25.8602
1014900	-6199.61	-8255.54	-74.8309	7.16704	2151.25	-27.6518
1015000	-6168.68	-8254.53	-61.2553	7.16704	2166.24	-26.3049
1015100	-6178.96	-8243.17	-63.2746	7.16704	2145.4	-25.0858
1015200	-6193.36	-8250.49	-65.6161	7.16704	2140.57	-24.9947
1015300	-6213.78	-8262.06	-60.3656	7.16704	2126.95	-25.47
1015400	-6205.13	-8269.27	-58.1343	7.16704	2142.11	-26.9947
1015500	-6216.16	-8252.36	-66.4286	7.16704	2119.27	-23.7999
1015600	-6201.75	-8275.44	-59.1815	7.16704	2151.66	-25.9547
1015700	-6188.28	-8275.6	-72.2493	7.16704	2177.65	-25.251
1015800	-6163.39	-8253.3	-62.0466	7.16704	2171.67	-26.8773
1015900	-6159.73	-8261.29	-72.0178	7.16704	2192.64	-26.2183
1016000	-6137.35	-8240.09	-72.1593	7.16704	2194.89	-27.1606
1016100	-6084.5	-8231.17	-59.4296	7.16704	2228.42	-29.4946
1016200	-6105.3	-8232.04	-67.5278	7.16704	2213.66	-26.5546
1016300	-6078.86	-8190.06	-58.2906	7.16704	2188.34	-26.0151
1016400	-6079.44	-8214.31	-62.4959	7.16704	2216.6	-26.394
1016500	-6103.38	-8230.08	-62.5177	7.16704	2208.62	-26.5638
1016600	-6084.5	-8225.16	-70.464	7.16704	2229.94	-25.9932
1016700	-6091.09	-8226.7	-65.7698	7.16704	2218.65	-24.4333
1016800	-6102.91	-8216.06	-69.796	7.16704	2199.76	-23.9789
1016900	-6117.35	-8222.37	-70.7645	7.16704	2194.67	-26.0485
1017000	-6110.89	-8227.68	-69.4813	7.16704	2205.21	-26.1125
1017100	-6147.55	-8226.8	-66.9004	7.16704	2166	-27.0134
1017200	-6138.73	-8225.94	-65.0304	7.16704	2171.63	-26.5624
1017300	-6114.5	-8213.74	-66.9427	7.16704	2185.48	-26.4688
1017400	-6124.83	-8217.08	-69.1117	7.16704	2179.17	-24.9778
1017500	-6152.19	-8217.5	-61.1603	7.16704	2145.52	-26.2218
1017600	-6131.97	-8223.64	-65.8973	7.16704	2179.75	-29.3538
1017700	-6184.48	-8262.4	-67.8618	7.16704	2166.36	-27.7483
1017800	-6178.3	-8254.69	-68.0586	7.16704	2165.24	-27.9568
1017900	-6163.38	-8234.73	-58.9527	7.16704	2150.9	-27.7594
1018000	-6196.07	-8250.08	-52.9067	7.16704	2124.97	-25.2188
1018100	-6238.28	-8279.44	-51.2032	7.16704	2111.71	-26.5049
1018200	-6207.43	-8265.24	-65.7275	7.16704	2143.21	-26.8276
1018300	-6228.3	-8283.25	-65.1376	7.16704	2140.47	-27.5592
1018400	-6236.27	-8279.7	-56.1273	7.16704	2119.36	-26.9681
1018500	-6170.4	-8241.53	-59.4336	7.16704	2153.24	-29.8404
1018600	-6186.58	-8251.75	-71.8276	7.16704	2157.19	-27.3564
1018700	-6192.07	-8256.69	-63.5915	7.16704	2148.23	-27.1796
1018800	-6232.01	-8267.75	-63.0878	7.16704	2116.9	-25.2401
1018900	-6183.16	-8245.45	-69.6548	7.16704	2151.82	-27.0425
1019000	-6216.02	-8260.26	-58.6985	7.16704	2120.75	-24.9807
1019100	-6219.3	-8281.91	-64.6238	7.16704	2146.25	-26.1879
1019200	-6159.77	-8228.16	-56.2701	7.16704	2144.36	-26.8661
1019300	-6199.18	-8277.1	-66.6118	7.16704	2164.84	-27.471
1019400	-6179.2	-8270.85	-59.5432	7.16704	2169.68	-25.6533
1019500	-6137.37	-8243.34	-56.4426	7.16704	2181.37	-26.1297
1019600	-6137.37	-8230.41	-63.7129	7.16704	2174.95	-25.3715
1019700	-6152.26	-8247.26	-62.4318	7.16704	2176.31	-26.0441
1019800	-6172.68	-8275.79	-59.0782	7.16704	2178.98	-23.9581
1019900	-6154.87	-8248.32	-55.8677	7.16704	2167.92	-25.7745
1020000	-6162.28	-8250.98	-61.4883	7.16704	2167.95	-24.9365
1020100	-6190.79	-8266.06	-64.9982	7.16704	2156.95	-23.8606
1020200	-6167.68	-8211.52	-60.5491	7.16704	2120.26	-23.0371
1020300	-6183.39	-8228.04	-61.8108	7.16704	2125.15	-25.8595
1020400	-6154.32	-8244.28	-58.6971	7.16704	2165.83	-24.3464
1020500	-6155.71	-8236.6	-53.1409	7.16704	2153.3	-26.4351
1020600	-6203.9	-8269.9	-63.8241	7.16704	2148.03	-25.3686
1020700	-6173.22	-8247.14	-60.6676	7.16704	2151.22	-23.7928
1020800	-6176.72	-8251.15	-60.5227	7.16704	2153.88	-26.0892
1020900	-6174.67	-8264.3	-68.279	7.16704	2175.42	-24.6771
1021000	-6145.57	-8236.76	-57.0943	7.16704	2165.56	-24.4423
1021100	-6139.26	-8203.9	-60.6808	7.16704	2143.13	-24.9694
1021200	-6200.64	-8239.06	-60.9258	7.16704	2116.22	-24.0512
1021300	-6198.19	-8278.22	-59.4301	7.16704	2159.4	-27.1112
1021400	-6137.31	-8261.71	-56.4592	7.16704	2201.39	-27.6981
1021500	-6164.59	-8275.77	-52.2892	7.16704	2182.36	-26.0517
1021600	-6124.45	-8242.37	-56.7182	7.16704	2195.2	-27.7217
1021700	-6114.43	-8264.14	-54.7025	7.16704	2227.7	-30.4508
1021800	-6110.11	-8254.05	-54.5784	7.16704	2219.47	-28.1078
1021900	-6136.23	-8276.21	-53.5253	7.16704	2216.16	-29.8228
1022000	-6157.62	-8265.63	-58.8889	7.16704	2188.51	-28.7747
1022100	-6158.59	-8268.39	-55.835	7.16704	2186.42	-27.9502
1022200	-6132.46	-8266.3	-61.5563	7.16704	2216.61	-28.3891
1022300	-6149.7	-8261.25	-51.2157	7.16704	2182.62	-27.0117
1022400	-6149.06	-8277.47	-67.3257	7.16704	2214.32	-25.7477
1022500	-6130.59	-8278.04	-60.3116	7.16704	2225.75	-25.1515
1022600	-6116.59	-8234.83	-69.2805	7.16704	2205.6	-25.2465
1022700	-6135.22	-8219.22	-69.6777	7.16704	2170.82	-24.3074
1022800	-6096.01	-8228.5	-61.1184	7.16704	2213.15	-26.7084
1022900	-6105.99	-8226.44	-71.5386	7.16704	2211.28	-26.4625
1023000	-6093.96	-8233.27	-55.4811	7.16704	2214.06	-26.4466
1023100	-6105.99	-8250.76	-56.5889	7.16704	2219.32	-25.1236
1023200	-6074.42	-8229.19	-51.5407	7.16704	2224.12	-24.9822
1023300	-6114.54	-8257.77	-53.4141	7.16704	2214.64	-25.1718
1023400	-6089.81	-8221.01	-52.5308	7.16704	2202.77	-26.198
1023500	-6116.9	-8253.78	-54.2221	7.16704	2210.03	-26.0917
1023600	-6168.48	-8278.72	-65.4743	7.16704	2194.4	-25.8531
1023700	-6139.4	-8231.82	-53.4571	7.16704	2164	-25.286
1023800	-6156.56	-8245.51	-62.4515	7.16704	2171.47	-27.2381
1023900	-6136.73	-8224.94	-63.3249	7.16704	2170.43	-26.0575
1024000	-6216.36	-8254.53	-62.3495	7.16704	2117.59	-24.2367
1024100	-6211.98	-8267.48	-69.4829	7.16704	2143.49	-25.6706
1024200	-6173.89	-8264.85	-63.9206	7.16704	2172.89	-25.1873
1024300	-6205.28	-8255.79	-74.7284	7.16704	2143.78	-25.7091
1024400	-6142.95	-8237.17	-59.3844	7.16704	2170.87	-24.4313
1024500	-6243.01	-8289.12	-63.8353	7.16704	2128.56	-25.7783
1024600	-6221.52	-8287.46	-65.8926	7.16704	2150.07	-25.4102
1024700	-6219.44	-8287.45	-59.3125	7.16704	2145.24	-25.0787
1024800	-6217.06	-8293.69	-56.4276	7.16704	2151.22	-25.3276
1024900	-6193.97	-8278.47	-57.6975	7.16704	2160.37	-25.3368
1025000	-6203.69	-8274.29	-63.5648	7.16704	2155.01	-28.0161
1025100	-6226.75	-8279.67	-61.1608	7.16704	2131.89	-24.9735
1025200	-6192.45	-8261.1	-60.2384	7.16704	2147.44	-25.7252
1025300	-6244.54	-8297.94	-71.0481	7.16704	2144.61	-27.3209
1025400	-6236.72	-8304.53	-59.4674	7.16704	2143.26	-23.143
1025500	-6238.6	-8290.34	-61.7489	7.16704	2130.43	-24.1129
1025600	-6231.46	-8288.88	-55.1636	7.16704	2131.02	-25.6118
1025700	-6178.95	-8252.79	-68.0434	7.16704	2160.99	-26.2805
1025800	-6088.73	-8215.69	-53.0542	7.16704	2198.85	-26.0007
1025900	-6147.79	-8254.72	-74.1739	7.16704	2199.45	-25.5137
1026000	-6146.27	-8269.45	-64.2084	7.16704	2206.77	-26.5384
1026100	-6170.87	-8273.69	-62.7092	7.16704	2184.48	-26.1194
1026200	-6137.7	-8232.94	-63.4184	7.16704	2177.71	-26.2164
1026300	-6152.43	-8244.91	-55.9648	7.16704	2167.18	-25.9024
1026400	-6146.86	-8217.26	-60.6373	7.16704	2148.65	-24.7791
1026500	-6189.07	-8251.37	-65.8464	7.16704	2146.58	-25.606
1026600	-6150.22	-8245.58	-56.3019	7.16704	2168.76	-24.2661
1026700	-6181.22	-8243.56	-62.3569	7.16704	2142.19	-24.6623
1026800	-6140.02	-8243.02	-54.7809	7.16704	2174.27	-23.6656
1026900	-6168.55	-8239.42	-67.0826	7.16704	2154.13	-23.3528
1027000	-6128.29	-8246.03	-61.4554	7.16704	2196.25	-24.2218
1027100	-6138.82	-8216.76	-65.9162	7.16704	2159.44	-22.7544
1027200	-6171.55	-8218.82	-66.1065	7.16704	2129.97	-23.7574
1027300	-6183.6	-8225.31	-55.563	7.16704	2114.02	-23.9168
1027400	-6150.63	-8188.42	-67.032	7.16704	2123.47	-25.8188
1027500	-6169.27	-8228.01	-54.3326	7.16704	2129.96	-24.056
1027600	-6153.84	-8197.78	-66.8142	7.16704	2128.09	-24.4997
1027700	-6162.31	-8210.62	-60.2405	7.16704	2127.03	-25.6421
1027800	-6210.98	-8253.27	-73.3286	7.16704	2134.14	-25.6862
1027900	-6168.66	-8207.83	-65.7526	7.16704	2122.5	-24.7474
1028000	-6221.6	-8264.25	-74.4317	7.16704	2134.42	-24.51
1028100	-6235.26	-8250.84	-61.6799	7.16704	2094.86	-24.7608
1028200	-6206.57	-8222.96	-55.4843	7.16704	2089.41	-24.7041
1028300	-6195.77	-8218.5	-60.7592	7.16704	2100.93	-24.6148
1028400	-6209.35	-8212.17	-63.9857	7.16704	2083.54	-23.8978
1028500	-6253.34	-8235.84	-63.3003	7.16704	2062.97	-24.3353
1028600	-6226.8	-8272.16	-69.5602	7.16704	2135.15	-27.3879
1028700	-6174.79	-8231.65	-65.6308	7.16704	2143.7	-28.3826
1028800	-6200.04	-8272.49	-63.6755	7.16704	2156.62	-27.6597
1028900	-6271.28	-8339.08	-47.5459	7.16704	2137.74	-29.5652
1029000	-6226.13	-8302.51	-57.7106	7.16704	2158.33	-31.412
1029100	-6256.28	-8315.69	-58.6868	7.16704	2140.34	-29.4088
1029200	-6216.3	-8299.31	-60.8651	7.16704	2167.85	-31.1429
1029300	-6221.96	-8280.03	-56.8694	7.16704	2136.31	-28.5378
1029400	-6160.6	-8264.64	-53.4385	7.16704	2179.18	-28.8676
1029500	-6154.19	-8233.58	-64.8951	7.16704	2164.08	-26.9708
1029600	-6149.94	-8235.15	-61.3322	7.16704	2166.97	-27.5826
1029700	-6156.28	-8239	-62.8038	7.16704	2163.93	-25.5747
1029800	-6188.59	-8246.91	-61.3083	7.16704	2137.17	-24.7164
1029900	-6177.43	-8245.56	-61.9766	7.16704	2148.15	-25.2143
1030000	-6103.79	-8198.58	-53.0322	7.16704	2163.18	-22.5306
1030100	-6080.9	-8195.68	-59.5508	7.16704	2190.3	-23.1369
1030200	-6076.21	-8208.8	-60.2785	7.16704	2210.8	-25.096
1030300	-6108.13	-8260.77	-57.732	7.16704	2228.1	-24.8975
1030400	-6114.93	-8252.13	-53.2397	7.16704	2207.92	-24.6431
1030500	-6099.54	-8238.2	-53.7273	7.16704	2208.76	-23.5441
1030600	-6127.71	-8278.31	-66.5508	7.16704	2234.42	-24.4316
1030700	-6098.36	-8224.42	-64.7039	7.16704	2210.06	-26.466
1030800	-6043.39	-8215.88	-64.226	7.16704	2254.09	-24.5468
1030900	-6040.16	-8222.46	-58.0561	7.16704	2258.7	-25.5075
1031000	-6025.43	-8193.54	-63.3334	7.16704	2248.41	-24.1382
1031100	-6074.77	-8229.94	-65.781	7.16704	2237.63	-23.8335
1031200	-6130.07	-8260.44	-64.6778	7.16704	2212.91	-25.0258
1031300	-6157.65	-8286.18	-72.3503	7.16704	2217.73	-24.0216
1031400	-6107.73	-8260.18	-56.2285	7.16704	2227.7	-26.1826
1031500	-6121	-8236.09	-64.3008	7.16704	2194.02	-21.7938
1031600	-6106.08	-8225.49	-63.0726	7.16704	2197.87	-22.5585
1031700	-6112.01	-8238.24	-56.1799	7.16704	2196.83	-21.5882
1031800	-6126.94	-8231.8	-68.3978	7.16704	2187.37	-21.2778
1031900	-6101.31	-8208.7	-62.7693	7.16704	2185.27	-22.2766
1032000	-6130.99	-8250	-60.2187	7.16704	2195.16	-23.0975
1032100	-6080.03	-8229.9	-60.5613	7.16704	2225.99	-22.7229
1032200	-6110.83	-8236.39	-74.1562	7.16704	2216.28	-23.7297
1032300	-6086.69	-8234.48	-74.3384	7.16704	2239.02	-24.0618
1032400	-6080.37	-8235.54	-65.7397	7.16704	2238.25	-24.5103
1032500	-6107.58	-8258.43	-67.9324	7.16704	2234.44	-22.8227
1032600	-6097.36	-8250.61	-54.6716	7.16704	2224.25	-23.4976
1032700	-6082.25	-8249.49	-54.8802	7.16704	2239.72	-24.7659
1032800	-6160.02	-8284.52	-60.0765	7.16704	2201.39	-23.9782
1032900	-6094.51	-8272.07	-56.7809	7.16704	2251.66	-24.4865
1033000	-6134.87	-8274.58	-66.1442	7.16704	2222.07	-23.3856
1033100	-6139.1	-8271.13	-66.7015	7.16704	2216.13	-24.567
1033200	-6072.23	-8216.63	-63.8123	7.16704	2227.34	-26.2989
1033300	-6044.19	-8235.54	-63.4509	7.16704	2273.03	-25.3916
1033400	-6048.9	-8213	-51.993	7.16704	2233.14	-24.2134
1033500	-6072.08	-8223.53	-66.5794	7.16704	2233.79	-22.9307
1033600	-6060.37	-8231.11	-61.0691	7.16704	2247.28	-22.6376
1033700	-6071.14	-8246.27	-52.5859	7.16704	2243.79	-23.2411
1033800	-6041.27	-8250.17	-55.2701	7.16704	2283.01	-26.0095
1033900	-6018.03	-8214.55	-57.2617	7.16704	2269.88	-23.273
1034000	-6003.36	-8233.5	-57.7922	7.16704	2304.9	-24.1394
1034100	-6041.74	-8242.59	-65.8182	7.16704	2284.11	-24.6166
1034200	-6033.9	-8242.31	-56.506	7.16704	2282.01	-24.2641
1034300	-6008.73	-8199.63	-57.7935	7.16704	2265.06	-23.5309
1034400	-6070	-8215.94	-66.7121	7.16704	2229.27	-23.7792
1034500	-6040.96	-8206.61	-61.9166	7.16704	2243.22	-22.8248
1034600	-6039.31	-8245.15	-68.549	7.16704	2290.98	-23.7545
1034700	-5997.58	-8172.61	-51.8352	7.16704	2243.06	-23.3629
1034800	-6088.56	-8243.5	-62.5302	7.16704	2233.78	-23.4805
1034900	-6095.34	-8250.3	-65.3325	7.16704	2238.49	-25.3581
1035000	-6082.85	-8233.08	-68.2087	7.16704	2236.73	-25.4482
1035100	-6118.09	-8248.32	-68.3784	7.16704	2215.94	-24.5031
1035200	-6095.83	-8211.55	-66.4133	7.16704	2198.95	-23.9845
1035300	-6107.41	-8246.9	-67.6204	7.16704	2225.17	-25.2304
1035400	-6077.07	-8236.71	-57.4332	7.16704	2234.2	-24.2982
1035500	-6067.06	-8263.14	-64.2631	7.16704	2280.36	-27.1851
1035600	-6023.07	-8249	-65.7645	7.16704	2314.3	-29.7745
1035700	-6006.63	-8232.8	-60.0208	7.16704	2308.04	-29.0091
1035800	-6106.84	-8315.72	-62.6467	7.16704	2292.78	-28.413
1035900	-6049.64	-8223.01	-68.6113	7.16704	2260.76	-25.9429
1036000	-6100.98	-8256.9	-57.3005	7.16704	2231.97	-25.9226
1036100	-6107	-8266.6	-60.0578	7.16704	2239.55	-27.0553
1036200	-6114.77	-8283.63	-67.098	7.16704	2256.52	-27.7303
1036300	-6111.16	-8288.91	-66.189	7.16704	2265.68	-28.9101
1036400	-6047.87	-8277.82	-52.0416	7.16704	2304.87	-30.0432
1036500	-6050.51	-8259.63	-63.3766	7.16704	2292.18	-26.8588
1036600	-6041.71	-8213.12	-64.8037	7.16704	2256.13	-27.0864
1036700	-6065.77	-8244.36	-62.9874	7.16704	2258.62	-24.203
