iter	Likelihood	Pr(X|S;M,F,p)	Pr(M|m)	f(m|psi)	f(p|theta,ptild)	f(theta)
1005700	-5974.89	-8251.03	-50.5261	7.16704	2345.93	-26.4357
1005800	-5995.84	-8244.88	-60.3503	7.16704	2327.88	-25.653
1005900	-5950.01	-8236.06	-60.9476	7.16704	2367.07	-27.2364
1006000	-5997.72	-8263.82	-57.5056	7.16704	2344.48	-28.039
1006100	-5968.63	-8243.56	-63.8274	7.16704	2358.13	-26.5465
1006200	-5949.61	-8215.77	-53.9974	7.16704	2337.88	-24.8899
1006300	-5934.57	-8187.37	-60.6396	7.16704	2331.87	-25.5956
1006400	-6036.62	-8238.74	-59.0647	7.16704	2277.94	-23.9179
1006500	-6053.25	-8258.4	-63.7898	7.16704	2287.36	-25.5833
1006600	-6018.84	-8194.65	-67.4368	7.16704	2260.45	-24.3664
1006700	-6026.1	-8206.22	-61.9252	7.16704	2258.19	-23.3114
1006800	-6044.63	-8210.96	-76.3258	7.16704	2256.95	-21.4649
1006900	-6017.49	-8193.35	-59.7953	7.16704	2250.98	-22.4886
1007000	-6042.24	-8199.53	-62.4015	7.16704	2235.02	-22.4962
1007100	-6012.48	-8221.09	-67.8404	7.16704	2291.53	-22.2436
1007200	-6020.63	-8225.33	-66.2086	7.16704	2287.01	-23.2692
1007300	-6026	-8212.98	-75.6378	7.16704	2277.83	-22.3835
1007400	-6017.04	-8218.91	-66.7308	7.16704	2285.68	-24.2444
1007500	-5994.19	-8239.65	-56.5158	7.16704	2320.59	-25.7804
1007600	-5994.74	-8212.81	-55.4628	7.16704	2293.41	-27.0506
1007700	-5996.64	-8256.78	-55.1318	7.16704	2335	-26.8924
1007800	-6058.02	-8294.5	-48.9664	7.16704	2302.82	-24.5314
1007900	-5980.54	-8225.88	-55.278	7.16704	2319.37	-25.9114
1008000	-6028.13	-8255.44	-69.4101	7.16704	2315.82	-26.2684
1008100	-6049.36	-8245.54	-65.7483	7.16704	2279.84	-25.0737
1008200	-6043.21	-8237.97	-62.0848	7.16704	2274.78	-25.0929
1008300	-6035.74	-8277.09	-61.9448	7.16704	2323.38	-27.2419
1008400	-6038.26	-8287.93	-48.5877	7.16704	2315.82	-24.7253
1008500	-6015.32	-8256.83	-59.1029	7.16704	2318.33	-24.8789
1008600	-6031.5	-8263.09	-58.7124	7.16704	2307.89	-24.761
1008700	-6024.59	-8264.04	-60.5011	7.16704	2318.68	-25.8953
1008800	-6015.89	-8292.04	-54.5564	7.16704	2351.16	-27.6167
1008900	-6016.73	-8262.21	-52.7116	7.16704	2318.49	-27.46
1009000	-6028.39	-8280.39	-56.7833	7.16704	2329.12	-27.4972
1009100	-6012.54	-8237.45	-55.556	7.16704	2299.79	-26.4908
1009200	-5995.32	-8235.59	-55.7352	7.16704	2315.14	-26.3058
1009300	-6041.39	-8230.07	-58.8536	7.16704	2264.15	-23.7898
1009400	-6042.81	-8225.87	-62.4793	7.16704	2259.43	-21.053
1009500	-6007.45	-8215	-53.8864	7.16704	2276.85	-22.5773
1009600	-6028.95	-8230.75	-60.7556	7.16704	2278.59	-23.2017
1009700	-5962.91	-8192.74	-56.5123	7.16704	2302.21	-23.0311
1009800	-6026.28	-8234.66	-70.1971	7.16704	2296.43	-25.0159
1009900	-5977.54	-8207.32	-66.6838	7.16704	2313.44	-24.1426
1010000	-6013.29	-8222.24	-55.4416	7.16704	2281.74	-24.5187
1010100	-6034.95	-8208.29	-58.855	7.16704	2247.27	-22.2394
1010200	-6048.54	-8229.29	-70.8164	7.16704	2269.24	-24.8494
1010300	-6042.74	-8185	-67.3999	7.16704	2224.35	-21.8563
1010400	-6086.64	-8236.22	-61.2875	7.16704	2226.24	-22.5389
1010500	-6063.4	-8187.69	-67.2494	7.16704	2206.22	-21.8544
1010600	-6080.61	-8213.91	-66.8199	7.16704	2215.4	-22.4477
1010700	-6075	-8226.95	-70.1837	7.16704	2239.78	-24.8042
1010800	-6098.74	-8242.31	-65.106	7.16704	2226.22	-24.7119
1010900	-6036.68	-8222.16	-65.8542	7.16704	2267.52	-23.3591
1011000	-6060.33	-8236.59	-53.9839	7.16704	2246.46	-23.3805
1011100	-6079.46	-8239.54	-59.685	7.16704	2236.87	-24.2684
1011200	-6069.16	-8230.38	-63.6791	7.16704	2240.12	-22.3813
1011300	-6088.87	-8273.74	-62.7122	7.16704	2263.49	-23.0736
1011400	-6092.85	-8278.73	-54.8741	7.16704	2256.45	-22.8702
1011500	-6061.9	-8252.55	-67.4214	7.16704	2275.37	-24.4657
1011600	-6080.07	-8251.69	-64.1658	7.16704	2251.5	-22.8876
1011700	-6049.39	-8216.8	-56.9234	7.16704	2238.92	-21.7507
1011800	-6073.72	-8226.41	-59.2008	7.16704	2225.16	-20.4408
1011900	-6048.52	-8214.01	-64.1039	7.16704	2245.18	-22.7517
1012000	-6059.93	-8203.31	-64.7206	7.16704	2223.81	-22.8682
1012100	-6050.22	-8241.48	-58.3171	7.16704	2265.31	-22.9055
1012200	-6095.23	-8225.59	-57.9225	7.16704	2203.08	-21.9606
1012300	-6043.67	-8198.44	-59.2429	7.16704	2229.86	-23.0161
1012400	-6001.43	-8200.84	-57.7399	7.16704	2274.37	-24.3817
1012500	-6047.38	-8191.6	-63.1504	7.16704	2222.88	-22.6755
1012600	-6050.51	-8212.5	-58.9165	7.16704	2236.11	-22.3711
1012700	-6082.69	-8224.73	-56.986	7.16704	2214.29	-22.424
1012800	-6037.92	-8210.64	-56.6836	7.16704	2246.35	-24.1095
1012900	-6055.17	-8218.16	-59.043	7.16704	2240.05	-25.1835
1013000	-6057.64	-8224.58	-53.5117	7.16704	2237.41	-24.1304
1013100	-6043.05	-8226.28	-55.6611	7.16704	2255.78	-24.0561
1013200	-6017.75	-8207.25	-66.1285	7.16704	2272.45	-23.9878
1013300	-6044.95	-8221.05	-59.8592	7.16704	2251.84	-23.0528
1013400	-6025.98	-8215.75	-55.0912	7.16704	2263.06	-25.3676
1013500	-6018.62	-8218.93	-58.7968	7.16704	2277.88	-25.9371
1013600	-6104.12	-8250.47	-63.5616	7.16704	2227.65	-24.9044
1013700	-6128.63	-8270.11	-65.8865	7.16704	2224.92	-24.7203
1013800	-6089.84	-8247.26	-61.2898	7.16704	2235.35	-23.8146
1013900	-6047.65	-8249.32	-54.951	7.16704	2272.9	-23.4461
1014000	-6078.58	-8252.37	-64.0509	7.16704	2255.59	-24.9118
1014100	-5997.19	-8245.65	-50.7164	7.16704	2319.21	-27.1936
1014200	-6024.11	-8278.15	-65.8361	7.16704	2340.11	-27.3972
1014300	-6015.59	-8255.13	-63.3916	7.16704	2324.04	-28.2844
1014400	-5969.88	-8240.05	-56.7482	7.16704	2348.45	-28.7016
1014500	-5991.25	-8206.92	-70.4238	7.16704	2305.58	-26.6564
1014600	-5986.3	-8275.84	-59.4445	7.16704	2368.64	-26.8213
1014700	-5963.94	-8259.35	-46.6867	7.16704	2361.58	-26.6549
1014800	-5998.76	-8245.66	-56.8972	7.16704	2322.96	-26.3405
1014900	-6048.75	-8232.75	-66.1782	7.16704	2269.5	-26.482
1015000	-5998.6	-8203.91	-54.2677	7.16704	2276.79	-24.3735
1015100	-5996.3	-8219.26	-55.7125	7.16704	2294.63	-23.1292
1015200	-6035.3	-8214	-62.8269	7.16704	2256.66	-22.3025
1015300	-6018.2	-8204.03	-54.4375	7.16704	2255.72	-22.6184
1015400	-5978.5	-8157.3	-63.1297	7.16704	2257.17	-22.4092
1015500	-6052.41	-8216.89	-65.4915	7.16704	2246.12	-23.319
1015600	-6011.99	-8214.74	-68.3936	7.16704	2287.5	-23.5136
1015700	-5973.4	-8195.88	-66.2487	7.16704	2306.21	-24.6545
1015800	-6021.74	-8230.83	-70.8614	7.16704	2297.48	-24.6899
1015900	-6009.5	-8230.35	-61.9541	7.16704	2301.57	-25.9334
1016000	-5995	-8198.88	-62.9821	7.16704	2286.36	-26.6662
1016100	-5972.18	-8172.47	-55.4061	7.16704	2273.79	-25.2673
1016200	-5982.8	-8204.06	-62.1791	7.16704	2300.05	-23.7781
1016300	-6021.38	-8225.7	-74.891	7.16704	2297.71	-25.6603
1016400	-6020.2	-8220.66	-66.3531	7.16704	2284.38	-24.7331
1016500	-6014.12	-8241.17	-61.8296	7.16704	2308.74	-27.0298
1016600	-6033.67	-8266.48	-65.4241	7.16704	2316.81	-25.7492
1016700	-6040.22	-8243.47	-63.9041	7.16704	2285.36	-25.3709
1016800	-5987.57	-8203.52	-60.1605	7.16704	2293.25	-24.301
1016900	-6040.15	-8244.52	-73.5973	7.16704	2294.35	-23.547
1017000	-6015.03	-8223.85	-56.2434	7.16704	2282.47	-24.5771
1017100	-6019.25	-8212.07	-66.82	7.16704	2277.38	-24.9065
1017200	-5971.63	-8188.06	-53.9165	7.16704	2285.92	-22.739
1017300	-5971.72	-8198.43	-62.4655	7.16704	2305.28	-23.2718
1017400	-5982.6	-8207.14	-69.3673	7.16704	2309.05	-22.3182
1017500	-5979.41	-8223.36	-62.4576	7.16704	2322.33	-23.0892
1017600	-5985.55	-8209.97	-66.9218	7.16704	2308.01	-23.8405
1017700	-6004.05	-8220.47	-63.3375	7.16704	2296.21	-23.6221
1017800	-6026.71	-8246.13	-66.3162	7.16704	2303.07	-24.4994
1017900	-5996.62	-8232.1	-68.389	7.16704	2318.69	-21.9946
1018000	-6001.75	-8220.21	-65.8795	7.16704	2302.66	-25.4809
1018100	-6010.55	-8235.95	-69.1826	7.16704	2311.34	-23.9187
1018200	-6036.09	-8228.8	-67.7575	7.16704	2277.48	-24.1699
1018300	-6040.99	-8250.27	-68.1309	7.16704	2296.3	-26.0523
1018400	-6006.88	-8252.4	-59.5693	7.16704	2324.67	-26.7543
1018500	-6001.41	-8264.75	-52.2695	7.16704	2335.68	-27.2449
1018600	-5997.7	-8261	-57.471	7.16704	2338.97	-25.3647
1018700	-6028.63	-8245.59	-59.4545	7.16704	2294.95	-25.7
1018800	-6049.74	-8238.83	-65.8668	7.16704	2272.84	-25.0505
1018900	-6056.84	-8255.39	-62.6407	7.16704	2279.08	-25.0673
1019000	-6102.97	-8267.08	-65.7479	7.16704	2248.22	-25.534
1019100	-6100.67	-8287.15	-71.1207	7.16704	2275.92	-25.4793
1019200	-6026.23	-8251.71	-57.2634	7.16704	2300.14	-24.5629
1019300	-6046.32	-8234.49	-63.7922	7.16704	2270.02	-25.22
1019400	-6035.92	-8206.09	-59.9133	7.16704	2245.87	-22.9527
1019500	-6075.7	-8254.58	-58.5749	7.16704	2254.68	-24.3839
1019600	-6076.6	-8229.86	-58.0839	7.16704	2229.04	-24.8696
1019700	-6102	-8242.38	-76.1993	7.16704	2235.28	-25.8642
1019800	-6085.41	-8232.31	-69.7697	7.16704	2234.56	-25.0533
1019900	-6031.8	-8218.66	-55.1231	7.16704	2260.84	-26.0187
1020000	-6070.05	-8241.26	-52.8033	7.16704	2244.62	-27.7778
1020100	-6073.68	-8281.96	-53.0362	7.16704	2281.53	-27.3722
1020200	-6064.66	-8255.76	-62.4879	7.16704	2272.26	-25.8432
1020300	-6081.35	-8275.19	-58.5023	7.16704	2271.2	-26.0263
1020400	-6073.56	-8242.87	-65.9902	7.16704	2253.07	-24.9285
1020500	-6023.91	-8240.81	-58.4949	7.16704	2291.64	-23.4053
1020600	-6042.06	-8242.19	-59.8904	7.16704	2278.12	-25.2664
1020700	-6000.37	-8191.33	-59.2979	7.16704	2266.35	-23.2575
1020800	-5977.49	-8203.44	-61.8089	7.16704	2305.99	-25.4038
1020900	-5999.3	-8215.66	-58.8134	7.16704	2293.53	-25.53
1021000	-6014.21	-8251.91	-50.0188	7.16704	2306.98	-26.424
1021100	-5951.94	-8213.81	-50.954	7.16704	2330.73	-25.0727
1021200	-5952.16	-8187.54	-59.7692	7.16704	2312.99	-25.0151
1021300	-5995.33	-8234.71	-65.1712	7.16704	2321.88	-24.4978
1021400	-5980.05	-8197.77	-54.7578	7.16704	2290.02	-24.7014
1021500	-5972.28	-8226.28	-55.0179	7.16704	2329.1	-27.2521
1021600	-6003.5	-8243.84	-57.8915	7.16704	2317.5	-26.4373
1021700	-6013.25	-8244	-56.1788	7.16704	2304.11	-24.3528
1021800	-6028.62	-8216.81	-63.4251	7.16704	2269.69	-25.2371
1021900	-6040.49	-8213.14	-61.3085	7.16704	2248.54	-21.7518
1022000	-6037.33	-8223.48	-58.5854	7.16704	2260.54	-22.972
1022100	-6055.51	-8231.81	-71.3807	7.16704	2263.72	-23.1939
1022200	-6056.1	-8237.53	-64.2135	7.16704	2263.57	-25.1054
1022300	-6017.84	-8212.14	-63.5079	7.16704	2276.1	-25.4556
1022400	-5970.69	-8191.41	-61.599	7.16704	2300.42	-25.2631
1022500	-5953.46	-8177.21	-62.5192	7.16704	2303.33	-24.2302
1022600	-6041.81	-8245.68	-65.528	7.16704	2285.01	-22.7824
1022700	-5972.99	-8196.94	-57.3644	7.16704	2296.64	-22.4883
1022800	-6010.87	-8199.51	-68.9607	7.16704	2273.02	-22.5937
1022900	-5986.03	-8179.03	-68.2966	7.16704	2276.21	-22.0775
1023000	-5997.24	-8190.24	-62.1078	7.16704	2270.08	-22.1367
1023100	-6034.38	-8197.75	-60.7289	7.16704	2238.88	-21.9434
1023200	-6054.17	-8221.42	-61.54	7.16704	2244.89	-23.2604
1023300	-6075.26	-8216.86	-66.8672	7.16704	2224.22	-22.9218
1023400	-6054.61	-8225.4	-67.3873	7.16704	2255.03	-24.023
1023500	-6156.73	-8253.94	-88.6703	7.16704	2202.75	-24.0363
1023600	-6106.37	-8239.87	-70.8956	7.16704	2222.79	-25.5666
1023700	-6110.32	-8239.6	-64.1596	7.16704	2211.68	-25.4096
1023800	-6161.59	-8261.9	-59.691	7.16704	2180.07	-27.2376
1023900	-6201.23	-8289.62	-68.5503	7.16704	2175.4	-25.6241
1024000	-6158.89	-8278.42	-70.0045	7.16704	2206.78	-24.4128
1024100	-6125.23	-8256.1	-68.2358	7.16704	2217.7	-25.754
1024200	-6141.98	-8259.97	-63.8192	7.16704	2200.25	-25.6132
1024300	-6098.99	-8271.23	-62.8263	7.16704	2254.09	-26.1905
1024400	-6110.04	-8265.73	-65.0432	7.16704	2241.01	-27.4417
1024500	-6129.78	-8273.1	-71.2309	7.16704	2233.33	-25.9525
1024600	-6051.13	-8215.7	-60.17	7.16704	2243.67	-26.1012
1024700	-6097.04	-8260.51	-59.4745	7.16704	2243.1	-27.3214
1024800	-6088.34	-8238.82	-62.0218	7.16704	2232.24	-26.8999
1024900	-6111.74	-8247.52	-57.7742	7.16704	2214.26	-27.8717
1025000	-6168.7	-8266.2	-67.734	7.16704	2184.7	-26.6339
1025100	-6148.3	-8272.37	-53.9718	7.16704	2197.17	-26.2973
1025200	-6116.75	-8266.89	-65.2263	7.16704	2233.75	-25.5587
1025300	-6099.05	-8250.11	-74.2333	7.16704	2244.46	-26.3349
1025400	-6090.43	-8271.64	-60.0235	7.16704	2261.26	-27.1945
1025500	-6117.74	-8268.94	-69.8787	7.16704	2239.42	-25.5073
1025600	-6104.99	-8265.38	-57.8333	7.16704	2236.69	-25.6273
1025700	-6080.14	-8230.68	-58.4428	7.16704	2228.83	-27.0147
1025800	-6067.22	-8223.71	-59.3349	7.16704	2234.84	-26.1879
1025900	-6088.32	-8253.25	-59.0696	7.16704	2241.11	-24.2828
1026000	-6017.76	-8195.1	-65.0151	7.16704	2260.39	-25.1935
1026100	-5996.94	-8198.09	-71.1786	7.16704	2289.45	-24.2863
1026200	-6024.42	-8233.27	-69.5123	7.16704	2298.92	-27.7289
1026300	-6023.47	-8232.59	-60.3607	7.16704	2286.46	-24.1514
1026400	-6049.56	-8247.83	-68.7592	7.16704	2286.12	-26.2494
1026500	-6056.62	-8252.28	-49.2403	7.16704	2264.35	-26.6239
1026600	-6011.06	-8231.95	-62.7397	7.16704	2300.95	-24.4903
1026700	-5991.03	-8205.63	-60.4204	7.16704	2289.96	-22.1044
1026800	-6012.49	-8238.9	-54.5837	7.16704	2297.75	-23.9262
1026900	-5969.25	-8208.76	-65.2527	7.16704	2321.9	-24.3039
1027000	-5988.96	-8235.62	-56.2973	7.16704	2320.91	-25.1204
1027100	-5996.63	-8217.13	-57.9979	7.16704	2295.88	-24.5486
1027200	-6017.41	-8215.47	-68.3685	7.16704	2284.09	-24.8312
1027300	-6037.86	-8243.32	-49.017	7.16704	2272.31	-25.0028
1027400	-6049.48	-8247.85	-46.8113	7.16704	2263.03	-25.0193
1027500	-6010.6	-8221.66	-55.6112	7.16704	2284.77	-25.2629
1027600	-6056.56	-8251.74	-62.958	7.16704	2276.56	-25.5942
1027700	-6040.72	-8230.33	-67.2578	7.16704	2274.8	-25.1027
1027800	-6076	-8252.34	-64.9111	7.16704	2259.33	-25.2441
1027900	-6102.11	-8272.12	-56.2619	7.16704	2244.58	-25.4775
1028000	-6117.28	-8314.54	-56.5501	7.16704	2273.32	-26.6735
1028100	-6052.9	-8250.17	-57.9809	7.16704	2274.52	-26.4347
1028200	-6043.17	-8292.8	-57.7471	7.16704	2328.81	-28.6105
1028300	-6046.83	-8253.24	-63.2458	7.16704	2291.66	-29.1704
1028400	-6062.83	-8283.83	-72.7619	7.16704	2314.56	-27.9707
1028500	-6084.46	-8307.15	-58.8403	7.16704	2303.4	-29.0429
1028600	-6080.43	-8290.35	-60.1106	7.16704	2290.97	-28.1023
1028700	-6051.81	-8266.58	-65.3002	7.16704	2297.62	-24.7173
1028800	-6050.27	-8283.45	-62.9059	7.16704	2315.34	-26.419
1028900	-6085.41	-8294.8	-67.1771	7.16704	2296.46	-27.0586
1029000	-6104.4	-8304.47	-62.2011	7.16704	2283.7	-28.5994
1029100	-6128.87	-8303.03	-56.6911	7.16704	2250.91	-27.2315
1029200	-6054.7	-8249.08	-53.7414	7.16704	2267.21	-26.26
1029300	-6036.14	-8259.05	-51.3081	7.16704	2295.51	-28.4554
1029400	-6048.54	-8268.69	-62.3308	7.16704	2302.11	-26.8011
1029500	-6037.15	-8246.42	-57.3994	7.16704	2286.75	-27.2486
1029600	-6048.37	-8246.81	-63.5316	7.16704	2280.44	-25.6384
1029700	-6058.59	-8248.5	-64.2146	7.16704	2272.92	-25.9717
1029800	-6113.45	-8269.89	-70.5781	7.16704	2244.56	-24.7047
1029900	-6063.16	-8247.29	-55.2943	7.16704	2255.7	-23.4437
1030000	-6055.45	-8229.93	-63.8087	7.16704	2256.66	-25.5396
1030100	-6077.2	-8249.89	-64.3837	7.16704	2256.68	-26.7722
1030200	-6080.96	-8254.14	-54.5513	7.16704	2246.78	-26.2201
1030300	-6092.22	-8269.46	-57.2639	7.16704	2253.92	-26.5818
1030400	-6120.02	-8283.95	-75.7224	7.16704	2258.56	-26.0713
1030500	-6100.56	-8279.54	-76.5715	7.16704	2274.24	-25.8558
1030600	-6040.21	-8246.02	-73.3882	7.16704	2299.84	-27.8105
1030700	-6015.75	-8253.47	-65.9047	7.16704	2324.56	-28.0991
1030800	-6007.83	-8272.79	-59.9164	7.16704	2346.02	-28.3137
1030900	-6010.11	-8264.26	-61.5776	7.16704	2334.29	-25.7278
1031000	-6048.79	-8288.19	-70.8107	7.16704	2328.63	-25.589
1031100	-6021.99	-8223.2	-70.0085	7.16704	2288.99	-24.9387
1031200	-6023.43	-8234.04	-55.5729	7.16704	2283.08	-24.056
1031300	-6023.41	-8241.38	-52.6072	7.16704	2286.71	-23.3067
1031400	-6020.6	-8232.64	-63.2657	7.16704	2293.38	-25.238
1031500	-6054.07	-8227.93	-75.8684	7.16704	2267.28	-24.7218
1031600	-6061.54	-8258.97	-54.1453	7.16704	2269.18	-24.7739
1031700	-6084.38	-8278.51	-65.0472	7.16704	2279.25	-27.2377
1031800	-6134.56	-8278.55	-68.3601	7.16704	2229.99	-24.8049
1031900	-6102.3	-8258.46	-62.8657	7.16704	2236.17	-24.3172
1032000	-6115.04	-8252.87	-59.8314	7.16704	2214.88	-24.3888
1032100	-6125.15	-8227.22	-69.6563	7.16704	2189.62	-25.0663
1032200	-6140.97	-8231.57	-81.4182	7.16704	2190.63	-25.786
1032300	-6111.73	-8236.1	-58.1724	7.16704	2203.69	-28.3159
1032400	-6103.15	-8222.63	-55.5169	7.16704	2193.28	-25.4523
1032500	-6110.93	-8262.47	-54.2083	7.16704	2225.73	-27.1523
1032600	-6142.54	-8254.5	-65.6462	7.16704	2196.69	-26.2537
1032700	-6081.24	-8203.43	-63.7542	7.16704	2204.5	-25.7181
1032800	-6095.83	-8229.19	-63.7259	7.16704	2216.44	-26.513
1032900	-6095.18	-8236.54	-60.8616	7.16704	2221.54	-26.4914
1033000	-6050.42	-8254.64	-53.1544	7.16704	2278.97	-28.7634
1033100	-6040.02	-8236.3	-57.8158	7.16704	2272.73	-25.8069
1033200	-6048.19	-8241.12	-62.6413	7.16704	2274.37	-25.9593
1033300	-6053.08	-8238.77	-59.0565	7.16704	2262.49	-24.9091
1033400	-6048.36	-8216.88	-51.8048	7.16704	2237.04	-23.8796
1033500	-6026.83	-8217.48	-61.8459	7.16704	2270	-24.6748
1033600	-5990.66	-8202.98	-67.6282	7.16704	2297.3	-24.5278
1033700	-6005.54	-8207.18	-61.8034	7.16704	2280.48	-24.1993
1033800	-6056.75	-8243.19	-56.1372	7.16704	2260.62	-25.2145
1033900	-6060.36	-8251.07	-58.9953	7.16704	2269.63	-27.0868
1034000	-6024.44	-8212.37	-50.98	7.16704	2256.75	-25.0113
1034100	-6092	-8241.59	-58.7981	7.16704	2226.6	-25.3834
1034200	-6082.34	-8251.53	-57.2976	7.16704	2244.61	-25.2945
1034300	-6111.06	-8270.14	-55.3312	7.16704	2232.37	-25.1254
1034400	-6118.76	-8276.02	-51.9704	7.16704	2228.16	-26.0954
1034500	-6146.95	-8308.84	-53.9656	7.16704	2232.76	-24.0682
1034600	-6152.95	-8306.8	-55.8781	7.16704	2229.06	-26.4922
1034700	-6150.76	-8310.36	-57.4007	7.16704	2238.79	-28.9587
1034800	-6151.98	-8294.62	-61.5488	7.16704	2225.56	-28.5425
1034900	-6145.34	-8275.75	-62.8418	7.16704	2213.61	-27.5313
1035000	-6132.6	-8278.76	-59.4734	7.16704	2224.81	-26.35
1035100	-6142.35	-8306.19	-58.3722	7.16704	2241.66	-26.6209
1035200	-6094.76	-8239.7	-57.2792	7.16704	2221.6	-26.5512
1035300	-6134.04	-8260.17	-53.1103	7.16704	2199.94	-27.8537
1035400	-6115.87	-8264.1	-52.559	7.16704	2221.52	-27.8918
1035500	-6102.67	-8241.43	-61.7123	7.16704	2218.22	-24.9052
1035600	-6177	-8282.88	-69.5279	7.16704	2195.24	-26.9933
1035700	-6071.4	-8257.13	-55.1371	7.16704	2259.95	-26.2361
1035800	-6055.31	-8233.83	-52.7949	7.16704	2251.72	-27.5681
1035900	-6098.12	-8267.77	-47.542	7.16704	2238.71	-28.6741
1036000	-6062.96	-8267.11	-65.1596	7.16704	2289.94	-27.7959
1036100	-6070.98	-8250.1	-59.4427	7.16704	2257.59	-26.1987
1036200	-6118.35	-8231.14	-58.806	7.16704	2187.27	-22.8392
1036300	-6093.53	-8217.62	-64.8407	7.16704	2207.42	-25.6482
1036400	-6096.47	-8205.29	-60.2824	7.16704	2185.81	-23.8748
1036500	-6160.16	-8234.04	-55.1005	7.16704	2143.75	-21.9444
1036600	-6125.7	-8210.14	-55.9696	7.16704	2156.83	-23.5903
1036700	-6108.03	-8175.7	-60.7772	7.16704	2145.42	-24.1448
