"study_code","fst","lon1","lat1","lon2","lat2","site_id1","site_id2","distance_km"
"SACO-4",0.275491626358466,-116.891,44.833,-117.722,45.615,23,4,108.733571532869
"SACO-4",0.2132742796275,-116.932,44.97,-117.722,45.615,24,4,94.7768449857984
"SACO-4",0.509154100306086,-116.773,44.848,-117.722,45.615,25,4,113.246372491707
"SACO-4",0.156058713546677,-116.342,44.886,-117.722,45.615,26,4,135.208066592198
"SACO-4",0.303521618602369,-114.849,45.071,-117.722,45.615,27,4,232.789029325861
"SACO-4",0.415466488467405,-114.744,44.353,-117.722,45.615,28,4,273.314774929228
"SACO-4",0.342830328018485,-116.548,45.015,-117.722,45.615,29,4,113.607160785985
"SACO-4",0.329558069238466,-116.515,44.934,-117.722,45.615,30,4,121.187922256285
"SACO-4",0.394380906970334,-116.456,45.008,-117.722,45.615,31,4,119.949890566259
"SACO-4",0.358784440048729,-116.404,44.852,-117.722,45.615,32,4,133.749383711277
"SACO-4",0.292357966058747,-117.865,45.39,-117.531,45.478,6,5,27.8692303070063
"SACO-4",0.27410331305938,-117.66,45.448,-117.531,45.478,7,5,10.6110480785172
"SACO-4",0.213894914756846,-117.399,45.293,-117.531,45.478,8,5,23.0352651146594
"SACO-4",0.569407283190882,-117.308,45.248,-117.531,45.478,9,5,30.9798958893604
"SACO-4",0.30343173538789,-117.584,45.334,-117.531,45.478,10,5,16.556540403769
"SACO-4",0.275798962848592,-117.684,45.255,-117.531,45.478,11,5,27.5577469860178
"SACO-4",0.312540102046918,-117.356,45.214,-117.531,45.478,12,5,32.4212068836797
"SACO-4",0.532291654188796,-118.17,44.995,-117.531,45.478,13,5,73.4842022382545
"SACO-4",0.543204819677079,-118.236,44.988,-117.531,45.478,14,5,77.6515218950537
"SACO-4",0.376248411015019,-118.197,44.972,-117.531,45.478,15,5,76.8076366252099
"SACO-4",0.21862219571496,-116.959,45.178,-117.531,45.478,16,5,55.8505355353682
"SACO-4",0.27936867969871,-116.77,44.992,-117.531,45.478,17,5,80.5334889129923
"SACO-4",0.327259145918663,-116.748,44.97,-117.531,45.478,18,5,83.4674388745559
"SACO-4",0.30731337763405,-116.809,44.864,-117.531,45.478,19,5,88.7817778922951
"SACO-4",0.306589777970878,-116.875,44.919,-117.531,45.478,20,5,80.7469334745131
"SACO-4",0.451740960042752,-116.937,44.981,-117.531,45.478,21,5,72.3155683413894
"SACO-4",0.425245039591824,-116.817,44.903,-117.531,45.478,22,5,85.0569626296885
"SACO-4",0.389022634933401,-116.891,44.833,-117.531,45.478,23,5,87.632101481236
"SACO-4",0.34584789390628,-116.932,44.97,-117.531,45.478,24,5,73.5093292464814
"SACO-4",0.60965875653809,-116.773,44.848,-117.531,45.478,25,5,91.9672650543085
"SACO-4",0.24979612800529,-116.342,44.886,-117.531,45.478,26,5,114.22030343486
"SACO-4",0.405069004135505,-114.849,45.071,-117.531,45.478,27,5,214.917568743668
"SACO-4",0.460015478618662,-114.744,44.353,-117.531,45.478,28,5,252.866420927761
"SACO-4",0.490930213768606,-116.548,45.015,-117.531,45.478,29,5,92.6924359297493
"SACO-4",0.507468832531686,-116.515,44.934,-117.531,45.478,30,5,100.08423060899
"SACO-4",0.556750574173302,-116.456,45.008,-117.531,45.478,31,5,99.179974581291
"SACO-4",0.43902605608446,-116.404,44.852,-117.531,45.478,32,5,112.605991814459
"SACO-4",0.185242690914112,-117.66,45.448,-117.865,45.39,7,6,17.2703738217969
"SACO-4",0.170257793544699,-117.399,45.293,-117.865,45.39,8,6,38.0270235712023
"SACO-4",0.539841262092119,-117.308,45.248,-117.865,45.39,9,6,46.3763282188099
"SACO-4",0.17827437633591,-117.584,45.334,-117.865,45.39,10,6,22.8456177826787
"SACO-4",0.179245382823646,-117.684,45.255,-117.865,45.39,11,6,20.6530104127876
"SACO-4",0.336227184810769,-117.356,45.214,-117.865,45.39,12,6,44.409375972358
"SACO-4",0.439949827881133,-118.17,44.995,-117.865,45.39,13,6,50.0596418496013
"SACO-4",0.444908686995765,-118.236,44.988,-117.865,45.39,14,6,53.3833796179243
"SACO-4",0.210011413073326,-118.197,44.972,-117.865,45.39,15,6,53.3273510037166
"SACO-4",0.164173094896056,-116.959,45.178,-117.865,45.39,16,6,74.7821142224164
"SACO-4",0.2693136743916,-116.77,44.992,-117.865,45.39,17,6,96.655880314392
"SACO-4",0.290498574846464,-116.748,44.97,-117.865,45.39,18,6,99.3368947318252
"SACO-4",0.254211166227613,-116.809,44.864,-117.865,45.39,19,6,101.523658953896
"SACO-4",0.246645025069287,-116.875,44.919,-117.865,45.39,20,6,93.7486578043073
"SACO-4",0.440741012235208,-116.937,44.981,-117.865,45.39,21,6,85.8729272918916
"SACO-4",0.426879022884016,-116.817,44.903,-117.865,45.39,22,6,98.5345299374701
"SACO-4",0.378877512770674,-116.891,44.833,-117.865,45.39,23,6,98.4859935142606
"SACO-4",0.308402071861089,-116.932,44.97,-117.865,45.39,24,6,86.8646727440369
"SACO-4",0.621469022039546,-116.773,44.848,-117.865,45.39,25,6,104.870551699479
"SACO-4",0.21419425084212,-116.342,44.886,-117.865,45.39,26,6,132.096873095546
"SACO-4",0.396085065807302,-114.849,45.071,-117.865,45.39,27,6,239.083662048248
"SACO-4",0.458374128828446,-114.744,44.353,-117.865,45.39,28,6,271.91144211212
"SACO-4",0.448307727513275,-116.548,45.015,-117.865,45.39,29,6,111.414508305488
"SACO-4",0.45407490593115,-116.515,44.934,-117.865,45.39,30,6,117.493103409129
"SACO-4",0.501566984573258,-116.456,45.008,-117.865,45.39,31,6,118.419532046865
"SACO-4",0.431646804449024,-116.404,44.852,-117.865,45.39,32,6,129.443861535236
"SACO-4",0.114518173067643,-117.399,45.293,-117.66,45.448,8,7,26.7270884286724
"SACO-4",0.508773807758972,-117.308,45.248,-117.66,45.448,9,7,35.4127415792355
"SACO-4",0.213199693240362,-117.584,45.334,-117.66,45.448,10,7,14.0123695371008
"SACO-4",0.190202699975222,-117.684,45.255,-117.66,45.448,11,7,21.5665433472453
"SACO-4",0.256913886558284,-117.356,45.214,-117.66,45.448,12,7,35.2778840201059
"SACO-4",0.445030335215652,-118.17,44.995,-117.66,45.448,13,7,64.3586816257836
"SACO-4",0.472711142531256,-118.236,44.988,-117.66,45.448,14,7,68.2799119071719
"SACO-4",0.303301885913067,-118.197,44.972,-117.66,45.448,15,7,67.6855207772762
"SACO-4",0.115425379917864,-116.959,45.178,-117.66,45.448,16,7,62.568360137952
"SACO-4",0.210265422148071,-116.77,44.992,-117.66,45.448,17,7,86.2946659601137
"SACO-4",0.269386096052207,-116.748,44.97,-117.66,45.448,18,7,89.146547716688
"SACO-4",0.171782851608242,-116.809,44.864,-117.66,45.448,19,7,93.2142924548374
"SACO-4",0.188892979831277,-116.875,44.919,-117.66,45.448,20,7,85.2135068948796
"SACO-4",0.361648419045019,-116.937,44.981,-117.66,45.448,21,7,76.9224139756059
"SACO-4",0.339015861279696,-116.817,44.903,-117.66,45.448,22,7,89.7596054650001
"SACO-4",0.301956765301947,-116.891,44.833,-117.66,45.448,23,7,91.2848179995765
"SACO-4",0.248736168625551,-116.932,44.97,-117.66,45.448,24,7,78.0455878212912
"SACO-4",0.55174937885873,-116.773,44.848,-117.66,45.448,25,7,96.4911972039418
"SACO-4",0.175458712786294,-116.342,44.886,-117.66,45.448,26,7,120.887828727311
"SACO-4",0.318893779480683,-114.849,45.071,-117.66,45.448,27,7,224.212724728233
"SACO-4",0.415219535542772,-114.744,44.353,-117.66,45.448,28,7,260.219728430576
"SACO-4",0.399369969437513,-116.548,45.015,-117.66,45.448,29,7,99.6134273131595
"SACO-4",0.392872518694353,-116.515,44.934,-117.66,45.448,30,7,106.501374823832
"SACO-4",0.488724598398322,-116.456,45.008,-117.66,45.448,31,7,106.344313617052
"SACO-4",0.366192585280334,-116.404,44.852,-117.66,45.448,32,7,118.846771791554
"SACO-4",0.393293180052987,-117.308,45.248,-117.399,45.293,9,8,8.71312647091142
"SACO-4",0.159051946415955,-117.584,45.334,-117.399,45.293,10,8,15.1844958002665
"SACO-4",0.210174263802751,-117.684,45.255,-117.399,45.293,11,8,22.7233659342811
"SACO-4",0.225944069192888,-117.356,45.214,-117.399,45.293,12,8,9.41773337345435
"SACO-4",0.335093133408157,-118.17,44.995,-117.399,45.293,13,8,69.0293575094492
"SACO-4",0.331886310020535,-118.236,44.988,-117.399,45.293,14,8,73.9738871757991
"SACO-4",0.2538430113088,-118.197,44.972,-117.399,45.293,15,8,72.1402217054286
"SACO-4",0.144213090426143,-116.959,45.178,-117.399,45.293,16,8,36.7908636983053
"SACO-4",0.205983260585893,-116.77,44.992,-117.399,45.293,17,8,59.6816472741757
"SACO-4",0.254555462453486,-116.748,44.97,-117.399,45.293,18,8,62.50303862994
"SACO-4",0.220920089181794,-116.809,44.864,-117.399,45.293,19,8,66.5696184701855
"SACO-4",0.232497183817392,-116.875,44.919,-117.399,45.293,20,8,58.5516807668608
"SACO-4",0.295922274614452,-116.937,44.981,-117.399,45.293,21,8,50.2240048365858
"SACO-4",0.281464810774693,-116.817,44.903,-117.399,45.293,22,8,63.0582706532889
"SACO-4",0.265840700200214,-116.891,44.833,-117.399,45.293,23,8,64.9427878248762
"SACO-4",0.23905335810141,-116.932,44.97,-117.399,45.293,24,8,51.3605866508385
"SACO-4",0.374923111990771,-116.773,44.848,-117.399,45.293,25,8,69.828108305348
"SACO-4",0.196531046206743,-116.342,44.886,-117.399,45.293,26,8,94.6222841845263
"SACO-4",0.349108325463174,-114.849,45.071,-117.399,45.293,27,8,201.595703493915
"SACO-4",0.431915912384984,-114.744,44.353,-117.399,45.293,28,8,234.280797104897
"SACO-4",0.287223869216404,-116.548,45.015,-117.399,45.293,29,8,73.6251845792682
