iter	Likelihood	Pr(X|S;M,F,p)	Pr(M|m)	f(m|psi)	f(p|theta,ptild)	f(theta)
1006800	-9878.42	-12794.4	-54.7524	15.8903	2999.72	-44.8511
1006900	-9866.8	-12810.9	-46.3924	15.8903	3018.09	-43.4417
1007000	-9827.44	-12758.4	-45.932	15.8903	3003.88	-42.8556
1007100	-9885.79	-12777.4	-51.9334	15.8903	2971.02	-43.3988
1007200	-9918.2	-12780.8	-46.8794	15.8903	2937.03	-43.4319
1007300	-9916.2	-12788.6	-47.6455	15.8903	2949.04	-44.8631
1007400	-9901.83	-12776.2	-54.7137	15.8903	2957.75	-44.5409
1007500	-9883.31	-12762.3	-48.5699	15.8903	2957.81	-46.142
1007600	-9933.37	-12833.6	-43.5803	15.8903	2974.38	-46.5113
1007700	-9971.64	-12828.2	-54.2941	15.8903	2938.68	-43.7095
1007800	-9927.32	-12784.2	-44.201	15.8903	2927.45	-42.2387
1007900	-10004.8	-12817	-44.1378	15.8903	2884.13	-43.6161
1008000	-9968.75	-12807	-61.866	15.8903	2928.05	-43.8076
1008100	-9916.23	-12795	-42.6237	15.8903	2950.32	-44.8291
1008200	-9988.13	-12849.9	-48.3327	15.8903	2940.44	-46.2058
1008300	-9931.39	-12813.9	-58.5167	15.8903	2970.64	-45.4817
1008400	-9928.62	-12817.7	-53.6438	15.8903	2973.45	-46.5646
1008500	-9903.04	-12799.7	-51.9704	15.8903	2978.82	-46.1157
1008600	-9911.2	-12809.5	-60.5006	15.8903	2989.49	-46.5481
1008700	-9990.72	-12857	-54.1199	15.8903	2952.68	-48.133
1008800	-9920.9	-12814.9	-47.4107	15.8903	2971.16	-45.6656
1008900	-9900.29	-12789.7	-49.5378	15.8903	2969.52	-46.4093
1009000	-9860.22	-12756.3	-43.0802	15.8903	2967.46	-44.2334
1009100	-9850	-12754.9	-38.6309	15.8903	2974.14	-46.474
1009200	-9869.97	-12778.2	-47.3256	15.8903	2987.9	-48.2624
1009300	-9884.6	-12786.1	-56.5028	15.8903	2990.69	-48.6101
1009400	-9937.64	-12819.4	-51.204	15.8903	2963.29	-46.2633
1009500	-9975.13	-12830.8	-49.9765	15.8903	2933.59	-43.8388
1009600	-9955.36	-12819.2	-41.0114	15.8903	2933.46	-44.5078
1009700	-9932.49	-12780.5	-39.0294	15.8903	2916.08	-44.9115
1009800	-9954.37	-12800.8	-53.4743	15.8903	2928.55	-44.5665
1009900	-9923.72	-12815	-39.9787	15.8903	2958.23	-42.8163
1010000	-9915.83	-12803.8	-42.0885	15.8903	2955.88	-41.7304
1010100	-9830.66	-12750.7	-46.4777	15.8903	2993.74	-43.0933
1010200	-9862.43	-12777.1	-48.0995	15.8903	2988.94	-42.0607
1010300	-9898.25	-12779.1	-47.3627	15.8903	2955.37	-43.0016
1010400	-9897.58	-12766	-43.6282	15.8903	2937.17	-40.9866
1010500	-9903.11	-12768.2	-50.4453	15.8903	2942.6	-42.9474
1010600	-9860.51	-12775.5	-49.8037	15.8903	2991.07	-42.1402
1010700	-9878.16	-12801.6	-52.3722	15.8903	3002.72	-42.794
1010800	-9898.41	-12788.2	-53.6111	15.8903	2970.27	-42.7416
1010900	-9878.95	-12781.8	-43.7931	15.8903	2972.44	-41.6889
1011000	-9817.85	-12759.9	-51.0717	15.8903	3020.18	-42.9879
1011100	-9902	-12790.8	-53.0548	15.8903	2968.08	-42.0628
1011200	-9873.26	-12785.6	-43.0816	15.8903	2982.01	-42.4971
1011300	-9925.6	-12790	-53.6732	15.8903	2943.59	-41.422
1011400	-9861.11	-12752.8	-48.3235	15.8903	2963.07	-38.9334
1011500	-9920.22	-12807.1	-55.2969	15.8903	2966.76	-40.4446
1011600	-9899.09	-12816.5	-57.8048	15.8903	3001.59	-42.2715
1011700	-9881.63	-12781.9	-39.6181	15.8903	2965.08	-41.061
1011800	-9843.44	-12735.3	-45.4161	15.8903	2959.93	-38.5553
1011900	-9851.75	-12756.8	-53.9383	15.8903	2982.9	-39.76
1012000	-9817.17	-12749.8	-48.2216	15.8903	3006.7	-41.7502
1012100	-9826.77	-12719.2	-42.7793	15.8903	2960.16	-40.7967
1012200	-9826	-12726.1	-46.6477	15.8903	2971.17	-40.3029
1012300	-9838.99	-12740.8	-59.1631	15.8903	2985.86	-40.793
1012400	-9852.77	-12773.8	-42.8122	15.8903	2989.27	-41.364
1012500	-9805.43	-12708.2	-38.7891	15.8903	2964.71	-39.0586
1012600	-9821.58	-12710.2	-49.7001	15.8903	2962.13	-39.6895
1012700	-9787.21	-12703.1	-43.2733	15.8903	2982.31	-39.024
1012800	-9805.52	-12715.4	-41.843	15.8903	2975.23	-39.3458
1012900	-9825.75	-12721.3	-45.9976	15.8903	2963.62	-37.9571
1013000	-9875.02	-12739.1	-49.6114	15.8903	2937.37	-39.5449
1013100	-9892.31	-12737.6	-49.5081	15.8903	2917.24	-38.2852
1013200	-9911.37	-12729.5	-48.8416	15.8903	2891.77	-40.6958
1013300	-9935.74	-12783.7	-44.8351	15.8903	2919.49	-42.5538
1013400	-9960.77	-12784.2	-51.1165	15.8903	2901.2	-42.5511
1013500	-9909.9	-12740.1	-42.7705	15.8903	2898.38	-41.3025
1013600	-9896.15	-12744.8	-41.2014	15.8903	2912.36	-38.4273
1013700	-9902.12	-12737.1	-56.7907	15.8903	2915.79	-39.8823
1013800	-9920.74	-12760.8	-49.1276	15.8903	2914.24	-40.9565
1013900	-9885.67	-12741.1	-50.3584	15.8903	2930.52	-40.6201
1014000	-9873.02	-12750.1	-46.5776	15.8903	2948.5	-40.7023
1014100	-9904.05	-12778.9	-56.1318	15.8903	2956.3	-41.233
1014200	-9908.73	-12814.2	-53.0204	15.8903	2987.28	-44.6755
1014300	-9864.06	-12769.7	-57.3637	15.8903	2989.84	-42.688
1014400	-9875.84	-12779.2	-47.5948	15.8903	2976.94	-41.8226
1014500	-9931.2	-12785.6	-59.5881	15.8903	2940	-41.9224
1014600	-9899.62	-12751.3	-40.9671	15.8903	2918.2	-41.4257
1014700	-9899.82	-12762.3	-45.9901	15.8903	2932.47	-39.8673
1014800	-9909.03	-12761.5	-58.0716	15.8903	2935	-40.3779
1014900	-9859.58	-12737.4	-55.7253	15.8903	2958.14	-40.4651
1015000	-9939.14	-12764.5	-57.3502	15.8903	2903.48	-36.6707
1015100	-9839.33	-12699.4	-47.5519	15.8903	2930.11	-38.3427
1015200	-9952.68	-12774.3	-43.1517	15.8903	2886.89	-38.0536
1015300	-9935.98	-12778.9	-49.7569	15.8903	2916.79	-39.9624
1015400	-9937.92	-12771.7	-51.3396	15.8903	2909.26	-40.0678
1015500	-9916.37	-12761.5	-53.1952	15.8903	2924.13	-41.6882
1015600	-9890.11	-12756.3	-43.2312	15.8903	2934.26	-40.7619
1015700	-9958.22	-12822.1	-37.4098	15.8903	2927.7	-42.3496
1015800	-9940.12	-12798.6	-48.7229	15.8903	2934.2	-42.8402
1015900	-9962.06	-12779.9	-56.2663	15.8903	2900.47	-42.2223
1016000	-9924.66	-12783.3	-54.648	15.8903	2939.01	-41.5708
1016100	-9904.89	-12807.1	-44.3401	15.8903	2973.51	-42.8083
1016200	-9932.59	-12822.3	-45.666	15.8903	2961.88	-42.3537
1016300	-9919.96	-12800.3	-51.0901	15.8903	2960.97	-45.4567
1016400	-9862.96	-12769.7	-57.7387	15.8903	2993.3	-44.7051
1016500	-9877.52	-12776.1	-49.5373	15.8903	2977.08	-44.8988
1016600	-9898.68	-12800	-49.0885	15.8903	2978.33	-43.8078
1016700	-9836.98	-12751.3	-45.1137	15.8903	2986.47	-42.8926
1016800	-9816.92	-12736.2	-43.1582	15.8903	2991.59	-44.9947
1016900	-9817.22	-12741	-53.5636	15.8903	3004.16	-42.6975
1017000	-9822.18	-12757.8	-48.6977	15.8903	3008.89	-40.4618
1017100	-9852.44	-12789.5	-47.4261	15.8903	3009.72	-41.0846
1017200	-9919.85	-12804.1	-42.2097	15.8903	2952.2	-41.5976
1017300	-9872.11	-12735.2	-57.0833	15.8903	2943.75	-39.5118
1017400	-9859.97	-12766.9	-53.7905	15.8903	2985.5	-40.682
1017500	-9854.99	-12756.6	-50.9551	15.8903	2976.28	-39.5919
1017600	-9847.4	-12727.8	-50.5946	15.8903	2951.48	-36.3944
1017700	-9798.14	-12719.1	-56.5083	15.8903	2999.91	-38.3709
1017800	-9884.3	-12782.9	-53.14	15.8903	2975.71	-39.8259
1017900	-9828.16	-12745.6	-42.5525	15.8903	2984.26	-40.1318
1018000	-9844.99	-12758.8	-46.9578	15.8903	2984.29	-39.3962
1018100	-9901.96	-12794.5	-45.7921	15.8903	2961.97	-39.5512
1018200	-9896.08	-12769	-49.5997	15.8903	2947.12	-40.4706
1018300	-9906.58	-12764.2	-54.3974	15.8903	2934.84	-38.6698
1018400	-9940.14	-12827.7	-65.0753	15.8903	2975.45	-38.6797
1018500	-9913.58	-12816.4	-38.5137	15.8903	2965.26	-39.852
1018600	-9858.11	-12748.9	-58.1288	15.8903	2973.84	-40.765
1018700	-9866.15	-12762.8	-52.5411	15.8903	2972.79	-39.4763
1018800	-9886.73	-12763.1	-50.9528	15.8903	2952.04	-40.59
1018900	-9873.77	-12724.7	-50.3999	15.8903	2926.69	-41.2226
1019000	-9866.61	-12743.7	-50.1918	15.8903	2952.76	-41.3336
1019100	-9933.02	-12807.5	-45.482	15.8903	2947.52	-43.4743
1019200	-9902.71	-12761.9	-45.9202	15.8903	2933.47	-44.2051
1019300	-9870.75	-12733.8	-60.9737	15.8903	2953.07	-44.9737
1019400	-9818.9	-12764	-47.3276	15.8903	3018.98	-42.4287
1019500	-9835.98	-12784	-40.3942	15.8903	3016.37	-43.8651
1019600	-9822.14	-12763.6	-45.1794	15.8903	3014.98	-44.198
1019700	-9787.75	-12757.8	-50.5632	15.8903	3048.46	-43.7158
1019800	-9876.55	-12791.7	-48.6325	15.8903	2993.29	-45.4334
1019900	-9847.23	-12747.6	-53.8059	15.8903	2982	-43.6868
1020000	-9880.88	-12783.3	-51.913	15.8903	2981.46	-42.9997
1020100	-9803.49	-12737.9	-43.3565	15.8903	3007.51	-45.5965
1020200	-9845.94	-12757.8	-46.7932	15.8903	2988.08	-45.3458
1020300	-9866.45	-12748.3	-48.1206	15.8903	2960.32	-46.2518
1020400	-9968.32	-12846.6	-51.4083	15.8903	2959.72	-45.8746
1020500	-9885.38	-12819.7	-41.5745	15.8903	3007.1	-47.0764
1020600	-9905.33	-12815.6	-43.053	15.8903	2983.6	-46.1595
1020700	-9861.94	-12755.8	-51.458	15.8903	2973.88	-44.4549
1020800	-9900.27	-12775.6	-48.3972	15.8903	2951.34	-43.5538
1020900	-9977.05	-12810.5	-43.5323	15.8903	2903.53	-42.4375
1021000	-9990.5	-12834.9	-50.4206	15.8903	2923.33	-44.4138
1021100	-10009.9	-12837.8	-45.7639	15.8903	2902.14	-44.3611
1021200	-9956.04	-12813.8	-44.6101	15.8903	2929.18	-42.7083
1021300	-9991.04	-12822.3	-44.8112	15.8903	2903.06	-42.8869
1021400	-9956.36	-12822	-54.0386	15.8903	2945.61	-41.8075
1021500	-9936.01	-12817.3	-39.8752	15.8903	2950.05	-44.7898
1021600	-9962.24	-12804.3	-57.7996	15.8903	2925.55	-41.6186
1021700	-9967.05	-12799.7	-52.296	15.8903	2910.59	-41.5597
1021800	-9947.24	-12798.2	-46.5016	15.8903	2925.08	-43.5449
1021900	-9971.2	-12796.2	-56.6971	15.8903	2910.01	-44.2154
1022000	-9887.88	-12769.8	-49.0964	15.8903	2957.81	-42.6652
1022100	-9854.92	-12743.8	-49.3408	15.8903	2963.86	-41.4792
1022200	-9867.37	-12756.8	-40.716	15.8903	2955.26	-40.9648
1022300	-9879.4	-12785.3	-44.7028	15.8903	2977.71	-42.995
1022400	-9893.3	-12738.7	-46.5904	15.8903	2916.04	-39.9741
1022500	-9880.14	-12724.7	-55.4793	15.8903	2924.39	-40.2736
1022600	-9866.14	-12722.6	-54.5479	15.8903	2935.3	-40.1684
1022700	-9917.43	-12766.2	-52.7479	15.8903	2923.21	-37.5525
1022800	-9900.97	-12771.3	-47.4954	15.8903	2944.42	-42.5254
1022900	-9904.8	-12775.6	-49.7429	15.8903	2946.47	-41.8223
1023000	-9910.85	-12799.5	-51.0772	15.8903	2966.25	-42.3793
1023100	-9860.39	-12771.8	-44.8543	15.8903	2982.51	-42.1142
1023200	-9887.15	-12799.5	-52.4921	15.8903	2991.59	-42.6553
1023300	-9847.61	-12718.6	-49.8241	15.8903	2947.68	-42.7714
1023400	-9894.76	-12749	-45.5481	15.8903	2925.15	-41.2326
1023500	-9874.66	-12756.6	-48.7569	15.8903	2954.07	-39.2517
1023600	-9834.06	-12741	-52.7616	15.8903	2981.25	-37.4621
1023700	-9848.2	-12763.5	-42.4685	15.8903	2981.2	-39.3604
1023800	-9824.64	-12725.1	-42.7656	15.8903	2965.43	-38.0975
1023900	-9839.18	-12767.4	-33.2779	15.8903	2984.9	-39.3321
1024000	-9867.21	-12778.7	-39.658	15.8903	2973.65	-38.3505
1024100	-9882.06	-12782.2	-50.4665	15.8903	2974.07	-39.3257
1024200	-9884.88	-12750.8	-49.6279	15.8903	2940.64	-40.9592
1024300	-9906.5	-12807.6	-48.845	15.8903	2974.86	-40.7814
1024400	-9849.66	-12754.4	-47.6457	15.8903	2977.7	-41.1595
1024500	-9888.46	-12800.2	-50.7392	15.8903	2986.8	-40.2434
1024600	-9852.83	-12782.2	-46.4674	15.8903	3000.03	-40.0938
1024700	-9795.78	-12734.8	-46.8267	15.8903	3010.32	-40.4069
1024800	-9785.66	-12717.9	-49.7241	15.8903	3005.69	-39.6558
1024900	-9780.67	-12708.9	-49.8053	15.8903	3000.95	-38.7974
1025000	-9820.1	-12762.5	-49.0682	15.8903	3014.64	-39.04
1025100	-9803.43	-12737.8	-38.6774	15.8903	2995.02	-37.8971
1025200	-9832.37	-12749.2	-41.3822	15.8903	2980.24	-37.9101
1025300	-9817.56	-12744.5	-48.8384	15.8903	2997.9	-38.0533
1025400	-9870.01	-12772.2	-41.8988	15.8903	2967.45	-39.2238
1025500	-9905.76	-12809.3	-59.7667	15.8903	2989.28	-41.8968
1025600	-9912.83	-12817	-40.9867	15.8903	2972.01	-42.7879
1025700	-9909.11	-12799.9	-46.776	15.8903	2963.5	-41.8709
1025800	-9891.13	-12786.4	-51.5711	15.8903	2972.2	-41.2551
1025900	-9971.1	-12833	-61.2483	15.8903	2945.23	-38.014
1026000	-9961.18	-12834.6	-49.4307	15.8903	2948.8	-41.7963
1026100	-9945.94	-12851.1	-48.5543	15.8903	2979.2	-41.359
1026200	-9919.08	-12801.3	-50.5062	15.8903	2957.81	-40.9727
1026300	-9952.36	-12843.8	-40.873	15.8903	2957.45	-41.0784
1026400	-9921.03	-12805.3	-48.4451	15.8903	2956.65	-39.862
1026500	-9951.69	-12794.9	-54.7747	15.8903	2924.04	-41.9755
1026600	-9941.16	-12770.8	-46.2602	15.8903	2900.99	-40.9328
1026700	-9977.36	-12800.6	-49.7332	15.8903	2900.42	-43.3346
1026800	-10011.2	-12833.6	-50.2025	15.8903	2901.77	-45.0639
1026900	-9905.17	-12786.3	-35.2592	15.8903	2943.25	-42.7924
1027000	-9904.2	-12781	-40.2109	15.8903	2947.3	-46.223
1027100	-9925.13	-12788	-45.6748	15.8903	2937.4	-44.7332
1027200	-9928.39	-12829.9	-51.4314	15.8903	2982.65	-45.6233
1027300	-9930.57	-12784.7	-48.1111	15.8903	2929.68	-43.3171
1027400	-9952.34	-12787.2	-52.9216	15.8903	2915.22	-43.3014
1027500	-9945.02	-12780	-55.412	15.8903	2916.92	-42.435
1027600	-9910.4	-12793.9	-48.9267	15.8903	2961.4	-44.8339
1027700	-9880.55	-12779	-46.445	15.8903	2971.41	-42.4327
1027800	-9936.03	-12824.1	-46.425	15.8903	2961.8	-43.2005
1027900	-9907.89	-12788.9	-54.7549	15.8903	2964.11	-44.2082
1028000	-9971.22	-12809.6	-50.2988	15.8903	2913.57	-40.7954
1028100	-9964.92	-12800.4	-45.0661	15.8903	2906.6	-41.9066
1028200	-9970.44	-12836.7	-49.4328	15.8903	2945	-45.1643
1028300	-9954.95	-12842.1	-49.123	15.8903	2963.25	-42.8229
1028400	-9914.87	-12802.7	-43.6768	15.8903	2956.96	-41.3293
1028500	-9917.47	-12810.4	-44.2622	15.8903	2964.37	-43.0235
1028600	-9888.17	-12792.8	-42.451	15.8903	2976.05	-44.8457
1028700	-9887.06	-12761.7	-48.6399	15.8903	2950.11	-42.7037
1028800	-9933.01	-12794.4	-57.315	15.8903	2947.27	-44.4293
1028900	-9931.18	-12800.3	-49.4217	15.8903	2945.42	-42.8061
1029000	-9915.33	-12809.1	-53.3596	15.8903	2974.59	-43.3316
1029100	-9915.48	-12765.1	-46.786	15.8903	2922.41	-41.9159
1029200	-9912.25	-12782.5	-50.0001	15.8903	2945.74	-41.4188
1029300	-9959.79	-12830.5	-59.9983	15.8903	2956.57	-41.7267
1029400	-9905.99	-12778.7	-50.9813	15.8903	2947.78	-39.9982
1029500	-9957.93	-12821.5	-49.1821	15.8903	2938.19	-41.3479
1029600	-10024.2	-12795.6	-57.0435	15.8903	2854.65	-42.0765
1029700	-9999.99	-12803.1	-55.1429	15.8903	2885.04	-42.6337
1029800	-10017.4	-12786.6	-53.141	15.8903	2847.35	-40.9337
1029900	-10020.2	-12794.1	-48.822	15.8903	2846.46	-39.6335
1030000	-9975.68	-12742.1	-42.3554	15.8903	2830.82	-37.9766
1030100	-10075.8	-12824.3	-44.9953	15.8903	2815.58	-37.9857
1030200	-10020.4	-12739.4	-43.9842	15.8903	2786.88	-39.7745
1030300	-9980.63	-12756.4	-49.0725	15.8903	2848.29	-39.304
1030400	-9944.79	-12750.4	-52.7725	15.8903	2882.15	-39.6092
1030500	-9964.76	-12770.2	-63.5699	15.8903	2893.63	-40.5529
1030600	-9906.99	-12736.5	-47.0025	15.8903	2900.36	-39.7487
1030700	-9973.96	-12783.4	-57.9578	15.8903	2893.12	-41.6345
1030800	-10003.1	-12793.5	-59.9612	15.8903	2874.66	-40.1692
1030900	-9985.98	-12770.8	-55.5284	15.8903	2863.81	-39.3928
1031000	-10004.2	-12802.2	-50.3201	15.8903	2871.73	-39.3202
1031100	-9935.3	-12726.4	-47.75	15.8903	2864.14	-41.158
1031200	-9983.34	-12772.4	-42.0638	15.8903	2853.39	-38.184
1031300	-10010.1	-12773.5	-48.0184	15.8903	2835.18	-39.6873
1031400	-10034.1	-12788.9	-50.9933	15.8903	2828.72	-38.805
1031500	-10031.1	-12784.8	-42.2299	15.8903	2818.39	-38.3067
1031600	-10016.5	-12779	-49.7979	15.8903	2836.88	-40.4799
1031700	-9993.83	-12775	-50.9375	15.8903	2855.54	-39.2868
1031800	-9917.26	-12723	-46.8654	15.8903	2875.91	-39.2039
1031900	-9895.35	-12700.2	-46.6122	15.8903	2875.4	-39.8137
1032000	-9927.83	-12733.5	-50.739	15.8903	2880.96	-40.4325
1032100	-9970.62	-12738	-60.9196	15.8903	2853.6	-41.1854
1032200	-9998.52	-12768.8	-55.9573	15.8903	2850	-39.6067
1032300	-9984.05	-12765.3	-46.2715	15.8903	2851.89	-40.2522
1032400	-9953.52	-12768.4	-47.5694	15.8903	2887.01	-40.4315
1032500	-9924.14	-12734.4	-46.2823	15.8903	2880.91	-40.2378
1032600	-9944.1	-12753.2	-50.3573	15.8903	2885.09	-41.5001
1032700	-9962.18	-12761.4	-51.7394	15.8903	2876.37	-41.2808
1032800	-9897.08	-12740	-51.1678	15.8903	2918.96	-40.7537
1032900	-9921.77	-12733.5	-46.7557	15.8903	2883.41	-40.7705
1033000	-9929.52	-12746.3	-46.1815	15.8903	2884.98	-37.9031
1033100	-9888.78	-12741.8	-54.4046	15.8903	2932.03	-40.5097
1033200	-9912.99	-12753.7	-49.9337	15.8903	2915.69	-40.9231
1033300	-9974.81	-12803.7	-52.9601	15.8903	2905.42	-39.4904
1033400	-9986.33	-12804.6	-52.9342	15.8903	2894.01	-38.6777
1033500	-9895.24	-12756.7	-54.929	15.8903	2941.11	-40.5731
1033600	-9940.35	-12743.2	-50.4586	15.8903	2875.17	-37.74
1033700	-9895.03	-12718.2	-46.6559	15.8903	2890.04	-36.1292
1033800	-9898.95	-12742.9	-51.2626	15.8903	2916.16	-36.8008
1033900	-9912.67	-12739.3	-47.416	15.8903	2895.65	-37.4464
1034000	-9907.75	-12721	-49.7839	15.8903	2886.54	-39.3685
1034100	-9960	-12761.9	-49.3261	15.8903	2874.68	-39.3689
1034200	-9960.73	-12784.9	-53.6115	15.8903	2903.07	-41.1707
1034300	-9977.33	-12805.2	-52.4479	15.8903	2905.48	-41.0554
1034400	-9881.95	-12737.1	-50.5286	15.8903	2929.62	-39.7974
1034500	-9890.4	-12773.2	-57.2719	15.8903	2965.09	-40.9409
1034600	-9874.85	-12758	-48.469	15.8903	2957.61	-41.8846
1034700	-9917.34	-12758.5	-53.4804	15.8903	2922.26	-43.5584
1034800	-9879.88	-12749.2	-46.1227	15.8903	2944.27	-44.6971
1034900	-9927.61	-12780.3	-46.2235	15.8903	2926.52	-43.4518
1035000	-9891.34	-12758.2	-52.9959	15.8903	2946.73	-42.7466
1035100	-9948.51	-12804	-50.6071	15.8903	2931.21	-41.0422
1035200	-9921.32	-12762.3	-43.4471	15.8903	2910.29	-41.7846
1035300	-9986.69	-12784.2	-55.7148	15.8903	2878.75	-41.3867
1035400	-9959.52	-12787.7	-45.8047	15.8903	2899.78	-41.6338
1035500	-9971.24	-12795.1	-57.683	15.8903	2906.22	-40.531
1035600	-9917.29	-12785.2	-49.7863	15.8903	2941.3	-39.5162
1035700	-9903.53	-12775.6	-41.8245	15.8903	2938.11	-40.1083
1035800	-9932.52	-12795.6	-41.9789	15.8903	2929.45	-40.3082
1035900	-9864.81	-12705.9	-50.7705	15.8903	2915.33	-39.3199
1036000	-9911.86	-12797.3	-40.7827	15.8903	2951.42	-41.1192
1036100	-9866.74	-12741.3	-42.3062	15.8903	2942.33	-41.3158
1036200	-9920.21	-12768.5	-54.6049	15.8903	2928.73	-41.7077
1036300	-9921.26	-12813.7	-39.74	15.8903	2958.22	-41.9159
1036400	-9934.8	-12765.5	-52.2528	15.8903	2907.73	-40.6435
1036500	-9947.36	-12789.4	-50.9169	15.8903	2917.05	-39.994
1036600	-9914.35	-12783.9	-48.2677	15.8903	2943.78	-41.8583
1036700	-9899.94	-12752.9	-45.64	15.8903	2926.21	-43.5467
1036800	-9920.92	-12768.4	-56.1378	15.8903	2928.45	-40.7583
1036900	-9926.34	-12776.3	-50.4825	15.8903	2924.81	-40.2124
