iter	Likelihood	Pr(X|S;M,F,p)	Pr(M|m)	f(m|psi)	f(p|theta,ptild)	f(theta)
1008600	-9874.4	-12745.2	-78.7451	15.8903	2976.19	-42.5167
1008700	-9882.33	-12713.9	-78.2278	15.8903	2935.03	-41.0937
1008800	-9825.16	-12679.2	-76.0355	15.8903	2957.64	-43.5004
1008900	-9848.15	-12730	-66.1217	15.8903	2974.85	-42.8086
1009000	-9879.64	-12729.8	-79.0994	15.8903	2954.74	-41.395
1009100	-9894.28	-12764.5	-72.9794	15.8903	2969.66	-42.3699
1009200	-9905.59	-12801.3	-74.6639	15.8903	2995.64	-41.1717
1009300	-9820.81	-12764.1	-61.9133	15.8903	3032.48	-43.1591
1009400	-9799.08	-12765.1	-70.614	15.8903	3066.71	-45.9754
1009500	-9835.12	-12795.3	-66.8906	15.8903	3058.17	-47.0413
1009600	-9862.86	-12811.9	-76.6894	15.8903	3056.99	-47.1457
1009700	-9882.97	-12827.1	-70.5683	15.8903	3043.42	-44.6067
1009800	-9879.85	-12796.8	-72.5849	15.8903	3019.93	-46.293
1009900	-9912.73	-12804.8	-76.7976	15.8903	2998.31	-45.3447
1010000	-9874.64	-12787.8	-72.0426	15.8903	3014.21	-44.9094
1010100	-9826.81	-12780.8	-81.3307	15.8903	3066.95	-47.4758
1010200	-9812.06	-12779.1	-67.9334	15.8903	3065.89	-46.7711
1010300	-9859.53	-12791.2	-77.8593	15.8903	3038.23	-44.596
1010400	-9872.36	-12796.7	-67.5887	15.8903	3021.19	-45.1378
1010500	-9806.56	-12726.4	-64.8091	15.8903	3013.49	-44.7669
1010600	-9843.56	-12747.8	-65.9503	15.8903	2999.55	-45.2683
1010700	-9841.54	-12744.4	-71.273	15.8903	3003.63	-45.3673
1010800	-9843.95	-12771.2	-70.8012	15.8903	3026.22	-44.0608
1010900	-9787.21	-12715.2	-76.9507	15.8903	3033.96	-44.9544
1011000	-9768.16	-12701.5	-74.1601	15.8903	3036.63	-44.9819
1011100	-9850.67	-12758	-82.9807	15.8903	3018.64	-44.2115
1011200	-9794.62	-12737.9	-68.945	15.8903	3041.84	-45.495
1011300	-9826.62	-12745.9	-74.5886	15.8903	3024.19	-46.2519
1011400	-9832.52	-12757.1	-79.9062	15.8903	3032.06	-43.5085
1011500	-9802.6	-12716.7	-79.1766	15.8903	3021.7	-44.3541
1011600	-9813.81	-12759.9	-73.8842	15.8903	3052.06	-47.9286
1011700	-9824.98	-12751.3	-78.0473	15.8903	3032.16	-43.6675
1011800	-9820.05	-12768.4	-68.0749	15.8903	3045.48	-44.9646
1011900	-9812.19	-12775	-65.8937	15.8903	3056.32	-43.5219
1012000	-9815.67	-12780.7	-72.6771	15.8903	3067	-45.198
1012100	-9816.76	-12752.2	-79.6084	15.8903	3043.22	-44.0693
1012200	-9802.44	-12709.5	-73.5574	15.8903	3006.86	-42.0869
1012300	-9793.06	-12747.2	-76.4978	15.8903	3061.27	-46.5392
1012400	-9805.1	-12765.6	-68.6508	15.8903	3059.01	-45.7882
1012500	-9810.99	-12748	-69.3725	15.8903	3036.83	-46.3159
1012600	-9837.94	-12758	-86.3878	15.8903	3037.37	-46.8053
1012700	-9902.46	-12790.2	-77.845	15.8903	2996.87	-47.1377
1012800	-9796.97	-12731.1	-70.0806	15.8903	3036.24	-47.9224
1012900	-9864.95	-12753.9	-78.3202	15.8903	3001.22	-49.8352
1013000	-9834.08	-12765.9	-61.7289	15.8903	3025.22	-47.5444
1013100	-9851.68	-12766.8	-71.4962	15.8903	3018.84	-48.064
1013200	-9874.76	-12779.2	-71.0936	15.8903	3005.21	-45.6112
1013300	-9856.3	-12805.2	-74.0393	15.8903	3054.85	-47.8338
1013400	-9832.82	-12780.1	-73.5283	15.8903	3049.81	-44.94
1013500	-9830.31	-12794.5	-76.2567	15.8903	3069.1	-44.5649
1013600	-9830.57	-12750.6	-77.3857	15.8903	3025.26	-43.7475
1013700	-9791.71	-12745.6	-79.6621	15.8903	3061.46	-43.8404
1013800	-9752.36	-12692.8	-66.8502	15.8903	3035.75	-44.3043
1013900	-9784.69	-12742.9	-70.5563	15.8903	3053.28	-40.4427
1014000	-9744.97	-12704.9	-70.9217	15.8903	3057.02	-42.0284
1014100	-9766.12	-12731.5	-64.0001	15.8903	3055.33	-41.8491
1014200	-9890.43	-12787	-76.7201	15.8903	2998.02	-40.6413
1014300	-9823.66	-12740.9	-63.8321	15.8903	3008.38	-43.1714
1014400	-9884.88	-12791.1	-69.7724	15.8903	3002.75	-42.6534
1014500	-9907.52	-12771.1	-84.5863	15.8903	2972.19	-39.9636
1014600	-9865.87	-12743.3	-78.8366	15.8903	2980.15	-39.7653
1014700	-9831.32	-12752	-72.8574	15.8903	3018.99	-41.3715
1014800	-9868.64	-12771.2	-78.8737	15.8903	3006.43	-40.8476
1014900	-9883.92	-12744.3	-80.7695	15.8903	2966.84	-41.6291
1015000	-9862.88	-12764.7	-86.2484	15.8903	3014.33	-42.1429
1015100	-9892.87	-12790.1	-84.3278	15.8903	3008.86	-43.1706
1015200	-9800.77	-12713.5	-70.6264	15.8903	3009.72	-42.2421
1015300	-9865.32	-12775.3	-77.4507	15.8903	3012.95	-41.4484
1015400	-9896.4	-12788.8	-77.7795	15.8903	2997.9	-43.5625
1015500	-9835.02	-12748.9	-66.8118	15.8903	3007.69	-42.8391
1015600	-9878.56	-12741.3	-78.6574	15.8903	2969.41	-43.9368
1015700	-9869.36	-12744.1	-77.8045	15.8903	2980.67	-44.0338
1015800	-9833.15	-12775.4	-61.2746	15.8903	3031.92	-44.3318
1015900	-9885.53	-12793	-91.9341	15.8903	3029.52	-45.9711
1016000	-9896.61	-12812.4	-71.1472	15.8903	3014.64	-43.6133
1016100	-9830.13	-12754	-77.6363	15.8903	3030.32	-44.6702
1016200	-9928.08	-12814.7	-66.7955	15.8903	2983.43	-45.8787
1016300	-9845.35	-12768.8	-81.8202	15.8903	3038.36	-48.9979
1016400	-9785.94	-12737.2	-67.8538	15.8903	3049.13	-45.9128
1016500	-9761.41	-12715	-67.2406	15.8903	3051.72	-46.7605
1016600	-9840.82	-12781.1	-82.6171	15.8903	3054.51	-47.4708
1016700	-9828.33	-12782.5	-71.7596	15.8903	3054.75	-44.748
1016800	-9870.5	-12798.2	-77.9251	15.8903	3035.79	-46.0167
1016900	-9808.98	-12736.6	-82.8081	15.8903	3038.12	-43.6268
1017000	-9781.49	-12745.6	-79.3647	15.8903	3075.77	-48.227
1017100	-9757.32	-12749.3	-60.956	15.8903	3083.85	-46.8417
1017200	-9763.74	-12755.6	-67.1382	15.8903	3091.11	-47.9696
1017300	-9745.06	-12724.3	-78.4237	15.8903	3088.04	-46.2564
1017400	-9791.89	-12775.8	-71.9324	15.8903	3086.32	-46.3908
1017500	-9755.87	-12764.7	-59.775	15.8903	3101.73	-49.0396
1017600	-9718.5	-12769.9	-67.6835	15.8903	3153.45	-50.2669
1017700	-9718.74	-12779.8	-70.4226	15.8903	3163.41	-47.7885
1017800	-9704	-12728.5	-80.2999	15.8903	3136.34	-47.3929
1017900	-9745.18	-12755.1	-63.0068	15.8903	3102.95	-45.9151
1018000	-9799.78	-12771.2	-78.237	15.8903	3081.8	-47.9944
1018100	-9774.92	-12770.6	-77.6294	15.8903	3103.31	-45.8578
1018200	-9726.77	-12707.7	-65.1878	15.8903	3074.77	-44.5764
1018300	-9747.9	-12734.6	-87.6188	15.8903	3101.74	-43.3153
1018400	-9747.17	-12740.2	-63.7768	15.8903	3084.28	-43.3586
1018500	-9742.41	-12703.1	-64.5221	15.8903	3051.48	-42.1483
1018600	-9790.68	-12719.8	-63.7696	15.8903	3019.83	-42.8494
1018700	-9707.72	-12712.1	-65.7853	15.8903	3097.47	-43.1597
1018800	-9758.57	-12740.9	-59.9653	15.8903	3067.39	-40.9833
1018900	-9829.92	-12805.5	-69.9386	15.8903	3075.9	-46.3153
1019000	-9731.92	-12754.4	-74.6948	15.8903	3127.22	-45.9462
1019100	-9735.16	-12727.4	-70.6671	15.8903	3090.96	-43.9389
1019200	-9796	-12765.4	-80.81	15.8903	3079.9	-45.5606
1019300	-9800.61	-12764.3	-79.4946	15.8903	3074.59	-47.3444
1019400	-9764.07	-12759.4	-67.4302	15.8903	3093.65	-46.7464
1019500	-9779.94	-12774.8	-77.9115	15.8903	3102.27	-45.3552
1019600	-9777.04	-12771.3	-82.4618	15.8903	3105.64	-44.8223
1019700	-9758.31	-12761.8	-67.2399	15.8903	3099.15	-44.3438
1019800	-9739.63	-12695.4	-73.282	15.8903	3052.73	-39.5861
1019900	-9763.06	-12723.6	-79.9211	15.8903	3065.59	-41.0396
1020000	-9747.22	-12732.9	-84.3536	15.8903	3093.79	-39.6365
1020100	-9736.44	-12720.5	-75.8844	15.8903	3085.63	-41.5391
1020200	-9673.51	-12690.9	-64.5529	15.8903	3107.71	-41.6743
1020300	-9721.07	-12706.1	-74.0175	15.8903	3082.73	-39.5853
1020400	-9710.07	-12723.6	-72.1176	15.8903	3111.8	-42.0479
1020500	-9680.76	-12715.9	-75.6062	15.8903	3135.29	-40.4376
1020600	-9722.19	-12744.3	-74.8032	15.8903	3120.5	-39.4781
1020700	-9730.57	-12729.8	-73.2017	15.8903	3097.87	-41.3022
1020800	-9714.86	-12736.9	-65.6829	15.8903	3111.74	-39.9386
1020900	-9750.33	-12751.7	-73.5123	15.8903	3099.14	-40.1953
1021000	-9781.96	-12737.1	-67.4081	15.8903	3049.05	-42.433
1021100	-9776.28	-12758.8	-79.4254	15.8903	3087.02	-40.9514
1021200	-9764.62	-12771.7	-75.3232	15.8903	3108.83	-42.303
1021300	-9824.47	-12803.4	-73.2086	15.8903	3077.94	-41.7328
1021400	-9786.54	-12784.5	-66.3722	15.8903	3091.1	-42.6607
1021500	-9709.12	-12739.2	-78.8565	15.8903	3136.09	-43.018
1021600	-9683.91	-12734.1	-74.3246	15.8903	3152.23	-43.6473
1021700	-9661.86	-12748.3	-70.3196	15.8903	3185.17	-44.2613
1021800	-9744.23	-12786.8	-61.0705	15.8903	3131.92	-44.1818
1021900	-9768.54	-12763.2	-74.5393	15.8903	3096.77	-43.432
1022000	-9743.19	-12763.9	-81.4935	15.8903	3129.24	-42.89
1022100	-9711.26	-12753.2	-78.3113	15.8903	3149.58	-45.1686
1022200	-9779.32	-12818.9	-70.7821	15.8903	3140.23	-45.8009
1022300	-9693.45	-12755.4	-59.3038	15.8903	3151.62	-46.2411
1022400	-9710.15	-12753.6	-60.7472	15.8903	3132.59	-44.2374
1022500	-9721.06	-12751.2	-71.0341	15.8903	3128.47	-43.1653
1022600	-9689.43	-12733.6	-81.9957	15.8903	3155.13	-44.8885
1022700	-9672.94	-12765.1	-75.1602	15.8903	3196.44	-45.0048
1022800	-9660.96	-12782.1	-63.305	15.8903	3213.12	-44.6019
1022900	-9731.05	-12774.5	-64.1463	15.8903	3134.55	-42.8045
1023000	-9651.17	-12748.9	-60.1603	15.8903	3187.13	-45.1711
1023100	-9689.31	-12737.2	-73.9199	15.8903	3151.15	-45.2741
1023200	-9728.63	-12767.3	-70.0978	15.8903	3138.96	-46.0938
1023300	-9759.97	-12755.4	-73.8411	15.8903	3096.62	-43.2327
1023400	-9810.6	-12763	-82.0568	15.8903	3061.02	-42.4284
1023500	-9781.77	-12746.8	-67.184	15.8903	3062.17	-45.829
1023600	-9732.37	-12714.1	-60.682	15.8903	3070.54	-44.0418
1023700	-9716.66	-12720.9	-72.1493	15.8903	3105.46	-44.9542
1023800	-9743.16	-12718	-72.6496	15.8903	3072.55	-40.9419
1023900	-9807.13	-12756	-80.4841	15.8903	3054.22	-40.783
1024000	-9777.02	-12750.1	-68.4358	15.8903	3068.9	-43.2745
1024100	-9798.24	-12734.3	-67.2955	15.8903	3028.03	-40.5633
1024200	-9800.84	-12753.9	-73.2823	15.8903	3050.4	-39.9184
1024300	-9797.17	-12741.5	-70.5937	15.8903	3039.48	-40.4142
1024400	-9737.94	-12720.3	-67.3137	15.8903	3072.76	-39.0234
1024500	-9767.45	-12716.2	-82.0101	15.8903	3055.88	-41.0506
1024600	-9808.86	-12763.7	-67.5945	15.8903	3048.81	-42.2556
1024700	-9807.61	-12755.7	-82.4583	15.8903	3058.27	-43.6322
1024800	-9824.81	-12739.5	-74.2962	15.8903	3016.12	-43.0313
1024900	-9790.06	-12759.5	-74.9838	15.8903	3072.36	-43.7925
1025000	-9849.72	-12826.2	-77.413	15.8903	3080.78	-42.7874
1025100	-9799.97	-12807.1	-67.6621	15.8903	3102.97	-44.117
1025200	-9727.39	-12743.3	-69.5701	15.8903	3115.24	-45.6838
1025300	-9758.8	-12759.9	-69.7173	15.8903	3099.28	-44.3226
1025400	-9702.2	-12759.2	-60.1313	15.8903	3147.95	-46.6575
1025500	-9685	-12741.1	-72.1579	15.8903	3158.33	-45.9223
1025600	-9721.52	-12760.8	-65.4018	15.8903	3135.01	-46.2292
1025700	-9765.71	-12770.1	-71.6172	15.8903	3103.6	-43.4805
1025800	-9771.71	-12778.3	-68.8288	15.8903	3105.35	-45.8557
1025900	-9783.99	-12788.6	-74.7224	15.8903	3107.29	-43.879
1026000	-9872.73	-12841.1	-79.7558	15.8903	3077.76	-45.5119
1026100	-9749.5	-12763.7	-79.2262	15.8903	3122.88	-45.3494
1026200	-9773.27	-12753.8	-71.0116	15.8903	3079.97	-44.2974
1026300	-9776.03	-12796.1	-80.3673	15.8903	3130.92	-46.4076
1026400	-9741.29	-12783.5	-61.1435	15.8903	3135.59	-48.1258
1026500	-9816.49	-12799.3	-90.1627	15.8903	3100.74	-43.672
1026600	-9748.26	-12731.9	-82.9508	15.8903	3095.6	-44.8709
1026700	-9782.14	-12784.2	-61.8189	15.8903	3092.15	-44.1836
1026800	-9820.51	-12776.9	-74.7268	15.8903	3060.72	-45.4476
1026900	-9783.82	-12769.2	-75.5993	15.8903	3090.25	-45.1279
1027000	-9803.89	-12785.7	-85.0319	15.8903	3095.44	-44.4395
1027100	-9779.49	-12774.6	-64.8706	15.8903	3088.59	-44.5117
1027200	-9749.35	-12758.5	-77.5788	15.8903	3117.36	-46.5264
1027300	-9803.66	-12767.6	-75.9653	15.8903	3067.44	-43.4319
1027400	-9805.97	-12776.2	-58.3937	15.8903	3055.43	-42.7172
1027500	-9788.91	-12762.5	-67.7219	15.8903	3069.43	-43.992
1027600	-9774.78	-12751.4	-61.9018	15.8903	3064.46	-41.8549
1027700	-9770.7	-12742.4	-79.8899	15.8903	3077.53	-41.8222
1027800	-9800.95	-12745.8	-82.3567	15.8903	3054.24	-42.9427
1027900	-9782.61	-12738.1	-78.3865	15.8903	3058.87	-40.9068
1028000	-9802.36	-12764.4	-78.1934	15.8903	3064.77	-40.4136
1028100	-9711.3	-12703.3	-73.9341	15.8903	3090.92	-40.8453
1028200	-9784.76	-12752.6	-73.1437	15.8903	3066.03	-40.9478
1028300	-9720.79	-12719.3	-64.4048	15.8903	3088.3	-41.258
1028400	-9746.11	-12729.9	-67.1386	15.8903	3075.36	-40.2755
1028500	-9720.13	-12684.9	-67.4792	15.8903	3056.44	-40.0384
1028600	-9831.08	-12777	-74.859	15.8903	3045.91	-40.9989
1028700	-9786.9	-12723.7	-74.7796	15.8903	3035.58	-39.8904
1028800	-9770.5	-12685.9	-72.8974	15.8903	3012.57	-40.1408
1028900	-9804.79	-12715.6	-69.0964	15.8903	3004.14	-40.164
1029000	-9787.3	-12733.2	-72.1712	15.8903	3045.38	-43.2322
1029100	-9746.6	-12737.8	-76.0431	15.8903	3092.57	-41.1806
1029200	-9668.95	-12672.9	-73.0062	15.8903	3104.08	-43.0537
1029300	-9733.68	-12714	-71.5715	15.8903	3079.8	-43.8334
1029400	-9784.18	-12761.9	-73.005	15.8903	3079.01	-44.1362
1029500	-9822.84	-12736.7	-78.6226	15.8903	3017.93	-41.3472
1029600	-9762.57	-12697.2	-64.7144	15.8903	3024.42	-40.926
1029700	-9783.45	-12715	-78.1124	15.8903	3034.76	-41.0245
1029800	-9799.65	-12723.2	-66.829	15.8903	3016.11	-41.6573
1029900	-9830.53	-12784.4	-80.6588	15.8903	3059.43	-40.801
1030000	-9795.81	-12751.6	-80.9659	15.8903	3060.82	-39.9552
1030100	-9780.54	-12737.7	-81.539	15.8903	3063.28	-40.4173
1030200	-9737.18	-12700.6	-78.1598	15.8903	3065.52	-39.8055
1030300	-9759.62	-12723.6	-81.9048	15.8903	3070.76	-40.7526
1030400	-9850.55	-12749.7	-91.7147	15.8903	3015.32	-40.3254
1030500	-9793.06	-12747.1	-78.6405	15.8903	3057.25	-40.465
1030600	-9788.17	-12739.3	-73.8874	15.8903	3049.43	-40.285
1030700	-9779.47	-12762.2	-77.2211	15.8903	3086.36	-42.2538
1030800	-9795.52	-12732.8	-82.2512	15.8903	3044.8	-41.1345
1030900	-9744.58	-12714.5	-85.4162	15.8903	3079.5	-40.0546
1031000	-9764.37	-12736.2	-77.5997	15.8903	3073.05	-39.542
1031100	-9746.37	-12714.5	-70.7516	15.8903	3062.19	-39.1865
1031200	-9734.24	-12700.8	-63.0565	15.8903	3052.82	-39.0673
1031300	-9806.66	-12748.6	-71.2158	15.8903	3036.33	-39.0166
1031400	-9778.94	-12692.4	-70.5178	15.8903	3006.25	-38.1909
1031500	-9773.99	-12716.2	-81.4854	15.8903	3044.84	-36.9978
1031600	-9770.57	-12680	-71.5044	15.8903	3004.94	-39.9314
1031700	-9758.13	-12709.6	-74.3014	15.8903	3047.58	-37.6429
1031800	-9745.19	-12693	-70.5867	15.8903	3039.92	-37.3623
1031900	-9749.93	-12690.9	-74.3364	15.8903	3035.92	-36.4784
1032000	-9790.12	-12705.6	-75.6406	15.8903	3011.76	-36.5637
1032100	-9765.96	-12709.9	-71.8513	15.8903	3037.81	-37.9053
1032200	-9764.34	-12689.4	-80.2093	15.8903	3027.24	-37.8956
1032300	-9795.02	-12731.7	-71.9066	15.8903	3030.59	-37.8677
1032400	-9756.05	-12714.3	-86.0344	15.8903	3065.69	-37.3355
1032500	-9701.18	-12696	-79.9964	15.8903	3098.87	-39.9806
1032600	-9717.91	-12676.4	-80.6652	15.8903	3062.37	-39.0922
1032700	-9801.69	-12690.9	-89.573	15.8903	3001.5	-38.5826
1032800	-9747.88	-12668.5	-74.0704	15.8903	3014.83	-36.0523
1032900	-9779.43	-12690.2	-69.6578	15.8903	3001.95	-37.4033
1033000	-9821.47	-12684.5	-80.1026	15.8903	2963.2	-35.9356
1033100	-9798.11	-12699.2	-77.5059	15.8903	3000.04	-37.3175
1033200	-9835.28	-12720.1	-72.6431	15.8903	2977.66	-36.0704
1033300	-9787.99	-12656.3	-77.8615	15.8903	2967.86	-37.5899
1033400	-9857.53	-12719.7	-88.0813	15.8903	2973.67	-39.3242
1033500	-9839.59	-12712	-65.3404	15.8903	2960.54	-38.7072
1033600	-9848.41	-12726.4	-73.3202	15.8903	2974.1	-38.6493
1033700	-9883.07	-12759.8	-78.982	15.8903	2980.51	-40.642
1033800	-9827.33	-12720.5	-66.9497	15.8903	2985.43	-41.2251
1033900	-9923.8	-12787.6	-69.9548	15.8903	2959.04	-41.2296
1034000	-9863.89	-12742	-73.4553	15.8903	2978.44	-42.7185
1034100	-9858.53	-12750.2	-75.5569	15.8903	2995.58	-44.267
1034200	-9823.94	-12734.4	-77.6907	15.8903	3014.79	-42.5606
1034300	-9808.65	-12759.8	-72.5801	15.8903	3053.85	-46.0096
1034400	-9825.48	-12761.1	-80.7621	15.8903	3045.82	-45.3287
1034500	-9767.8	-12728.1	-86.5627	15.8903	3077.04	-46.0856
1034600	-9834.53	-12791.7	-72.4447	15.8903	3060.83	-47.1233
1034700	-9838.29	-12798.2	-87.6046	15.8903	3079.01	-47.3648
1034800	-9827.87	-12823	-68.7266	15.8903	3096.3	-48.3132
1034900	-9827.06	-12810.1	-66.5538	15.8903	3084.01	-50.2723
1035000	-9798.75	-12789	-83.5213	15.8903	3105.69	-47.8182
1035100	-9757.34	-12785.2	-78.971	15.8903	3137.71	-46.7975
1035200	-9759.35	-12776.6	-71.828	15.8903	3117.79	-44.5776
1035300	-9812.73	-12793.5	-69.0227	15.8903	3077.95	-44.0528
1035400	-9832.53	-12827.5	-67.075	15.8903	3089.8	-43.6721
1035500	-9836.44	-12810.6	-75.212	15.8903	3080.7	-47.1824
1035600	-9755.29	-12764.8	-59.5945	15.8903	3099.97	-46.7244
1035700	-9762.65	-12746.8	-77.4601	15.8903	3089.39	-43.698
1035800	-9753.81	-12734.8	-75.4994	15.8903	3084.81	-44.242
1035900	-9773.88	-12747.6	-77.2266	15.8903	3076.57	-41.5469
1036000	-9716.36	-12685.7	-68.7306	15.8903	3064.4	-42.2161
1036100	-9775.54	-12724.5	-69.5832	15.8903	3046.51	-43.8338
1036200	-9812.83	-12756.1	-74.555	15.8903	3043.39	-41.478
1036300	-9818.66	-12721	-82.6089	15.8903	3011.95	-42.8861
1036400	-9818.56	-12730	-74.0689	15.8903	3011.63	-42.015
1036500	-9809.24	-12697.1	-71.9242	15.8903	2984.05	-40.1661
1036600	-9790.48	-12716.9	-68.1771	15.8903	3018.9	-40.1753
1036700	-9809.57	-12693.9	-70.544	15.8903	2977.49	-38.4968
1036800	-9831.21	-12730.2	-68.6649	15.8903	2992.44	-40.7052
1036900	-9789.47	-12694.1	-77.2219	15.8903	3007.11	-41.1778
