iter	Likelihood	Pr(X|S;M,F,p)	Pr(M|m)	f(m|psi)	f(p|theta,ptild)	f(theta)
1006200	-9696.31	-12724	-78.101	15.8903	3127.73	-37.8434
1006300	-9646.5	-12683.9	-74.3981	15.8903	3134.56	-38.6393
1006400	-9651.42	-12698	-71.4329	15.8903	3137.94	-35.8657
1006500	-9624.38	-12658.7	-60.1808	15.8903	3113.51	-34.8833
1006600	-9598.86	-12671.6	-70.488	15.8903	3162.6	-35.2312
1006700	-9581.34	-12681.6	-58.7472	15.8903	3180.5	-37.4013
1006800	-9656.78	-12722.3	-70.8796	15.8903	3157.77	-37.2417
1006900	-9636.01	-12687.5	-84.8564	15.8903	3156.49	-36.0347
1007000	-9702.18	-12717.6	-90.9482	15.8903	3122.78	-32.282
1007100	-9635.3	-12685.4	-84.2736	15.8903	3153.55	-35.0787
1007200	-9601.47	-12680.5	-96.6538	15.8903	3195.63	-35.7921
1007300	-9497.33	-12647	-64.0232	15.8903	3232.75	-34.9533
1007400	-9540.1	-12633.8	-80.7703	15.8903	3192.15	-33.5366
1007500	-9568.75	-12657	-72.6889	15.8903	3180.97	-35.9692
1007600	-9501.88	-12611.1	-78.0044	15.8903	3208.21	-36.8637
1007700	-9546.44	-12659.4	-65.306	15.8903	3199.43	-37.0185
1007800	-9563.03	-12632	-87.2223	15.8903	3176.29	-35.9698
1007900	-9560.93	-12676.8	-75.1996	15.8903	3210.95	-35.7765
1008000	-9581.44	-12680.5	-78.5583	15.8903	3199.27	-37.5328
1008100	-9624.16	-12708.8	-65.6826	15.8903	3169.67	-35.2636
1008200	-9574.63	-12668.8	-75.7527	15.8903	3191.66	-37.6099
1008300	-9544.07	-12669.6	-74.3314	15.8903	3219.36	-35.4327
1008400	-9491.38	-12610.2	-75.5861	15.8903	3215.01	-36.5292
1008500	-9551.94	-12670.8	-74.1463	15.8903	3215.26	-38.1347
1008600	-9564.4	-12656.6	-72.8109	15.8903	3184.74	-35.6516
1008700	-9536.77	-12649.5	-80.1021	15.8903	3214.37	-37.3864
1008800	-9575.89	-12639	-82.4938	15.8903	3164.95	-35.2641
1008900	-9550.65	-12648.2	-82.7666	15.8903	3201.64	-37.2438
1009000	-9472.87	-12604.9	-74.5879	15.8903	3226.96	-36.2313
1009100	-9460.97	-12597	-77.124	15.8903	3234.66	-37.4013
1009200	-9515.18	-12643.4	-77.1974	15.8903	3226.73	-37.1458
1009300	-9516.06	-12657.9	-69.4142	15.8903	3232.56	-37.2311
1009400	-9518.27	-12643.8	-75.1921	15.8903	3219.36	-34.4854
1009500	-9533.8	-12668.3	-81.2143	15.8903	3235.69	-35.8913
1009600	-9501.92	-12662.4	-67.0824	15.8903	3250.03	-38.3266
1009700	-9526.92	-12688.7	-86.9398	15.8903	3272.15	-39.2716
1009800	-9517.43	-12713.8	-77.7722	15.8903	3300.61	-42.3848
1009900	-9451.37	-12691.8	-73.3458	15.8903	3339.51	-41.6074
1010000	-9505.16	-12667.6	-73.7923	15.8903	3261.44	-41.0623
1010100	-9539.75	-12717.2	-80.5434	15.8903	3283.69	-41.6249
1010200	-9501.68	-12721.4	-76.7716	15.8903	3321.82	-41.1991
1010300	-9533.61	-12743.6	-80.4727	15.8903	3319.07	-44.4946
1010400	-9460.55	-12695.1	-70.6477	15.8903	3329.57	-40.255
1010500	-9483.91	-12710.8	-72.8301	15.8903	3323.77	-39.9428
1010600	-9439.96	-12695.7	-79.6896	15.8903	3358.61	-39.0594
1010700	-9433.44	-12690.1	-74.2194	15.8903	3355.15	-40.1606
1010800	-9436.18	-12699.1	-75.9185	15.8903	3365.57	-42.5812
1010900	-9392.28	-12650.8	-76.8457	15.8903	3360	-40.5652
1011000	-9498.92	-12739.4	-68.9821	15.8903	3334.14	-40.5448
1011100	-9517.43	-12710.8	-71.4033	15.8903	3288.19	-39.2742
1011200	-9539.95	-12724.7	-72.8055	15.8903	3281.28	-39.6379
1011300	-9541.57	-12732	-77.5474	15.8903	3292.62	-40.5108
1011400	-9554.14	-12741.1	-66.9233	15.8903	3278.3	-40.3328
1011500	-9502.51	-12726.6	-74.6061	15.8903	3323.57	-40.7418
1011600	-9525.76	-12753.3	-69.0809	15.8903	3321.7	-40.9261
1011700	-9476.98	-12702.9	-68.6293	15.8903	3320.19	-41.4963
1011800	-9455.65	-12715.7	-68.366	15.8903	3355.19	-42.6861
1011900	-9465.79	-12727.2	-61.2435	15.8903	3350.69	-43.9507
1012000	-9515.68	-12748.1	-79.0479	15.8903	3337.66	-42.0877
1012100	-9443.56	-12705.5	-81.7282	15.8903	3368.17	-40.3827
1012200	-9411.31	-12673.1	-72.7984	15.8903	3358.22	-39.5587
1012300	-9374.47	-12651.8	-66.6712	15.8903	3369.14	-41.0707
1012400	-9396.43	-12681.1	-67.0014	15.8903	3377.01	-41.2576
1012500	-9428.68	-12664.6	-81.7701	15.8903	3342.75	-40.953
1012600	-9480.77	-12702.2	-77.6316	15.8903	3323.84	-40.626
1012700	-9458.68	-12696.7	-66.5466	15.8903	3331.16	-42.462
1012800	-9433.9	-12680.1	-77.1647	15.8903	3351.39	-43.8995
1012900	-9441.17	-12689.7	-74.9895	15.8903	3351.26	-43.5929
1013000	-9408.67	-12680.1	-77.9726	15.8903	3375.74	-42.2705
1013100	-9420.24	-12723.8	-75.5122	15.8903	3407.43	-44.2021
1013200	-9442.13	-12697.2	-83.4919	15.8903	3365.31	-42.5963
1013300	-9456.04	-12729.3	-56.4954	15.8903	3356.94	-43.0883
1013400	-9459.77	-12706.2	-70.2367	15.8903	3341.19	-40.4285
1013500	-9425.08	-12689.1	-66.7817	15.8903	3357.27	-42.3487
1013600	-9442.2	-12723.4	-64.6243	15.8903	3373.64	-43.7513
1013700	-9416.43	-12706.6	-73.603	15.8903	3391.23	-43.3326
1013800	-9482.03	-12726.8	-67.6007	15.8903	3340.28	-43.7803
1013900	-9503.5	-12724.4	-91.798	15.8903	3341.53	-44.7468
1014000	-9447.49	-12706	-79.3571	15.8903	3363.71	-41.7462
1014100	-9445.07	-12719.6	-79.3458	15.8903	3379.64	-41.6427
1014200	-9452.96	-12704.3	-68.3981	15.8903	3349.12	-45.2434
1014300	-9468.45	-12726.6	-66.4449	15.8903	3352.56	-43.8531
1014400	-9487.17	-12741.4	-66.1752	15.8903	3345.65	-41.1557
1014500	-9442.3	-12726.7	-65.085	15.8903	3375.02	-41.386
1014600	-9409.07	-12696.6	-76.982	15.8903	3390.65	-42.0261
1014700	-9449.61	-12697.5	-88.4279	15.8903	3365.5	-45.0334
1014800	-9442.38	-12716.7	-76.2027	15.8903	3378.3	-43.7134
1014900	-9457.05	-12708.9	-72.8393	15.8903	3351.83	-43.0689
1015000	-9452.31	-12685.3	-85.8171	15.8903	3346.2	-43.3171
1015100	-9447.21	-12717.3	-84.3368	15.8903	3385.25	-46.7058
1015200	-9411.64	-12693.5	-73.4985	15.8903	3383.32	-43.8211
1015300	-9445.41	-12666.9	-76.7436	15.8903	3324.68	-42.3363
1015400	-9483.27	-12697.8	-72.7534	15.8903	3311.38	-39.9639
1015500	-9497.55	-12697.2	-81.6529	15.8903	3305.79	-40.3808
1015600	-9514.03	-12733.8	-80.1405	15.8903	3327.85	-43.7919
1015700	-9543.47	-12744.8	-81.441	15.8903	3312.05	-45.2058
1015800	-9443.05	-12680.8	-75.917	15.8903	3342.66	-44.8554
1015900	-9440.14	-12677	-66.8921	15.8903	3333.95	-46.1215
1016000	-9495.68	-12720.4	-63.3287	15.8903	3317.65	-45.5348
1016100	-9459.37	-12708.1	-73.6682	15.8903	3352.24	-45.7105
1016200	-9534.4	-12733	-70.7477	15.8903	3294.73	-41.264
1016300	-9469.98	-12673.8	-79.7349	15.8903	3311.86	-44.1975
1016400	-9518.81	-12721.8	-82.9937	15.8903	3315.02	-44.8854
1016500	-9510.16	-12711.2	-78.6745	15.8903	3304.3	-40.485
1016600	-9518.4	-12724.2	-87.5177	15.8903	3321.73	-44.3043
1016700	-9548.7	-12739	-78.7183	15.8903	3296.59	-43.4217
1016800	-9499.69	-12682.5	-72.7563	15.8903	3279.14	-39.4824
1016900	-9481.2	-12705.3	-72.7581	15.8903	3321.68	-40.6857
1017000	-9519.26	-12713.1	-92.9608	15.8903	3312.28	-41.3757
1017100	-9511.81	-12699.9	-69.2932	15.8903	3282.4	-40.8886
1017200	-9481.96	-12690.5	-67.7613	15.8903	3301	-40.5488
1017300	-9478.86	-12691.1	-70.3002	15.8903	3307.75	-41.1402
1017400	-9430.69	-12688.4	-59.4867	15.8903	3342.88	-41.5172
1017500	-9456.39	-12682.5	-78.182	15.8903	3331.08	-42.63
1017600	-9433.97	-12681.3	-76.3574	15.8903	3349.37	-41.6163
1017700	-9532.91	-12702.3	-89.7128	15.8903	3283.76	-40.5323
1017800	-9494.84	-12677.2	-86.15	15.8903	3294.56	-41.9177
1017900	-9455.16	-12681.1	-76.6598	15.8903	3329.96	-43.2307
1018000	-9482.37	-12747.6	-72.9078	15.8903	3367.06	-44.8493
1018100	-9485.67	-12718.3	-66.0434	15.8903	3326.81	-44.0621
1018200	-9511.35	-12708.2	-66.5721	15.8903	3290.25	-42.698
1018300	-9521.06	-12688.8	-74.9742	15.8903	3267.44	-40.6554
1018400	-9532.14	-12715.4	-77.6876	15.8903	3283.61	-38.5951
1018500	-9544.28	-12709.9	-76.2363	15.8903	3265.09	-39.1124
1018600	-9491.77	-12683.8	-74.9436	15.8903	3289.69	-38.5801
1018700	-9512.77	-12708.1	-74.4699	15.8903	3292.04	-38.0921
1018800	-9539.58	-12732.8	-78.7205	15.8903	3296.16	-40.1483
1018900	-9506.34	-12695.5	-68.0404	15.8903	3280.73	-39.4199
1019000	-9494.34	-12678.7	-75.6019	15.8903	3282.58	-38.5123
1019100	-9417.87	-12645.6	-63.653	15.8903	3314.38	-38.9124
1019200	-9444.01	-12685	-62.9929	15.8903	3326.29	-38.2236
1019300	-9499.29	-12758.4	-73.0201	15.8903	3356.85	-40.6065
1019400	-9479.2	-12714.1	-58.5325	15.8903	3316.27	-38.6901
1019500	-9451.61	-12673.4	-60.9055	15.8903	3305.85	-39.019
1019600	-9424.22	-12686.5	-61.6729	15.8903	3349.62	-41.5517
1019700	-9477.59	-12733.8	-72.8498	15.8903	3354.95	-41.743
1019800	-9449.95	-12698.9	-68.2223	15.8903	3342.24	-40.9214
1019900	-9464.39	-12708.9	-68.0938	15.8903	3339.07	-42.3509
1020000	-9525.11	-12765.5	-74.6971	15.8903	3341.58	-42.3884
1020100	-9470.22	-12720.2	-71.6732	15.8903	3348.13	-42.3941
1020200	-9493.56	-12720.4	-80.887	15.8903	3334.57	-42.715
1020300	-9410.98	-12677.1	-82.2517	15.8903	3374.29	-41.8187
1020400	-9421.91	-12697.1	-67.978	15.8903	3369.38	-42.1168
1020500	-9436.68	-12682	-64.096	15.8903	3334.33	-40.8329
1020600	-9481.51	-12715.5	-67.5796	15.8903	3328.15	-42.4562
1020700	-9519.15	-12745.4	-64.8647	15.8903	3316.32	-41.0746
1020800	-9441.7	-12676.7	-82.5852	15.8903	3341.9	-40.1641
1020900	-9446.41	-12705	-67.263	15.8903	3350.73	-40.8056
1021000	-9439.19	-12694.5	-64.3431	15.8903	3344.58	-40.8553
1021100	-9414.33	-12678.7	-72.3993	15.8903	3362.33	-41.466
1021200	-9443.75	-12694	-76.6289	15.8903	3353.03	-42.0317
1021300	-9452.2	-12712.3	-67.2112	15.8903	3353.33	-41.9099
1021400	-9453.21	-12697.2	-72.2218	15.8903	3342.46	-42.1358
1021500	-9460.64	-12720	-81.6203	15.8903	3365.88	-40.8408
1021600	-9422.21	-12709.1	-70.6301	15.8903	3385.81	-44.2114
1021700	-9431.36	-12686.3	-86.0475	15.8903	3367.37	-42.2229
1021800	-9440.86	-12689.8	-66.1158	15.8903	3339.1	-39.9399
1021900	-9452.58	-12688.9	-59.9083	15.8903	3322.3	-41.9632
1022000	-9434.31	-12690.5	-61.4605	15.8903	3344.26	-42.4484
1022100	-9452.18	-12692.1	-69.5986	15.8903	3338.15	-44.5257
1022200	-9477.02	-12708.8	-70.2591	15.8903	3329.94	-43.8028
1022300	-9489.56	-12704.8	-74.7443	15.8903	3318.47	-44.323
1022400	-9568.22	-12767.6	-77.4259	15.8903	3306.57	-45.7039
1022500	-9497.41	-12756.3	-69.8069	15.8903	3359.36	-46.5168
1022600	-9425.75	-12705.1	-77.7304	15.8903	3387.29	-46.1321
1022700	-9472.91	-12745.3	-85.4817	15.8903	3386.21	-44.2274
1022800	-9522.38	-12736.4	-82.8605	15.8903	3324.82	-43.8609
1022900	-9474.87	-12714.8	-70.5569	15.8903	3337.64	-43.0349
1023000	-9484.5	-12722	-75.2965	15.8903	3340.3	-43.339
1023100	-9502.7	-12709.5	-78.2568	15.8903	3312.82	-43.646
1023200	-9519.93	-12744.4	-72.9326	15.8903	3324.22	-42.6997
1023300	-9467.08	-12701.5	-65.9028	15.8903	3326.1	-41.6828
1023400	-9411.63	-12687.4	-69.4326	15.8903	3371.92	-42.5861
1023500	-9409.24	-12738.6	-65.4084	15.8903	3422.16	-43.3241
1023600	-9426.57	-12709.2	-69.3536	15.8903	3377.55	-41.4807
1023700	-9413.15	-12696.8	-75.8569	15.8903	3381	-37.3838
1023800	-9379.39	-12703.4	-65.9545	15.8903	3412.23	-38.1368
1023900	-9388.1	-12694.6	-68.1196	15.8903	3396.93	-38.178
1024000	-9407.19	-12723.7	-73.3073	15.8903	3415.27	-41.3784
1024100	-9411.66	-12740.4	-62.9125	15.8903	3419.06	-43.2959
1024200	-9400.99	-12711.5	-65.8944	15.8903	3403.12	-42.5629
1024300	-9423.07	-12718.1	-79.3233	15.8903	3398.45	-39.9701
1024400	-9439.61	-12745.6	-75.8327	15.8903	3408.81	-42.9168
1024500	-9398.01	-12701	-78.6788	15.8903	3406.25	-40.4251
1024600	-9402.67	-12632.5	-74.4212	15.8903	3328.07	-39.7189
1024700	-9475.1	-12705.5	-71.0611	15.8903	3324.15	-38.5832
1024800	-9462.76	-12689.4	-74.2055	15.8903	3325.18	-40.2316
1024900	-9449.45	-12666.8	-65.6812	15.8903	3307.36	-40.1887
1025000	-9509.97	-12683	-75.2857	15.8903	3271.2	-38.7399
1025100	-9461.66	-12673.6	-65.5378	15.8903	3300.38	-38.8102
1025200	-9487.33	-12694.4	-66.0532	15.8903	3294.19	-36.9668
1025300	-9436.24	-12667.1	-69.6451	15.8903	3320.99	-36.3899
1025400	-9401.1	-12652.9	-73.6681	15.8903	3349.05	-39.4233
1025500	-9455.07	-12670.8	-74.4385	15.8903	3311.9	-37.6249
1025600	-9445.68	-12694.1	-66.0491	15.8903	3339.13	-40.5678
1025700	-9430.91	-12697.1	-71.1786	15.8903	3363.53	-42.0256
1025800	-9397.26	-12671.5	-65.4659	15.8903	3364.11	-40.2945
1025900	-9430.54	-12701.8	-65.9266	15.8903	3364.4	-43.1008
1026000	-9417.66	-12682	-74.6895	15.8903	3366.22	-43.1172
1026100	-9449.16	-12684.2	-73.731	15.8903	3335.04	-42.1691
1026200	-9440.81	-12680.7	-76.1824	15.8903	3341.23	-41.0921
1026300	-9493.92	-12722.1	-83.0116	15.8903	3336.48	-41.1284
1026400	-9378.71	-12644.6	-67.734	15.8903	3358.57	-40.7894
1026500	-9443.89	-12662.9	-70.2373	15.8903	3314.83	-41.4537
1026600	-9500.33	-12697.5	-76.582	15.8903	3298.59	-40.6996
1026700	-9494.78	-12695.8	-79.3521	15.8903	3303.26	-38.8217
1026800	-9491.06	-12698.9	-65.1179	15.8903	3296.93	-39.8644
1026900	-9466.75	-12665.4	-70.7645	15.8903	3294.25	-40.6884
1027000	-9473.79	-12683.1	-77.1052	15.8903	3309.62	-39.1404
1027100	-9473.13	-12677	-71.4683	15.8903	3299.26	-39.8414
1027200	-9539.67	-12718	-75.4967	15.8903	3276.22	-38.2553
1027300	-9500.49	-12703.4	-63.2747	15.8903	3288.82	-38.4961
1027400	-9541.9	-12741.7	-70.4661	15.8903	3294.7	-40.3541
1027500	-9564.72	-12739.6	-75.8303	15.8903	3275.59	-40.7794
1027600	-9553.43	-12695.1	-87.3975	15.8903	3251.65	-38.5091
1027700	-9500.93	-12679.8	-76.6493	15.8903	3277.49	-37.8297
1027800	-9477.37	-12680.3	-76.1044	15.8903	3301.93	-38.7477
1027900	-9457.26	-12666.4	-66.5409	15.8903	3300.41	-40.5845
1028000	-9492.85	-12674.7	-75.8069	15.8903	3279.06	-37.3139
1028100	-9529.45	-12715.9	-69.5982	15.8903	3280.31	-40.1788
1028200	-9547.55	-12725.4	-73.4407	15.8903	3274.8	-39.4121
1028300	-9510.78	-12683.5	-82.1064	15.8903	3277.11	-38.1355
1028400	-9567.85	-12716	-80.1414	15.8903	3248.99	-36.624
1028500	-9521.79	-12647.8	-68.445	15.8903	3213.68	-35.0837
1028600	-9485.89	-12649.1	-65.5624	15.8903	3251.73	-38.838
1028700	-9559.79	-12688	-78.3605	15.8903	3230.16	-39.4994
1028800	-9557.08	-12692.4	-77.6071	15.8903	3235.53	-38.4428
1028900	-9558.2	-12679.4	-76.1088	15.8903	3218.62	-37.2426
1029000	-9522.22	-12642.8	-65.0762	15.8903	3209.02	-39.2938
1029100	-9609.95	-12717.7	-80.1464	15.8903	3209.88	-37.8539
1029200	-9627.19	-12763	-66.0113	15.8903	3227.26	-41.371
1029300	-9622.14	-12711.5	-77.6886	15.8903	3189.46	-38.3097
1029400	-9639.92	-12743.2	-77.5793	15.8903	3203.73	-38.7924
1029500	-9599.55	-12695.7	-70.1463	15.8903	3190.21	-39.7644
1029600	-9571.22	-12708.8	-57.5327	15.8903	3220.42	-41.2294
1029700	-9549.17	-12674.6	-68.7967	15.8903	3220.22	-41.8307
1029800	-9610.86	-12713.7	-64.3287	15.8903	3190.41	-39.1174
1029900	-9619.67	-12756.1	-63.5468	15.8903	3224.61	-40.5191
1030000	-9567.25	-12725.5	-66.691	15.8903	3247.83	-38.7431
1030100	-9561.79	-12687.4	-82.0781	15.8903	3229.36	-37.6064
1030200	-9571.22	-12711.5	-76.7825	15.8903	3239.78	-38.5862
1030300	-9572.66	-12722.7	-74.1713	15.8903	3248.89	-40.6072
1030400	-9598.28	-12757.3	-85.1565	15.8903	3269.18	-40.8734
1030500	-9551.97	-12741.4	-72.6596	15.8903	3288.32	-42.1257
1030600	-9491.3	-12688.2	-72.4736	15.8903	3294.61	-41.1001
1030700	-9533.85	-12716.5	-82.4489	15.8903	3291.24	-42.0039
1030800	-9531	-12723.5	-74.5435	15.8903	3290.38	-39.2529
1030900	-9505.36	-12678.8	-67.3877	15.8903	3265.51	-40.5489
1031000	-9549.41	-12744.6	-77.1233	15.8903	3296.23	-39.7634
1031100	-9540.84	-12714.4	-83.3877	15.8903	3281.53	-40.4844
1031200	-9519.64	-12695.3	-88.2748	15.8903	3287.74	-39.7016
1031300	-9541.82	-12721.3	-73.9789	15.8903	3276.19	-38.6126
1031400	-9531.89	-12714.2	-85.1562	15.8903	3290.9	-39.3282
1031500	-9534.63	-12715.3	-83.7621	15.8903	3288.94	-40.3446
1031600	-9486.85	-12716	-70.7133	15.8903	3323.45	-39.5081
1031700	-9474.57	-12724.4	-67.7698	15.8903	3342	-40.2963
1031800	-9454.95	-12691.2	-76.8398	15.8903	3338.89	-41.6867
1031900	-9470.17	-12709.6	-75.5697	15.8903	3340.14	-40.9822
1032000	-9393.88	-12668.2	-74.7596	15.8903	3369.71	-36.4803
1032100	-9473.03	-12743.5	-79.1234	15.8903	3374.56	-40.87
1032200	-9489.09	-12765.2	-72.6585	15.8903	3372.88	-40.0457
1032300	-9466.37	-12752.6	-71.5686	15.8903	3383.2	-41.3381
1032400	-9462	-12712.1	-90.3011	15.8903	3365.05	-40.5726
1032500	-9496.47	-12743.4	-81.1539	15.8903	3351.65	-39.4314
1032600	-9443.76	-12707.2	-74.1442	15.8903	3360.89	-39.2352
1032700	-9432.25	-12742.8	-65.2539	15.8903	3400.66	-40.7528
1032800	-9417.87	-12727.5	-69.5406	15.8903	3405.65	-42.3521
1032900	-9407.61	-12692.7	-77.5204	15.8903	3388.56	-41.796
1033000	-9450.31	-12721.9	-78.2962	15.8903	3377.29	-43.3081
1033100	-9442.57	-12723.3	-63.4778	15.8903	3370.71	-42.3849
1033200	-9480.31	-12695.9	-81.4363	15.8903	3320.1	-38.9383
1033300	-9436.93	-12656.6	-74.5	15.8903	3317.81	-39.5396
1033400	-9533.57	-12692	-80.5212	15.8903	3262.37	-39.3122
1033500	-9532.11	-12702	-77.5675	15.8903	3271.88	-40.269
1033600	-9531.28	-12710.6	-71.3795	15.8903	3274.67	-39.8817
1033700	-9531.72	-12696.8	-73.6109	15.8903	3261.64	-38.8525
1033800	-9511.88	-12709.8	-75.9211	15.8903	3297.78	-39.8564
1033900	-9523.46	-12665.3	-74.9064	15.8903	3241.63	-40.7764
1034000	-9532.55	-12707.8	-82.7287	15.8903	3283.94	-41.8668
1034100	-9538.7	-12689.1	-64.9503	15.8903	3239.73	-40.2734
1034200	-9563.82	-12718.8	-73.5977	15.8903	3254.86	-42.2065
1034300	-9569.7	-12700.1	-75.1725	15.8903	3230.97	-41.2695
1034400	-9572.23	-12722.1	-70.5548	15.8903	3244.43	-39.924
1034500	-9557.37	-12694	-85.4634	15.8903	3246.13	-39.9292
1034600	-9625.65	-12779.3	-71.1128	15.8903	3250.15	-41.3099
1034700	-9594.19	-12723.5	-81.8973	15.8903	3237.32	-42.046
1034800	-9591.74	-12702.2	-67.2759	15.8903	3203.81	-42.0055
1034900	-9637.27	-12748.9	-57.2605	15.8903	3194.18	-41.1765
1035000	-9590.33	-12721.4	-68.7024	15.8903	3225.39	-41.5173
1035100	-9600.18	-12738.7	-75.1409	15.8903	3239.79	-41.9766
1035200	-9523.79	-12711.2	-59.4309	15.8903	3272.25	-41.2617
1035300	-9531.19	-12693.3	-64.6693	15.8903	3250.65	-39.7654
1035400	-9546.67	-12703.1	-63.7249	15.8903	3245.17	-40.91
1035500	-9569.37	-12723.1	-80.4291	15.8903	3259.56	-41.3187
1035600	-9517.84	-12678.3	-71.3752	15.8903	3257	-41.0482
1035700	-9517.65	-12715.3	-67.531	15.8903	3289.12	-39.7942
1035800	-9575.43	-12740.4	-60.6691	15.8903	3248.17	-38.3857
1035900	-9555.57	-12711.3	-68.2295	15.8903	3247.49	-39.3895
1036000	-9541.64	-12734.7	-75.2197	15.8903	3293.15	-40.7626
1036100	-9536.34	-12697.9	-70.3708	15.8903	3256.4	-40.3348
1036200	-9582.39	-12743.3	-80.1556	15.8903	3265.45	-40.2963
1036300	-9569.69	-12745.3	-64.5955	15.8903	3264.82	-40.513
1036400	-9538.6	-12697	-74.6878	15.8903	3259.08	-41.9145
1036500	-9552.44	-12668.8	-84.1591	15.8903	3222.94	-38.2701
1036600	-9579.44	-12703	-77.3142	15.8903	3222.99	-37.9891
1036700	-9570.54	-12723.8	-67.6161	15.8903	3244.55	-39.5544
1036800	-9585.92	-12720.7	-70.9668	15.8903	3228.75	-38.8638
1036900	-9568.34	-12706.3	-67.2942	15.8903	3228.91	-39.5055
