iter	Likelihood	Pr(X|S;M,F,p)	Pr(M|m)	f(m|psi)	f(p|theta,ptild)	f(theta)
1021300	-9781.33	-12741.5	-65.9285	15.8903	3048.69	-38.4622
1021400	-9752.61	-12694.7	-73.743	15.8903	3036.86	-36.9044
1021500	-9770.02	-12695.4	-73.2235	15.8903	3020.51	-37.8068
1021600	-9770.1	-12674.6	-67.912	15.8903	2992.97	-36.4834
1021700	-9720.01	-12675.3	-61.0024	15.8903	3039.24	-38.8626
1021800	-9684.53	-12666.9	-75.749	15.8903	3081.32	-39.1295
1021900	-9775.36	-12733.1	-67.8589	15.8903	3048.07	-38.3727
1022000	-9731.81	-12754.7	-72.2892	15.8903	3118.42	-39.1766
1022100	-9707.37	-12715.4	-70.124	15.8903	3100.6	-38.2983
1022200	-9697.77	-12681.5	-72.1795	15.8903	3076.99	-36.9923
1022300	-9757.54	-12737.6	-86.5389	15.8903	3086.23	-35.5755
1022400	-9736	-12743.2	-61.1372	15.8903	3090.2	-37.8004
1022500	-9730.12	-12719.5	-77.0491	15.8903	3087.8	-37.2896
1022600	-9648.6	-12665.9	-80.1412	15.8903	3118.26	-36.7233
1022700	-9718.58	-12735.2	-73.5507	15.8903	3112.66	-38.407
1022800	-9753.51	-12739.5	-78.5244	15.8903	3086.52	-37.8817
1022900	-9685.86	-12703.4	-65.694	15.8903	3103.48	-36.0948
1023000	-9658.46	-12710	-67.4814	15.8903	3141.98	-38.8499
1023100	-9737.13	-12764.3	-71.6918	15.8903	3121.29	-38.3096
1023200	-9675.06	-12734.8	-63.2769	15.8903	3144.61	-37.4751
1023300	-9708.55	-12777.1	-60.5579	15.8903	3150.12	-36.8577
1023400	-9695.32	-12749.7	-87.1758	15.8903	3164.81	-39.1645
1023500	-9659.26	-12746.7	-77.4729	15.8903	3188.09	-39.083
1023600	-9716.49	-12783.5	-72.2601	15.8903	3162.76	-39.386
1023700	-9723.59	-12804.1	-76.8604	15.8903	3182.71	-41.2262
1023800	-9679.99	-12789.7	-67.9832	15.8903	3204.44	-42.6721
1023900	-9748.12	-12812.3	-84.4443	15.8903	3172.84	-40.1375
1024000	-9724.41	-12781.1	-76.2598	15.8903	3157.31	-40.2207
1024100	-9709.88	-12742.7	-82.1102	15.8903	3138.7	-39.705
1024200	-9762.83	-12782.4	-78.595	15.8903	3120.28	-37.991
1024300	-9685.72	-12718.6	-74.3039	15.8903	3131.33	-40.0669
1024400	-9737.19	-12728.2	-73.2595	15.8903	3088.24	-39.8619
1024500	-9748.29	-12734.7	-80.7175	15.8903	3090.44	-39.2131
1024600	-9761.59	-12757.6	-75.8869	15.8903	3095.19	-39.2115
1024700	-9798.74	-12745.1	-68.0075	15.8903	3038.96	-40.4746
1024800	-9780.51	-12778.2	-72.2269	15.8903	3094.32	-40.2456
1024900	-9742.89	-12746.5	-59.8318	15.8903	3085.6	-38.0561
1025000	-9745.35	-12739.7	-80.607	15.8903	3099.49	-40.4027
1025100	-9713.21	-12741	-74.0837	15.8903	3123.83	-37.8514
1025200	-9692.64	-12702.2	-69.6797	15.8903	3101.46	-38.0719
1025300	-9749.49	-12760.1	-78.8988	15.8903	3110.35	-36.7121
1025400	-9642.42	-12709.1	-67.5187	15.8903	3156.48	-38.1346
1025500	-9686.94	-12699.1	-78.7463	15.8903	3113.72	-38.6661
1025600	-9713.86	-12716.6	-78.7437	15.8903	3103.22	-37.6267
1025700	-9664.05	-12688.9	-72.1008	15.8903	3118.99	-37.9499
1025800	-9738.81	-12766.3	-78.4369	15.8903	3128.13	-38.095
1025900	-9699.27	-12703.4	-79.6682	15.8903	3105.73	-37.7967
1026000	-9711.71	-12741.4	-72.066	15.8903	3123.06	-37.1955
1026100	-9646.4	-12716.7	-74.3087	15.8903	3164.99	-36.2646
1026200	-9670.57	-12695.3	-68.0026	15.8903	3114.1	-37.2945
1026300	-9677.18	-12726.4	-63.1574	15.8903	3135.75	-39.2341
1026400	-9665.06	-12701.9	-65.3208	15.8903	3122.36	-36.1119
1026500	-9690.84	-12724.6	-68.9411	15.8903	3124.14	-37.3252
1026600	-9686.3	-12729.9	-69.8344	15.8903	3134.35	-36.8283
1026700	-9678.87	-12703	-77.128	15.8903	3122.93	-37.5407
1026800	-9710.63	-12738.6	-84.0265	15.8903	3133.43	-37.3504
1026900	-9645.8	-12700.3	-72.2455	15.8903	3148.5	-37.6717
1027000	-9763.59	-12721	-85.6087	15.8903	3062.47	-35.3511
1027100	-9733.08	-12733.4	-75.563	15.8903	3096.01	-35.9773
1027200	-9666.6	-12696.6	-66.2112	15.8903	3119.23	-38.9122
1027300	-9680.74	-12701.4	-79.1662	15.8903	3123.7	-39.7795
1027400	-9624.94	-12657.7	-76.4689	15.8903	3130.39	-37.007
1027500	-9666.22	-12727.8	-87.3376	15.8903	3171.47	-38.4418
1027600	-9694.95	-12729.2	-83.0381	15.8903	3137.82	-36.3675
1027700	-9657.74	-12715.2	-76.4834	15.8903	3159.58	-41.5103
1027800	-9611.78	-12670.7	-71.5912	15.8903	3153.94	-39.3489
1027900	-9671.59	-12741.6	-74.3931	15.8903	3168.8	-40.2812
1028000	-9693.6	-12724	-75.3854	15.8903	3129.28	-39.3765
1028100	-9700.83	-12739.9	-70.3935	15.8903	3133.43	-39.8583
1028200	-9745.73	-12792.4	-63.9207	15.8903	3135.32	-40.6513
1028300	-9723.64	-12768.5	-71.6059	15.8903	3140.05	-39.4958
1028400	-9675.89	-12738.6	-61.8179	15.8903	3149.42	-40.7306
1028500	-9658.65	-12723.1	-66.4545	15.8903	3154.22	-39.1767
1028600	-9742.1	-12778.2	-72.3708	15.8903	3130.89	-38.2805
1028700	-9660.91	-12726.4	-80.4082	15.8903	3166.61	-36.6243
1028800	-9677.28	-12725	-81.4273	15.8903	3149.54	-36.2701
1028900	-9786.32	-12766	-78.3668	15.8903	3077.62	-35.423
1029000	-9747.14	-12735.2	-78.0497	15.8903	3085.65	-35.4724
1029100	-9734.7	-12699	-78.8842	15.8903	3064.48	-37.1736
1029200	-9691.34	-12678	-78.3558	15.8903	3087.35	-38.2577
1029300	-9714.07	-12703.5	-87.9224	15.8903	3098.87	-37.3789
1029400	-9653.18	-12685.4	-65.408	15.8903	3120.64	-38.9317
1029500	-9634.28	-12667.3	-66.2346	15.8903	3122.23	-38.8973
1029600	-9683.37	-12718.4	-73.5824	15.8903	3131.42	-38.7071
1029700	-9728.82	-12742.1	-79.4708	15.8903	3114.91	-38.0786
1029800	-9691.56	-12707.7	-65.1777	15.8903	3104.29	-38.8913
1029900	-9746.91	-12739.7	-65.2985	15.8903	3082.91	-40.6721
1030000	-9657.62	-12712.6	-55.9503	15.8903	3133.99	-38.9746
1030100	-9710.07	-12748.4	-63.7746	15.8903	3125.68	-39.5178
1030200	-9650.64	-12699.2	-60.7513	15.8903	3133.87	-40.4485
1030300	-9637.19	-12693	-69.5956	15.8903	3148.79	-39.2717
1030400	-9652.82	-12698	-69.3074	15.8903	3137.64	-39.087
1030500	-9626.93	-12704.7	-68.1311	15.8903	3168.55	-38.541
1030600	-9631.69	-12703.8	-67.3921	15.8903	3162.85	-39.2749
1030700	-9658.32	-12738.7	-68.0301	15.8903	3171.43	-38.9268
1030800	-9640.59	-12700.9	-62.74	15.8903	3145.96	-38.8464
1030900	-9639.96	-12727.5	-62.5322	15.8903	3175.6	-41.4534
1031000	-9703.57	-12755.5	-75.5969	15.8903	3153.38	-41.7929
1031100	-9630.15	-12682.9	-77.5671	15.8903	3156.29	-41.9068
1031200	-9626.86	-12687.4	-69.2158	15.8903	3153.19	-39.3003
1031300	-9656.95	-12752.7	-73.3816	15.8903	3195.16	-41.898
1031400	-9606.07	-12704.1	-82.0196	15.8903	3205.1	-40.9831
1031500	-9612.66	-12735.2	-67.8709	15.8903	3216.34	-41.7807
1031600	-9634.18	-12731.3	-70.9887	15.8903	3194.11	-41.8871
1031700	-9663.58	-12760.6	-74.8497	15.8903	3198.26	-42.3047
1031800	-9602.85	-12707.7	-74.2884	15.8903	3205.67	-42.3966
1031900	-9679.96	-12765.8	-80.1751	15.8903	3191.97	-41.843
1032000	-9685.7	-12771.6	-73.8762	15.8903	3186.07	-42.1702
1032100	-9685.36	-12764.5	-66.7298	15.8903	3171.28	-41.2743
1032200	-9678.24	-12768	-79.1863	15.8903	3192.28	-39.1906
1032300	-9667.93	-12733.3	-74.8572	15.8903	3163.7	-39.3419
1032400	-9613.11	-12673.1	-73.9225	15.8903	3157.15	-39.1016
1032500	-9655.16	-12744.6	-75.8772	15.8903	3188.1	-38.6597
1032600	-9636	-12678.4	-85.7369	15.8903	3150.95	-38.7014
1032700	-9626.98	-12695.4	-76.9281	15.8903	3168.95	-39.513
1032800	-9671.9	-12696	-77.5655	15.8903	3124.87	-39.0876
1032900	-9680.25	-12709.1	-95.3685	15.8903	3149.73	-41.4057
1033000	-9670.64	-12719.2	-70.433	15.8903	3143.63	-40.4707
1033100	-9710.23	-12757.6	-65.6571	15.8903	3137.77	-40.622
1033200	-9697.89	-12741.4	-69.5384	15.8903	3138.04	-40.8732
1033300	-9720.77	-12739.8	-76.7321	15.8903	3120.34	-40.4389
1033400	-9728.29	-12733.2	-77.0339	15.8903	3106.58	-40.5294
1033500	-9702.36	-12747.5	-78.9315	15.8903	3149.5	-41.2967
1033600	-9682.37	-12744.6	-74.0213	15.8903	3162.12	-41.8045
1033700	-9632.61	-12670.8	-74.8436	15.8903	3136.61	-39.4271
1033800	-9650.42	-12711	-81.0951	15.8903	3164.4	-38.5922
1033900	-9600.06	-12697	-64.654	15.8903	3185.72	-40.0322
1034000	-9587.14	-12689	-74.5954	15.8903	3202.09	-41.5
1034100	-9547.14	-12639	-72.3916	15.8903	3190.21	-41.8277
1034200	-9572.64	-12659.3	-76.701	15.8903	3188.22	-40.7819
1034300	-9621.45	-12672.8	-77.3178	15.8903	3150.23	-37.4127
1034400	-9657.76	-12707.6	-75.3466	15.8903	3149.18	-39.8497
1034500	-9638.25	-12667.8	-79.5936	15.8903	3132.92	-39.689
1034600	-9721.38	-12715.9	-82.0555	15.8903	3099.33	-38.6649
1034700	-9644.56	-12701.3	-76.3067	15.8903	3157.78	-40.6015
1034800	-9608.45	-12706.4	-77.1649	15.8903	3202.82	-43.6452
1034900	-9643.56	-12713.6	-81.4551	15.8903	3177.06	-41.4599
1035000	-9659.59	-12732.7	-83.0478	15.8903	3181.22	-40.9801
1035100	-9605.63	-12722.8	-79.8498	15.8903	3222.84	-41.7551
1035200	-9617.12	-12730.8	-83.3835	15.8903	3224.35	-43.1621
1035300	-9561.49	-12704.9	-71.6299	15.8903	3242.92	-43.7842
1035400	-9556.71	-12714.8	-81.7918	15.8903	3267.22	-43.2209
1035500	-9626.23	-12748.1	-70.092	15.8903	3217.77	-41.7192
1035600	-9610.57	-12713.6	-78.9647	15.8903	3206.26	-40.2022
1035700	-9652.36	-12726.5	-84.0593	15.8903	3182.3	-39.9819
1035800	-9654.3	-12733.5	-74.3755	15.8903	3177.13	-39.3992
1035900	-9661.28	-12731.5	-75.5325	15.8903	3168.1	-38.2549
1036000	-9636.41	-12701	-74.735	15.8903	3162.8	-39.3439
1036100	-9692.31	-12717.7	-78.656	15.8903	3126.24	-38.0976
1036200	-9716.44	-12745.6	-70.1233	15.8903	3121.17	-37.7983
1036300	-9669.42	-12736.9	-67.7375	15.8903	3159.98	-40.662
1036400	-9660.74	-12729.7	-75.65	15.8903	3172.59	-43.8936
1036500	-9637.97	-12715.7	-69.2999	15.8903	3174.09	-42.9876
1036600	-9677.32	-12735.9	-77.7227	15.8903	3162.74	-42.3061
1036700	-9631.74	-12718.6	-76.8504	15.8903	3192.34	-44.5294
1036800	-9637.48	-12741.4	-70.0529	15.8903	3201.77	-43.6458
1036900	-9679.57	-12741.6	-83.3462	15.8903	3170.42	-40.9415
1037000	-9673.88	-12774.5	-74.4919	15.8903	3201.96	-42.7061
