iter	Likelihood	Pr(X|S;M,F,p)	Pr(M|m)	f(m|psi)	f(p|theta,ptild)	f(theta)
1083500	-9767.89	-12754.8	-80.2674	15.8903	3095.09	-43.785
1083600	-9748.21	-12734	-67.8217	15.8903	3082.39	-44.6326
1083700	-9780.61	-12748.3	-85.8111	15.8903	3080.08	-42.4557
1083800	-9790.48	-12755.1	-68.5772	15.8903	3058.93	-41.5816
1083900	-9745.5	-12696.2	-76.6137	15.8903	3051.04	-39.5702
1084000	-9800.9	-12738.3	-76.2813	15.8903	3037.47	-39.6982
1084100	-9772.83	-12721.4	-77.5547	15.8903	3053.1	-42.8922
1084200	-9810.02	-12743.7	-74.6571	15.8903	3034.63	-42.1847
1084300	-9795.45	-12751.6	-64.983	15.8903	3047.99	-42.7417
1084400	-9784.78	-12753.2	-85.8451	15.8903	3080.53	-42.1066
1084500	-9756.27	-12756.3	-69.8661	15.8903	3097.26	-43.2189
1084600	-9768.99	-12779.6	-74.6131	15.8903	3114.74	-45.424
1084700	-9784.05	-12760.8	-84.893	15.8903	3089.13	-43.4128
1084800	-9758.26	-12779	-67.2673	15.8903	3117.94	-45.8196
1084900	-9742.04	-12754	-65.3655	15.8903	3104.18	-42.736
1085000	-9776.3	-12766.9	-68.2241	15.8903	3088.32	-45.4263
1085100	-9726.61	-12758.1	-82.1092	15.8903	3143.46	-45.7034
1085200	-9716.83	-12738.4	-64.2788	15.8903	3114.84	-44.8949
1085300	-9729.7	-12749.4	-72.7773	15.8903	3122.31	-45.7733
1085400	-9754.31	-12750.6	-76.4845	15.8903	3101.06	-44.1842
1085500	-9804.49	-12768.5	-88.9066	15.8903	3080.14	-43.0831
1085600	-9769.49	-12752.1	-73.4713	15.8903	3084.38	-44.1864
1085700	-9740.68	-12751.1	-88.5584	15.8903	3127.45	-44.3962
1085800	-9731.78	-12725.5	-82.8932	15.8903	3105.93	-45.2003
1085900	-9743.36	-12739.8	-71.9347	15.8903	3096.14	-43.6634
1086000	-9749.5	-12749.5	-69.663	15.8903	3097.08	-43.3538
1086100	-9773.5	-12762.9	-72.2286	15.8903	3090.61	-44.8481
1086200	-9768.28	-12800.9	-74.3279	15.8903	3140.32	-49.2728
1086300	-9776.96	-12809.5	-76.1313	15.8903	3140.23	-47.4377
1086400	-9787.62	-12811.4	-72.3089	15.8903	3126.59	-46.4011
1086500	-9733.07	-12784.4	-70.8881	15.8903	3151.55	-45.2493
1086600	-9777.59	-12817.1	-64.4318	15.8903	3134.13	-46.1203
1086700	-9728.75	-12789	-64.6765	15.8903	3153.75	-44.6905
1086800	-9686.03	-12740.9	-65.9017	15.8903	3147.83	-42.9862
1086900	-9696.02	-12740.4	-69.4691	15.8903	3142.42	-44.4351
1087000	-9713.5	-12757	-79.1596	15.8903	3150.71	-43.9163
1087100	-9744.86	-12750.9	-73.77	15.8903	3105.39	-41.5172
1087200	-9804.74	-12764.6	-82.1493	15.8903	3071.27	-45.1253
1087300	-9785.84	-12730.6	-68.2808	15.8903	3039.63	-42.4646
1087400	-9769.41	-12743.8	-83.9673	15.8903	3085.06	-42.5879
1087500	-9766.27	-12718	-82.7331	15.8903	3060.57	-41.9765
1087600	-9782.28	-12762	-74.33	15.8903	3080.5	-42.3533
1087700	-9693.15	-12719.2	-69.3304	15.8903	3123.64	-44.182
1087800	-9695.53	-12721.9	-63.6921	15.8903	3116.9	-42.7272
1087900	-9671.31	-12718.9	-82.9606	15.8903	3157.47	-42.7686
1088000	-9692.53	-12746.7	-80.2769	15.8903	3161.33	-42.7394
1088100	-9675.7	-12703.9	-68.4878	15.8903	3122.31	-41.5275
1088200	-9729.45	-12739.9	-74.6179	15.8903	3110.3	-41.1509
1088300	-9697.95	-12725.9	-74.5586	15.8903	3128.12	-41.521
1088400	-9706.26	-12732	-73.2022	15.8903	3125.81	-42.7373
1088500	-9692.45	-12726.2	-70.7445	15.8903	3128.91	-40.3396
1088600	-9701.44	-12710.4	-76.4777	15.8903	3110.19	-40.6758
1088700	-9697.58	-12707.4	-72.516	15.8903	3106.59	-40.1315
1088800	-9713.86	-12713.5	-70.411	15.8903	3092.43	-38.3121
1088900	-9714.05	-12705.7	-76.6535	15.8903	3091.87	-39.4457
1089000	-9755.08	-12727.4	-82.0401	15.8903	3076.45	-37.9781
1089100	-9754.34	-12712.4	-76.1563	15.8903	3058	-39.6317
1089200	-9755.42	-12737.6	-69.4314	15.8903	3076.16	-40.404
1089300	-9797.15	-12818.3	-71.3394	15.8903	3117.75	-41.0982
1089400	-9775.52	-12730	-79.1711	15.8903	3059.58	-41.7926
1089500	-9791.58	-12733.6	-77.7843	15.8903	3043.13	-39.2256
1089600	-9783.82	-12726	-74.5259	15.8903	3041.38	-40.6078
1089700	-9776.47	-12731.5	-73.7768	15.8903	3053.24	-40.3519
1089800	-9818.19	-12761	-66.2285	15.8903	3033.64	-40.4902
1089900	-9804.23	-12782.4	-59.1205	15.8903	3063.08	-41.7079
1090000	-9799.86	-12764	-68.7644	15.8903	3060.78	-43.779
1090100	-9761.15	-12723.3	-74.8024	15.8903	3063.48	-42.4326
1090200	-9847.24	-12775.2	-85.7937	15.8903	3039.74	-41.8612
1090300	-9793.69	-12759.9	-83.3725	15.8903	3076.53	-42.7992
1090400	-9705.16	-12712.4	-74.9989	15.8903	3106.43	-40.047
1090500	-9764.85	-12721.3	-76.4085	15.8903	3057.57	-40.5951
1090600	-9791.9	-12714.1	-68.6665	15.8903	3015.14	-40.1842
1090700	-9795.53	-12736.3	-63.3421	15.8903	3028.89	-40.643
1090800	-9800.32	-12713.5	-88.8013	15.8903	3026.01	-39.9077
1090900	-9733.99	-12711.6	-53.958	15.8903	3057.92	-42.1903
1091000	-9738.51	-12708.1	-68.8206	15.8903	3063.42	-40.8846
1091100	-9786.56	-12724.5	-63.1397	15.8903	3025.98	-40.8367
1091200	-9798.48	-12755.3	-69.7569	15.8903	3050.29	-39.558
1091300	-9770.58	-12741.9	-80.4804	15.8903	3076.25	-40.3255
1091400	-9770.75	-12728.9	-71.5393	15.8903	3053.03	-39.2107
1091500	-9759.4	-12729	-71.8193	15.8903	3066.09	-40.6017
1091600	-9734.8	-12690.8	-74.521	15.8903	3054.99	-40.3764
1091700	-9774.72	-12717.5	-73.5954	15.8903	3040.38	-39.9136
1091800	-9793.36	-12730.8	-65.2121	15.8903	3026.91	-40.152
1091900	-9780.04	-12700.6	-81.1206	15.8903	3027.95	-42.198
1092000	-9754.84	-12700.1	-68.4791	15.8903	3037.08	-39.2592
1092100	-9782.24	-12727.3	-71.5546	15.8903	3038.97	-38.2825
1092200	-9752.25	-12716.2	-82.6179	15.8903	3068.69	-38.0272
1092300	-9758.58	-12749.2	-80.5071	15.8903	3095.85	-40.6111
1092400	-9725.57	-12730.2	-79.8378	15.8903	3110.89	-42.2844
1092500	-9769.96	-12761.4	-71.3965	15.8903	3090.74	-43.7854
1092600	-9792.9	-12746.1	-81.137	15.8903	3059.86	-41.4445
1092700	-9792.97	-12752.1	-74.9267	15.8903	3060.56	-42.4221
1092800	-9845.51	-12790.9	-81.5134	15.8903	3054.79	-43.8014
1092900	-9765.02	-12765.2	-73.5789	15.8903	3101.26	-43.3731
1093000	-9805.8	-12798.4	-65.5729	15.8903	3084.54	-42.2523
1093100	-9842.74	-12819.4	-81.989	15.8903	3084.91	-42.1889
1093200	-9737.14	-12741.4	-82.3896	15.8903	3117.11	-46.3688
1093300	-9801.74	-12788	-69.7017	15.8903	3084.94	-44.8703
1093400	-9823.22	-12765.6	-77.702	15.8903	3048.81	-44.6188
1093500	-9782.83	-12775.3	-67.5098	15.8903	3088.23	-44.1572
1093600	-9781.88	-12749.3	-73.717	15.8903	3067.97	-42.7682
1093700	-9750.45	-12738.3	-83.5973	15.8903	3098.2	-42.6904
1093800	-9729.28	-12730.9	-70.3374	15.8903	3098.95	-42.8691
1093900	-9720.71	-12735.6	-59.6463	15.8903	3099.63	-41.0315
1094000	-9754.53	-12790.9	-57.006	15.8903	3118.71	-41.2463
1094100	-9716.32	-12715.1	-62.7858	15.8903	3086.67	-40.9621
1094200	-9706.43	-12708.1	-70.7613	15.8903	3096.23	-39.6558
1094300	-9717.86	-12705.6	-67.554	15.8903	3079.88	-40.4358
1094400	-9769.32	-12724.8	-76.5581	15.8903	3056.88	-40.728
1094500	-9734.08	-12704.7	-62.2477	15.8903	3056.44	-39.4516
1094600	-9748.33	-12673.6	-71.3319	15.8903	3017.56	-36.8756
1094700	-9781.2	-12684.4	-81.0744	15.8903	3007.34	-38.931
1094800	-9694.51	-12650.8	-77.0127	15.8903	3056.29	-38.9044
1094900	-9749.95	-12713.7	-73.4536	15.8903	3058.95	-37.6443
1095000	-9706.18	-12674.2	-82.5947	15.8903	3073.73	-39.0117
1095100	-9742.26	-12725.2	-72.9558	15.8903	3078.46	-38.4421
1095200	-9723.22	-12733.5	-65.9488	15.8903	3100.42	-40.0698
1095300	-9729.33	-12760.6	-76.1326	15.8903	3134.72	-43.2335
1095400	-9691.67	-12746.8	-72.4313	15.8903	3155.54	-43.8719
1095500	-9684.79	-12736.4	-79.1827	15.8903	3160.08	-45.2247
1095600	-9683.5	-12718.4	-69.3	15.8903	3133.2	-44.8943
1095700	-9697.37	-12750.4	-70.3794	15.8903	3152.6	-45.074
1095800	-9668.96	-12727.1	-79.1805	15.8903	3167.5	-46.0644
1095900	-9691.96	-12766.9	-70.7854	15.8903	3174.1	-44.2718
1096000	-9705.4	-12774.4	-67.5164	15.8903	3167.62	-46.9469
1096100	-9696.79	-12755.1	-74.1055	15.8903	3162.79	-46.3047
1096200	-9662.94	-12714.8	-80.723	15.8903	3159.78	-43.1329
1096300	-9667	-12731.9	-66.9858	15.8903	3158.73	-42.7809
1096400	-9712.77	-12765.7	-80.2063	15.8903	3162.24	-44.9684
1096500	-9675.59	-12705.8	-81.6487	15.8903	3140	-44.0705
1096600	-9692.5	-12707.1	-68.9967	15.8903	3109.62	-41.881
1096700	-9775.22	-12723.8	-90.2505	15.8903	3066.95	-43.9849
1096800	-9692.65	-12726.5	-76.7243	15.8903	3138.39	-43.7042
1096900	-9758.03	-12731.8	-100.418	15.8903	3098.8	-40.5287
1097000	-9689.01	-12667.8	-82.158	15.8903	3085.62	-40.5225
1097100	-9714.11	-12699.2	-84.3561	15.8903	3092.66	-39.0527
1097200	-9708.22	-12731.4	-67.4434	15.8903	3115.14	-40.3789
1097300	-9729.44	-12723.7	-73.7565	15.8903	3091.18	-39.0141
1097400	-9700.08	-12664.4	-80.5538	15.8903	3070.99	-42.024
1097500	-9691	-12683	-66.1523	15.8903	3082.35	-40.1263
1097600	-9713.97	-12693.9	-73.6478	15.8903	3076.08	-38.4198
1097700	-9688.12	-12667.4	-71.3259	15.8903	3072.19	-37.504
1097800	-9708.82	-12668.1	-79.4246	15.8903	3060.77	-37.9094
1097900	-9678.71	-12655	-70.7665	15.8903	3072.37	-41.1969
1098000	-9724.32	-12708	-60.2252	15.8903	3067.98	-39.9946
1098100	-9726.34	-12704.7	-62.9675	15.8903	3065.64	-40.1717
1098200	-9780.67	-12718	-73.1183	15.8903	3034.05	-39.4601
1098300	-9709.19	-12685.7	-68.0265	15.8903	3070.21	-41.569
1098400	-9785.22	-12711.5	-60.9761	15.8903	3011.52	-40.1449
1098500	-9682.15	-12660.2	-73.7964	15.8903	3076.46	-40.4718
1098600	-9713.43	-12686	-70.6186	15.8903	3068.08	-40.7838
1098700	-9708.34	-12692.4	-69.9705	15.8903	3079.5	-41.3186
1098800	-9684.61	-12700	-76.5241	15.8903	3118.92	-42.8905
1098900	-9651.5	-12664.6	-71.779	15.8903	3108.37	-39.3707
1099000	-9707.92	-12678.7	-69.3578	15.8903	3063.73	-39.5142
1099100	-9735.54	-12711	-73.4929	15.8903	3073.25	-40.1554
1099200	-9729.08	-12716.3	-64.0907	15.8903	3075.22	-39.8191
1099300	-9636.67	-12664	-65.1622	15.8903	3116.82	-40.2562
1099400	-9667.56	-12693.9	-64.91	15.8903	3115.71	-40.3192
1099500	-9708.32	-12708.9	-84.1557	15.8903	3111.31	-42.4327
1099600	-9697.09	-12713.8	-88.4359	15.8903	3131.73	-42.4908
1099700	-9735.25	-12740	-75.4687	15.8903	3106.94	-42.6394
1099800	-9699	-12717.7	-63.2955	15.8903	3106.5	-40.395
1099900	-9684.08	-12681.1	-62.1659	15.8903	3084.18	-40.9096
1100000	-9701.84	-12677.9	-75.2343	15.8903	3074.94	-39.5244
1100100	-9714.98	-12709.5	-73.0247	15.8903	3091.52	-39.8941
1100200	-9684.2	-12674.6	-79.288	15.8903	3095.6	-41.7791
1100300	-9762.43	-12696.6	-72.4496	15.8903	3030.63	-39.8644
1100400	-9766.37	-12702.7	-76.8936	15.8903	3036.02	-38.7365
1100500	-9831.41	-12743.2	-71.2897	15.8903	3006.02	-38.7942
1100600	-9819.46	-12729.5	-76.5252	15.8903	3010.92	-40.2564
1100700	-9765.15	-12718.1	-75.146	15.8903	3051.68	-39.4537
1100800	-9760.3	-12697.1	-73.3867	15.8903	3033.67	-39.396
1100900	-9746.56	-12722.4	-88.7933	15.8903	3091.66	-42.9274
1101000	-9750.18	-12749.6	-66.9468	15.8903	3094.66	-44.2014
1101100	-9729.42	-12722.2	-73.1485	15.8903	3090.61	-40.6058
1101200	-9753.19	-12688.2	-78.3017	15.8903	3036.32	-38.9068
1101300	-9710.94	-12671.9	-64.6613	15.8903	3049.14	-39.362
1101400	-9709.06	-12671.1	-77.0526	15.8903	3060.01	-36.7862
1101500	-9752.59	-12725.9	-78.3624	15.8903	3072.06	-36.2974
1101600	-9754.08	-12703.4	-76.668	15.8903	3048.18	-38.068
1101700	-9774.21	-12697.7	-76.6456	15.8903	3021.28	-36.985
1101800	-9796.87	-12708.4	-82.1698	15.8903	3015.84	-37.9948
1101900	-9824.96	-12723.9	-75.4213	15.8903	2997.75	-39.2838
1102000	-9721.78	-12651.5	-75.7461	15.8903	3027.41	-37.8236
1102100	-9728.26	-12695	-71.3589	15.8903	3063.72	-41.4988
1102200	-9744.96	-12670.9	-76.268	15.8903	3028.48	-42.1582
1102300	-9754.38	-12695.6	-84.0372	15.8903	3051.03	-41.7008
1102400	-9810.27	-12732	-78.7939	15.8903	3024.21	-39.5347
1102500	-9816.15	-12748.2	-67.155	15.8903	3024.56	-41.293
1102600	-9789.7	-12713.4	-70.4952	15.8903	3020.71	-42.3781
1102700	-9831.17	-12747.6	-87.2595	15.8903	3033.58	-45.7805
1102800	-9856.25	-12749.6	-79.1505	15.8903	2997.38	-40.7396
1102900	-9841.52	-12717.2	-80.7633	15.8903	2982.98	-42.4424
1103000	-9851.84	-12746	-77.6265	15.8903	3001.54	-45.6272
1103100	-9837.99	-12750.7	-72.6703	15.8903	3013.54	-44.0511
1103200	-9871.22	-12763.7	-74.5124	15.8903	2992.85	-41.7597
1103300	-9846.01	-12739	-66.0405	15.8903	2984.92	-41.7768
1103400	-9859.39	-12774.4	-67.3993	15.8903	3010.75	-44.2162
1103500	-9830.19	-12710.2	-72.4744	15.8903	2975.38	-38.8058
1103600	-9828.47	-12726.1	-64.8812	15.8903	2988.43	-41.8255
1103700	-9846.87	-12730.3	-70.8638	15.8903	2981.12	-42.7123
1103800	-9871.73	-12776.8	-76.1908	15.8903	3008.11	-42.7671
1103900	-9886.82	-12761.1	-71.7056	15.8903	2971.27	-41.1739
1104000	-9798.3	-12731	-67.516	15.8903	3027.94	-43.6549
1104100	-9797.89	-12700.5	-75.5752	15.8903	3003.48	-41.1565
1104200	-9798.71	-12731.7	-61.9048	15.8903	3019.17	-40.1872
1104300	-9768.33	-12675.3	-66.7175	15.8903	2998.06	-40.2424
1104400	-9844.65	-12695.2	-86.9249	15.8903	2961.23	-39.6802
1104500	-9887.47	-12716.7	-84.9644	15.8903	2935.26	-37.0027
1104600	-9880.37	-12741.4	-75.3734	15.8903	2960.59	-40.0943
1104700	-9818.82	-12719.1	-74.7809	15.8903	2998.98	-39.8542
1104800	-9846.05	-12753.5	-67.907	15.8903	3001.06	-41.623
1104900	-9861.17	-12759	-71.7886	15.8903	2994.92	-41.1625
1105000	-9855.11	-12732.8	-88.0446	15.8903	2989.08	-39.2655
1105100	-9818.64	-12726.7	-70.9846	15.8903	3004.43	-41.2793
1105200	-9812.96	-12725.6	-71.0347	15.8903	3010.43	-42.6305
1105300	-9853.95	-12754.9	-74.9062	15.8903	3001.85	-41.8668
1105400	-9828.14	-12708.5	-76.427	15.8903	2980.66	-39.8
1105500	-9859.02	-12751.7	-73.721	15.8903	2990.9	-40.442
1105600	-9833.45	-12705	-67.8946	15.8903	2963.8	-40.2252
1105700	-9889.33	-12766.5	-63.0692	15.8903	2967.3	-42.9164
1105800	-9880.57	-12744.7	-72.0206	15.8903	2961.26	-40.9693
1105900	-9876.23	-12752.5	-72.9545	15.8903	2971.25	-37.9339
1106000	-9830.34	-12724.2	-72.7513	15.8903	2990.51	-39.8267
1106100	-9832.22	-12756	-70.8471	15.8903	3018.53	-39.7805
1106200	-9837.39	-12739.3	-77.3732	15.8903	3003.11	-39.7591
1106300	-9803.09	-12690.9	-67.1573	15.8903	2981.84	-42.7289
1106400	-9820.56	-12688.6	-72.947	15.8903	2965.91	-40.813
1106500	-9847.83	-12732.9	-70.4665	15.8903	2979.19	-39.5487
1106600	-9850.04	-12710.3	-74.2589	15.8903	2958.52	-39.9078
1106700	-9876.25	-12756.1	-77.5973	15.8903	2980.78	-39.1771
1106800	-9872.18	-12768.5	-75.3807	15.8903	2997.41	-41.6399
1106900	-9862.78	-12750.9	-81.5444	15.8903	2993.72	-39.9839
1107000	-9815.63	-12692	-62.992	15.8903	2963.66	-40.142
1107100	-9892.63	-12742.1	-89.0447	15.8903	2963.65	-41.0407
1107200	-9892.8	-12740.9	-79.5047	15.8903	2950.52	-38.8269
1107300	-9859.92	-12765.8	-78.2835	15.8903	3012.54	-44.2468
1107400	-9816.73	-12751.7	-66.656	15.8903	3029.3	-43.5736
1107500	-9838.49	-12772.1	-72.2574	15.8903	3033.85	-43.877
1107600	-9820.79	-12755.4	-60.6051	15.8903	3020.42	-41.1032
1107700	-9817.6	-12733.8	-63.5294	15.8903	3002.93	-39.1256
1107800	-9805.43	-12677.6	-78.9081	15.8903	2974.13	-38.9563
1107900	-9864.79	-12706.8	-66.434	15.8903	2931.72	-39.1443
1108000	-9811.58	-12704.9	-66.044	15.8903	2983.52	-40.0519
1108100	-9816.32	-12677.2	-87.7329	15.8903	2972.22	-39.5181
1108200	-9846.62	-12677.5	-71.6904	15.8903	2926.68	-40.049
1108300	-9855.79	-12727.3	-69.1265	15.8903	2964.65	-39.8677
1108400	-9831.12	-12727.2	-76.807	15.8903	2997.66	-40.6724
1108500	-9816.15	-12712.5	-74.8084	15.8903	2998.02	-42.7232
1108600	-9808.15	-12733.7	-76.123	15.8903	3026.47	-40.6896
1108700	-9776.28	-12712.1	-80.3369	15.8903	3042.33	-42.1118
1108800	-9785.42	-12719.2	-68.8173	15.8903	3029.49	-42.791
1108900	-9760.45	-12710.3	-72.2499	15.8903	3047.43	-41.1825
1109000	-9795.47	-12741.7	-69.3409	15.8903	3044.37	-44.7124
1109100	-9791.57	-12732.6	-78.3113	15.8903	3046.21	-42.7855
1109200	-9768.46	-12722.3	-77.876	15.8903	3059.99	-44.1969
1109300	-9801.39	-12740.7	-76.0626	15.8903	3043.13	-43.6754
1109400	-9769.72	-12737.9	-71.0916	15.8903	3069.96	-46.6193
1109500	-9793.98	-12755	-82.7915	15.8903	3073.42	-45.4934
1109600	-9790.14	-12775.1	-76.4697	15.8903	3094.08	-48.573
1109700	-9741.08	-12761.2	-78.971	15.8903	3133.72	-50.5373
1109800	-9752.76	-12797.2	-78.9694	15.8903	3157.98	-50.4608
1109900	-9702.49	-12752.2	-79.2324	15.8903	3161.53	-48.4347
1110000	-9737.83	-12781.3	-86.7168	15.8903	3162.39	-48.1215
1110100	-9681.06	-12715.5	-78.1512	15.8903	3142.95	-46.2368
1110200	-9693.22	-12712.9	-82.571	15.8903	3131.15	-44.833
1110300	-9651.9	-12694.8	-74.6739	15.8903	3149.49	-47.8058
1110400	-9678.67	-12703.7	-77.2089	15.8903	3135.78	-49.3892
1110500	-9705.98	-12758.1	-71.1762	15.8903	3155.9	-48.5356
1110600	-9727.61	-12789.6	-68.809	15.8903	3163.93	-48.9925
1110700	-9767.15	-12784.8	-80.5148	15.8903	3132	-49.7305
1110800	-9791.48	-12785.6	-67.2064	15.8903	3094.46	-49.033
1110900	-9791.88	-12759.2	-70.606	15.8903	3069.81	-47.7983
1111000	-9821.78	-12754.6	-83.256	15.8903	3046.33	-46.1409
1111100	-9808.42	-12766.6	-78.9766	15.8903	3066.25	-45.0009
1111200	-9832.06	-12778.8	-92.3616	15.8903	3069.68	-46.453
1111300	-9820.4	-12781.8	-75.6864	15.8903	3065.67	-44.4849
1111400	-9811.67	-12749.3	-77.3098	15.8903	3043.81	-44.72
1111500	-9799.41	-12756.3	-78.0344	15.8903	3064.37	-45.3224
1111600	-9783.6	-12748.5	-90.6663	15.8903	3083.2	-43.5478
1111700	-9819.1	-12729	-76.68	15.8903	3013.98	-43.2539
1111800	-9877.79	-12756.9	-81.3161	15.8903	2987.18	-42.6614
1111900	-9866.34	-12755.7	-77.714	15.8903	2992.93	-41.7903
1112000	-9821.94	-12749.5	-76.8772	15.8903	3028.78	-40.2682
1112100	-9856.66	-12783.4	-69.4593	15.8903	3021.92	-41.574
1112200	-9858.84	-12779.5	-71.9053	15.8903	3019.15	-42.4618
1112300	-9835.57	-12784.9	-71.6475	15.8903	3047.56	-42.4468
1112400	-9762.39	-12706	-74.2903	15.8903	3043.56	-41.544
1112500	-9759.64	-12734.8	-77.5603	15.8903	3079.51	-42.6504
1112600	-9737.63	-12706.3	-66.8719	15.8903	3064.6	-44.907
1112700	-9777.61	-12752.9	-72.3617	15.8903	3072.27	-40.5054
1112800	-9764.97	-12724.1	-78.5252	15.8903	3063.98	-42.2299
1112900	-9815.51	-12737.2	-73.523	15.8903	3020	-40.6892
1113000	-9763.87	-12754.6	-58.479	15.8903	3074.51	-41.1801
1113100	-9794.09	-12751.8	-75.1636	15.8903	3057.44	-40.4219
1113200	-9804.61	-12741.8	-85.4156	15.8903	3047.36	-40.6527
1113300	-9792.28	-12746.5	-71.6736	15.8903	3051.39	-41.4052
1113400	-9822.64	-12755.5	-88.0165	15.8903	3048.12	-43.1654
1113500	-9788.23	-12730.8	-72.4684	15.8903	3039.58	-40.4677
1113600	-9840.04	-12743.6	-68.39	15.8903	2995.12	-39.0694
1113700	-9850.36	-12742.8	-77.2296	15.8903	2994.24	-40.4648
1113800	-9879.27	-12784.2	-76.2913	15.8903	3003.55	-38.2273
1113900	-9775.42	-12727.9	-72.357	15.8903	3049.33	-40.357
1114000	-9818.63	-12768.3	-79.8762	15.8903	3054.88	-41.2117
1114100	-9838.53	-12758	-69.8175	15.8903	3014.93	-41.543
1114200	-9859.32	-12749.8	-86.6082	15.8903	3000.34	-39.1504
1114300	-9781.67	-12700.1	-73.9204	15.8903	3016.93	-40.4656
1114400	-9863.96	-12793.4	-66.0228	15.8903	3019.31	-39.7409
1114500	-9871.9	-12757.9	-89.5317	15.8903	2998.42	-38.8077
1114600	-9892.64	-12773.3	-80.8355	15.8903	2987.65	-42.0485
1114700	-9815.35	-12720.8	-66.7874	15.8903	2996.66	-40.3393
1114800	-9859.26	-12746	-69.5861	15.8903	2983.9	-43.4358
1114900	-9861.06	-12751.6	-67.2921	15.8903	2981.94	-39.9945
1115000	-9842.43	-12746	-69.0162	15.8903	2998.27	-41.5871
1115100	-9884.84	-12732.5	-69.6906	15.8903	2942.53	-41.0828
1115200	-9934.03	-12753.9	-71.3263	15.8903	2914.98	-39.7245
1115300	-9876.27	-12739	-63.6847	15.8903	2952.1	-41.6124
1115400	-9972.67	-12770.5	-81.6264	15.8903	2904.39	-40.7952
1115500	-9916.58	-12773.3	-82.8117	15.8903	2965.96	-42.312
1115600	-9863.52	-12730.8	-85.3921	15.8903	2977.61	-40.8211
1115700	-9869.24	-12748.4	-75.7078	15.8903	2978.88	-39.9039
1115800	-9870.59	-12726.6	-82.981	15.8903	2966.54	-43.4357
1115900	-9824.11	-12697.8	-73.8444	15.8903	2972.74	-41.1344
1116000	-9897.1	-12749.5	-74.1905	15.8903	2950.22	-39.5264
1116100	-9874.89	-12724.5	-81.4952	15.8903	2955.77	-40.5514
1116200	-9856.57	-12740	-78.0974	15.8903	2986.55	-40.9507
1116300	-9906.84	-12752.6	-77.377	15.8903	2949.34	-42.0537
1116400	-9880.28	-12729.5	-79.7125	15.8903	2954.56	-41.5569
1116500	-9880.26	-12753.1	-79.3715	15.8903	2979.14	-42.7906
1116600	-9845.93	-12716	-73.1986	15.8903	2969.4	-42.0268
1116700	-9860.58	-12728.7	-83.5042	15.8903	2976.61	-40.8599
1116800	-9833.81	-12758.4	-78.1242	15.8903	3028.59	-41.7226
1116900	-9808.84	-12752.5	-66.8563	15.8903	3037.94	-43.2898
1117000	-9815.49	-12756.6	-87.0367	15.8903	3054.93	-42.6771
1117100	-9826.23	-12731.1	-77.6471	15.8903	3010.04	-43.3741
1117200	-9881.76	-12788	-83.1866	15.8903	3015.42	-41.8832
1117300	-9801.34	-12752.1	-79.6188	15.8903	3056.6	-42.0618
1117400	-9797.64	-12730.5	-72.7121	15.8903	3030.77	-41.1336
1117500	-9795.45	-12741.9	-71.583	15.8903	3042.15	-39.9591
1117600	-9797.58	-12750.6	-69.6409	15.8903	3049.21	-42.4095
1117700	-9790.63	-12734.2	-64.5817	15.8903	3035.23	-42.9631
1117800	-9826.23	-12752.9	-77.1546	15.8903	3028.91	-41.0191
1117900	-9864.81	-12793.3	-89.09	15.8903	3043.18	-41.4659
1118000	-9797.56	-12784.8	-69.6762	15.8903	3086.16	-45.1679
1118100	-9795.58	-12805.6	-71.9846	15.8903	3112.74	-46.585
1118200	-9793.97	-12780.6	-81.5129	15.8903	3097.59	-45.3873
1118300	-9788.91	-12757.7	-68.0791	15.8903	3064.21	-43.2468
1118400	-9822.72	-12750.2	-78.7885	15.8903	3030.65	-40.2585
1118500	-9823.02	-12774.7	-68.1406	15.8903	3047.25	-43.3437
1118600	-9893.94	-12795.5	-79.39	15.8903	3008.08	-42.9811
1118700	-9834.05	-12744.5	-70.3424	15.8903	3005.05	-40.141
1118800	-9856.69	-12787.8	-68.0961	15.8903	3026.01	-42.6682
1118900	-9847.67	-12768.5	-77.9717	15.8903	3025.69	-42.8213
1119000	-9786.75	-12738.8	-64.2056	15.8903	3043.66	-43.3094
1119100	-9853.58	-12749.1	-80.5936	15.8903	3000.53	-40.344
1119200	-9846.27	-12725.1	-75.9909	15.8903	2981.08	-42.1352
1119300	-9786.38	-12698.3	-68.8083	15.8903	3006.6	-41.7581
1119400	-9873.68	-12769.3	-74.5144	15.8903	2995.96	-41.707
1119500	-9881.18	-12778.9	-71.7232	15.8903	2996.91	-43.3737
1119600	-9851.32	-12790.5	-72.4338	15.8903	3038.71	-42.9482
1119700	-9868.08	-12769.7	-74.0709	15.8903	3001.11	-41.3358
1119800	-9854.26	-12752.7	-76.4663	15.8903	3000.14	-41.1327
1119900	-9789.03	-12721.1	-66.516	15.8903	3025.6	-42.8627
1120000	-9789.47	-12745.6	-63.8746	15.8903	3046.93	-42.7782
1120100	-9793.89	-12746.4	-73.7517	15.8903	3052.86	-42.5415
1120200	-9827.18	-12773.9	-73.9986	15.8903	3048.56	-43.7451
1120300	-9810.26	-12790.2	-71.5699	15.8903	3081.75	-46.1675
1120400	-9826.52	-12746.6	-79.4903	15.8903	3027.72	-44.0199
1120500	-9824.79	-12774.7	-66.5613	15.8903	3042.44	-41.8286
1120600	-9832.57	-12793.9	-75.8753	15.8903	3064.91	-43.6397
