"study_code","fst","lon1","lat1","lon2","lat2","site_id1","site_id2","distance_km"
"SAFO-9",0.495409701917161,-82.07072,36.43135,-82.10446,36.19179,66,1,26.8388908368223
"SAFO-9",0.547002512315829,-81.81341,36.3779,-82.10446,36.19179,67,1,33.3362534392955
"SAFO-9",0.372000427444278,-81.85843,36.49638,-82.10446,36.19179,68,1,40.4514741630891
"SAFO-9",0.550973166353176,-82.55176,36.07772,-82.10446,36.19179,69,1,42.1717305845642
"SAFO-9",0.681179632572509,-82.06953,36.12862,-82.10446,36.19179,70,1,7.70100015190519
"SAFO-9",0.54084387596816,-81.86082,36.35771,-82.10446,36.19179,71,1,28.6223469473103
"SAFO-9",0.583931762197379,-81.72935,36.34523,-82.10446,36.19179,72,1,37.7518774487492
"SAFO-9",0.356111299834104,-81.85836,36.49622,-82.10446,36.19179,73,1,40.4399827847312
"SAFO-9",0.439216072253742,-82.59005,36.06438,-82.10446,36.19179,74,1,45.9066649549023
"SAFO-9",0.42294133187627,-82.58566,36.05539,-82.10446,36.19179,75,1,45.8553617747281
"SAFO-9",0.3542154402785,-82.58607,36.05955,-82.10446,36.19179,76,1,45.7379273423107
"SAFO-9",0.542471936115578,-81.84345,36.49853,-82.10446,36.19179,77,1,41.3963707113554
"SAFO-9",0.436146346715776,-81.79425,36.53867,-82.10446,36.19179,78,1,47.5848970998448
"SAFO-9",0.627552673244304,-81.68159,36.61056,-82.10446,36.19179,79,1,60.0725089072726
"SAFO-9",0.45969714703223,-81.70377,36.5008,-82.10446,36.19179,80,1,49.7393441693772
"SAFO-9",0.643960291841407,-81.82011,36.58361,-82.10446,36.19179,81,1,50.5151493039341
"SAFO-9",0.510495545494402,-81.83662,36.57946,-82.10446,36.19179,82,1,49.3812871124372
"SAFO-9",0.441777822295323,-81.85557,36.57096,-82.10446,36.19179,83,1,47.7404679900556
"SAFO-9",0.453099728636661,-81.92599,36.49242,-82.10446,36.19179,84,1,37.0953143437588
"SAFO-9",0.446798750565911,-81.87799,36.54977,-82.10446,36.19179,85,1,44.7224484061741
"SAFO-9",0.499871998086562,-81.89432,36.53017,-82.10446,36.19179,86,1,42.1161498355343
"SAFO-9",0.490473096895913,-81.91977,36.50219,-82.10446,36.19179,87,1,38.3166647707257
"SAFO-9",0.475199104296982,-81.94041,36.4943,-82.10446,36.19179,88,1,36.7477502332169
"SAFO-9",0.4060399856811,-81.83353,36.58146,-82.10446,36.19179,89,1,49.7104828913586
"SAFO-9",0.483544640838145,-81.89132,36.60291,-82.10446,36.19179,90,1,49.5906101303292
"SAFO-9",0.125446118454343,-82.0668,36.2918,-82.10446,36.19179,91,1,11.6351890198969
"SAFO-9",0.611189836790106,-83.01175,35.79745,-82.10446,36.19179,92,1,92.759485700107
"SAFO-9",0.686376905873717,-83.00027,35.8005,-82.10446,36.19179,93,1,91.6868112652287
"SAFO-9",0.658521803358277,-83.00793,35.7934,-82.10446,36.19179,94,1,92.6732827680807
"SAFO-9",0.542923964711709,-82.95904,35.88346,-82.10446,36.19179,95,1,84.2356330735025
"SAFO-9",0.596271758547715,-82.92706,35.86268,-82.10446,36.19179,96,1,82.6233945701741
"SAFO-9",0.493885323531574,-82.8277,35.95855,-82.10446,36.19179,97,1,70.0608214145387
"SAFO-9",0.30273486574025,-82.68086,36.08926,-82.10446,36.19179,98,1,53.0595852636229
"SAFO-9",0.435911695471637,-82.70171,36.07015,-82.10446,36.19179,99,1,55.3793390842137
"SAFO-9",0.54972818902795,-82.71383,36.06074,-82.10446,36.19179,100,1,56.7002117577818
